,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C4-e003Coalescence-Inoculumn-mGAM,1.0,0.0
D5-e003Coalescence-Inoculumn-mGAM,0.0011813110181311019,0.9995338849487786
C11-e003Coalescence-mBHI-p5,0.9322305904230591,0.00972261623325453
C11-e003Coalescence-mGAM-p3,0.7290120874012087,0.2532679275019701
C11-e003Coalescence-mGAM-p5,0.731831241283124,0.2479475965327029
C11-e003Coalescence-mGAM-p7,0.8002835890283588,0.181376280535855
C5-e003Coalescence-Inoculumn-mGAM,0.4211510925151093,0.5571930654058314
D10-e003Coalescence-mBHI-p3,0.7836285448628545,0.007052797478329393
D10-e003Coalescence-mBHI-p5,0.506834030683403,0.00017494089834515367
D10-e003Coalescence-mBHI-p7,0.46257554625755465,0.000797478329393223
D10-e003Coalescence-mGAM-p3,0.5941645746164573,0.37551063829787235
D10-e003Coalescence-mGAM-p5,0.8201678289167829,0.1579428684003152
D10-e003Coalescence-mGAM-p7,0.8307796373779638,0.15056934594168636
D4-e003Coalescence-Inoculumn-mGAM,0.19496792189679218,0.2714483845547675
G111-e003Coalescence-mBHI-p5_S32,0.9586959553695954,0.0016678486997635932
G111-e003Coalescence-mBHI-p7_S128,0.5864314272431427,0.0
G111-e003Coalescence-mGAM-p3_S180,0.7249562993956299,0.2299996059889677
G111-e003Coalescence-mGAM-p5_S80,0.7561552766155277,0.20625019700551614
H100-e003Coalescence-mBHI-p5_S43,0.8891827057182706,0.0008534278959810876
H100-e003Coalescence-mBHI-p7_S139,0.9792324500232449,0.001128841607565012
H100-e003Coalescence-mGAM-p5_S91,0.36787819618781964,0.050358156028368795
H100-e003Coalescence-mGAM-p7_S187,0.34400092980009295,0.06009377462568952
