,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,D4-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mBHI-p3,0,3,D4-AE-AF-mBHI-mBHI,-0.09124034201924591,-0.10833187179992287,-0.0871808947495819,7615
1,D4-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mBHI-p5,0,5,D4-AE-AF-mBHI-mBHI,-0.00976553860394796,-0.011387364169168962,-0.00812185242074497,7615
2,D4-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mBHI-p7,0,7,D4-AE-AF-mBHI-mBHI,-0.08025574003453038,-0.08292724325170665,-0.06536327974670382,7615
3,D4-e003Coalescence-mBHI-p3,D4-e003Coalescence-mBHI-p5,3,5,D4-AE-AF-mBHI-mBHI,0.11244666651899879,0.09122332139537029,0.1360562024876942,7615
4,D4-e003Coalescence-mBHI-p3,D4-e003Coalescence-mBHI-p7,3,7,D4-AE-AF-mBHI-mBHI,-0.06999000658946763,-0.07598559553092323,-0.04595548304229735,7615
5,D4-e003Coalescence-mBHI-p5,D4-e003Coalescence-mBHI-p7,5,7,D4-AE-AF-mBHI-mBHI,-0.25242667969793414,-0.26177694095805104,-0.2043576326035935,7615
6,D4-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mGAM-p3,0,3,D4-AE-AF-mBHI-mGAM,0.510716762454333,0.5060420275161305,0.5154007566182933,7615
7,D4-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mGAM-p5,0,5,D4-AE-AF-mBHI-mGAM,-0.0065033956034018185,-0.008944652743794008,-0.004061482088154341,7615
8,D4-e003Coalescence-Inoculumn-mBHI,D4-e003Coalescence-mGAM-p7,0,7,D4-AE-AF-mBHI-mGAM,0.030451461038342162,0.028692163573504962,0.0321744036772651,7615
9,D4-e003Coalescence-mGAM-p3,D4-e003Coalescence-mGAM-p5,3,5,D4-AE-AF-mBHI-mGAM,-0.7823336326900039,-0.7884484208978668,-0.7753051563619998,7615
10,D4-e003Coalescence-mGAM-p3,D4-e003Coalescence-mGAM-p7,3,7,D4-AE-AF-mBHI-mGAM,-0.32928311055368403,-0.332762394602687,-0.3272828198432281,7615
11,D4-e003Coalescence-mGAM-p5,D4-e003Coalescence-mGAM-p7,5,7,D4-AE-AF-mBHI-mGAM,0.12281021181285956,0.11673893525463182,0.12888583865795672,7615
12,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mGAM-p3,0,3,C5-AE-AF-mBHI-mGAM,0.680503663394596,0.6748648975407576,0.6860548859417788,7615
13,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mGAM-p7,0,7,C5-AE-AF-mBHI-mGAM,-0.024495679908063443,-0.02629912343482725,-0.021876845534802864,7615
14,C5-e003Coalescence-mGAM-p3,C5-e003Coalescence-mGAM-p7,3,7,C5-AE-AF-mBHI-mGAM,-0.5531683064337868,-0.5573610107072289,-0.5500256117174462,7615
15,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p5,0,5,C5-AE-AF-mBHI-mBHI,0.06174468899153325,0.057733387441081335,0.06578594895012953,7615
16,C5-e003Coalescence-mBHI-inoculumn-redo,C5-e003Coalescence-mBHI-p7,0,7,C5-AE-AF-mBHI-mBHI,0.056469172766692,0.05329735468972546,0.059644232532031514,7615
17,C5-e003Coalescence-mBHI-p5,C5-e003Coalescence-mBHI-p7,5,7,C5-AE-AF-mBHI-mBHI,0.04424960803657549,0.03217901893520606,0.05330863608071868,7615
18,C5-e003Coalescence-mBHI-inoculumn-redo,G5-e003Coalescence-mBHI-p3_S36,0,3,G5-AE-AF-mBHI-mBHI,-0.1890442417160958,-0.2033223530289649,-0.1755789299524385,7615
19,C5-e003Coalescence-mBHI-inoculumn-redo,G5-e003Coalescence-mBHI-p5_S28,0,5,G5-AE-AF-mBHI-mBHI,-0.06792474132630476,-0.07147480004824602,-0.06283890435182765,7615
20,C5-e003Coalescence-mBHI-inoculumn-redo,G5-e003Coalescence-mBHI-p7_S124,0,7,G5-AE-AF-mBHI-mBHI,-0.07056812292471838,-0.07229869699946183,-0.06883544986091629,7615
21,G5-e003Coalescence-mBHI-p3_S36,G5-e003Coalescence-mBHI-p5_S28,3,5,G5-AE-AF-mBHI-mBHI,0.11451314605027824,0.09247309011356408,0.1363748896648964,7615
22,G5-e003Coalescence-mBHI-p3_S36,G5-e003Coalescence-mBHI-p7_S124,3,7,G5-AE-AF-mBHI-mBHI,0.017780672044677648,0.00792815643762425,0.02825986989349341,7615
23,G5-e003Coalescence-mBHI-p5_S28,G5-e003Coalescence-mBHI-p7_S124,5,7,G5-AE-AF-mBHI-mBHI,-0.07692054997862668,-0.09191096608459459,-0.06830143011589923,7615
24,D4-e003Coalescence-Inoculumn-mBHI,H4-e003Coalescence-mGAM-p3_S95,0,3,H4-AE-AF-mBHI-mGAM,0.31058405121447763,0.29273180543738175,0.31464349848414164,7615
25,D4-e003Coalescence-Inoculumn-mBHI,H4-e003Coalescence-mGAM-p5_S87,0,5,H4-AE-AF-mBHI-mGAM,-0.27398704640836685,-0.2756088719735878,-0.26406668802409605,7615
26,D4-e003Coalescence-Inoculumn-mBHI,H4-e003Coalescence-mGAM-p7_S183,0,7,H4-AE-AF-mBHI-mGAM,-0.09798509737679763,-0.10163036121960546,-0.09566709415317237,7615
27,H4-e003Coalescence-mGAM-p3_S95,H4-e003Coalescence-mGAM-p5_S87,3,5,H4-AE-AF-mBHI-mGAM,-1.1508436928426338,-1.1508436928426338,-1.1240653241769898,7615
28,H4-e003Coalescence-mGAM-p3_S95,H4-e003Coalescence-mGAM-p7_S183,3,7,H4-AE-AF-mBHI-mGAM,-0.40238467686372803,-0.40977729119400785,-0.39121118070960065,7615
29,H4-e003Coalescence-mGAM-p5_S87,H4-e003Coalescence-mGAM-p7_S183,5,7,H4-AE-AF-mBHI-mGAM,0.3387054433968521,0.31496086096959813,0.3460743391151779,7615
30,C5-e003Coalescence-mBHI-inoculumn-redo,G5-e003Coalescence-mGAM-p3_S84,0,3,G5-AE-AF-mBHI-mGAM,0.7820475403164473,0.7749532627257438,0.7887829735807745,7615
31,C5-e003Coalescence-mBHI-inoculumn-redo,G5-e003Coalescence-mGAM-p5_S76,0,5,G5-AE-AF-mBHI-mGAM,0.21856776976131861,0.21565667970824443,0.22196587053733802,7615
32,C5-e003Coalescence-mBHI-inoculumn-redo,G5-e003Coalescence-mGAM-p7_S172,0,7,G5-AE-AF-mBHI-mGAM,-0.06800305205304995,-0.07172206411705649,-0.06563146479217481,7615
33,G5-e003Coalescence-mGAM-p3_S84,G5-e003Coalescence-mGAM-p5_S76,3,5,G5-AE-AF-mBHI-mGAM,-0.6261655543783488,-0.6368973072342626,-0.618441317003303,7615
34,G5-e003Coalescence-mGAM-p3_S84,G5-e003Coalescence-mGAM-p7_S172,3,7,G5-AE-AF-mBHI-mGAM,-0.7064422935718868,-0.7120492674421844,-0.7011215853788592,7615
35,G5-e003Coalescence-mGAM-p5_S76,G5-e003Coalescence-mGAM-p7_S172,5,7,G5-AE-AF-mBHI-mGAM,-0.7860380534441711,-0.7974466488129943,-0.7789549759397136,7615
36,D4-e003Coalescence-Inoculumn-mBHI,H4-e003Coalescence-mBHI-p3_S47,0,3,H4-AE-AF-mBHI-mBHI,-0.24745002821343537,-0.2575974819260496,-0.23909980916464535,7615
37,D4-e003Coalescence-Inoculumn-mBHI,H4-e003Coalescence-mBHI-p5_S39,0,5,H4-AE-AF-mBHI-mBHI,-0.4695507962684687,-0.47671914246716124,-0.46225773663316655,7615
38,D4-e003Coalescence-Inoculumn-mBHI,H4-e003Coalescence-mBHI-p7_S135,0,7,H4-AE-AF-mBHI-mBHI,0.03387208538689333,0.03271363855459262,0.0504893892953543,7615
39,H4-e003Coalescence-mBHI-p3_S47,H4-e003Coalescence-mBHI-p5_S39,3,5,H4-AE-AF-mBHI-mBHI,-0.8027041139726294,-0.8216685880286524,-0.783020374470872,7615
40,H4-e003Coalescence-mBHI-p3_S47,H4-e003Coalescence-mBHI-p7_S135,3,7,H4-AE-AF-mBHI-mBHI,0.2448636705871399,0.23860100630054729,0.27389625504761034,7615
41,H4-e003Coalescence-mBHI-p5_S39,H4-e003Coalescence-mBHI-p7_S135,5,7,H4-AE-AF-mBHI-mBHI,1.2941578326801846,1.2760348829604145,1.3557887277995744,7615
