,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mGAM-p7,0,7,C8-AA-AE-mGAM-mGAM,-1.5443561468559701,-1.5971415426386584,-1.5008625708437902,12018
1,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mBHI-p5,0,5,C8-AA-AE-mGAM-mBHI,-0.986033688463817,-0.996703644307658,-0.9749559417329524,12018
2,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mBHI-p7,0,7,C8-AA-AE-mGAM-mBHI,-0.4102593708648213,-0.41587981624565634,-0.4047823729774743,12018
3,C8-e003Coalescence-mBHI-p5,C8-e003Coalescence-mBHI-p7,5,7,C8-AA-AE-mGAM-mBHI,1.028977770923215,0.9964782942863025,1.0638909410047492,12018
4,A4-e003Coalescence-Inoculumn-mGAM,A10-e003Coalescence-mBHI-p5,0,5,A10-AA-AE-mGAM-mBHI,-0.4680806282773034,-0.4750717834739863,-0.46136974263222175,12018
5,A4-e003Coalescence-Inoculumn-mGAM,A10-e003Coalescence-mBHI-p7,0,7,A10-AA-AE-mGAM-mBHI,-0.4671315776456664,-0.47337580012359104,-0.4607811060709132,12018
6,A10-e003Coalescence-mBHI-p5,A10-e003Coalescence-mBHI-p7,5,7,A10-AA-AE-mGAM-mBHI,-0.4653766821438534,-0.49357186058114694,-0.4365193241766475,12018
7,A4-e003Coalescence-Inoculumn-mGAM,A10-e003Coalescence-mGAM-p3,0,3,A10-AA-AE-mGAM-mGAM,-2.258812382924539,-2.272751059796164,-2.2451239842924022,12018
8,A4-e003Coalescence-Inoculumn-mGAM,A10-e003Coalescence-mGAM-p7,0,7,A10-AA-AE-mGAM-mGAM,-1.4445351338161123,-1.4919382720610623,-1.4067684023071523,12018
9,A10-e003Coalescence-mGAM-p3,A10-e003Coalescence-mGAM-p7,3,7,A10-AA-AE-mGAM-mGAM,-0.834501637838565,-0.9197317147397075,-0.7650016512456542,12018
10,C2-e003Coalescence-Inoculumn-mGAM,G8-e003Coalescence-mGAM-p3_S177,0,3,G8-AA-AE-mGAM-mGAM,-2.919511424616644,-2.953098060232086,-2.8918404944155256,12018
11,C2-e003Coalescence-Inoculumn-mGAM,G8-e003Coalescence-mGAM-p5_S77,0,5,G8-AA-AE-mGAM-mGAM,-1.965610877593414,-1.997375676669007,-1.9385475425711827,12018
12,C2-e003Coalescence-Inoculumn-mGAM,G8-e003Coalescence-mGAM-p7_S173,0,7,G8-AA-AE-mGAM-mGAM,-1.1033939350044193,-1.11069759994613,-1.096353487564847,12018
13,G8-e003Coalescence-mGAM-p3_S177,G8-e003Coalescence-mGAM-p5_S77,3,5,G8-AA-AE-mGAM-mGAM,-0.5323336213185481,-0.6253081806859715,-0.45194356820081405,12018
14,G8-e003Coalescence-mGAM-p3_S177,G8-e003Coalescence-mGAM-p7_S173,3,7,G8-AA-AE-mGAM-mGAM,0.2595422345347149,0.23530007102257283,0.2876726344820207,12018
15,G8-e003Coalescence-mGAM-p5_S77,G8-e003Coalescence-mGAM-p7_S173,5,7,G8-AA-AE-mGAM-mGAM,1.053213514796136,0.9822520538001585,1.1343648007056424,12018
16,A4-e003Coalescence-Inoculumn-mGAM,E100-e003Coalescence-mBHI-p5_S7,0,5,E10-AA-AE-mGAM-mBHI,-0.941849195182202,-0.9553423726159985,-0.9280205806388528,12018
17,A4-e003Coalescence-Inoculumn-mGAM,E100-e003Coalescence-mBHI-p7_S103,0,7,E10-AA-AE-mGAM-mBHI,-0.8096585955906308,-0.8219815737382632,-0.7981053697538615,12018
18,E100-e003Coalescence-mBHI-p5_S7,E100-e003Coalescence-mBHI-p7_S103,5,7,E10-AA-AE-mGAM-mBHI,-0.47886597681392007,-0.531426397091189,-0.4277236262439018,12018
19,A4-e003Coalescence-Inoculumn-mGAM,E100-e003Coalescence-mGAM-p3_S155,0,3,E10-AA-AE-mGAM-mGAM,-2.7582090098451246,-2.782857107378851,-2.7353334870350356,12018
20,A4-e003Coalescence-Inoculumn-mGAM,E100-e003Coalescence-mGAM-p5_S55,0,5,E10-AA-AE-mGAM-mGAM,-1.9888556780914628,-2.0442245034787034,-1.9418448019685621,12018
21,A4-e003Coalescence-Inoculumn-mGAM,E100-e003Coalescence-mGAM-p7_S151,0,7,E10-AA-AE-mGAM-mGAM,-1.4044130749039696,-1.4525689400032005,-1.3658109105309841,12018
22,E100-e003Coalescence-mGAM-p3_S155,E100-e003Coalescence-mGAM-p5_S55,3,5,E10-AA-AE-mGAM-mGAM,-0.8375105193882719,-0.9766963654927071,-0.7080937964147168,12018
23,E100-e003Coalescence-mGAM-p3_S155,E100-e003Coalescence-mGAM-p7_S151,3,7,E10-AA-AE-mGAM-mGAM,-0.3877368365730449,-0.4797668364184161,-0.32125140789643425,12018
24,E100-e003Coalescence-mGAM-p5_S55,E100-e003Coalescence-mGAM-p7_S151,5,7,E10-AA-AE-mGAM-mGAM,0.06080067717144377,-0.15905166796556092,0.25082319995065727,12018
25,C2-e003Coalescence-Inoculumn-mGAM,G8-e003Coalescence-mBHI-p3_S129,0,3,G8-AA-AE-mGAM-mBHI,-1.728052596765434,-1.7507986203869796,-1.7052298096146532,12018
26,C2-e003Coalescence-Inoculumn-mGAM,G8-e003Coalescence-mBHI-p5_S29,0,5,G8-AA-AE-mGAM-mBHI,-0.934256243564801,-0.9472665795127048,-0.9215424517983748,12018
27,C2-e003Coalescence-Inoculumn-mGAM,G8-e003Coalescence-mBHI-p7_S125,0,7,G8-AA-AE-mGAM-mBHI,-0.5112796458642693,-0.5189093296590623,-0.5042252491810915,12018
28,G8-e003Coalescence-mBHI-p3_S129,G8-e003Coalescence-mBHI-p5_S29,3,5,G8-AA-AE-mGAM-mBHI,0.25582345588424515,0.21473783637116012,0.30337686831204225,12018
29,G8-e003Coalescence-mBHI-p3_S129,G8-e003Coalescence-mBHI-p7_S125,3,7,G8-AA-AE-mGAM-mBHI,0.40149592587738114,0.37966558465200484,0.4212362049334179,12018
30,G8-e003Coalescence-mBHI-p5_S29,G8-e003Coalescence-mBHI-p7_S125,5,7,G8-AA-AE-mGAM-mBHI,0.5457441627305131,0.5067271867164603,0.5842317443120071,12018
