,0
C4-e003Coalescence-mBHI-p1_S734,4.0
B5-e004Assembly-mBHI-p3,8.0
G8-e003Coalescence-mBHI-p1_S814,4.0
C2-e003Coalescence-mGAM-p1_S722,3.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,3.0
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,5.0
A8-e003Coalescence-mBHI-p3,7.0
E9-e003Coalescence-mBHI-p5_S6,4.0
G3-e003Coalescence-mBHI-p3_S34,3.0
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,4.0
E4-e003Coalescence-mBHI-p5_S3,4.0
A4-e003Coalescence-mBHI-inoculumn-redo,4.0
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,12.0
B5-e004Assembly-mBHI-p7,42.0
G100-e003Coalescence-mGAM-p5_S79,4.0
C5-e004Assembly-mBHI-p3,8.0
G8-e003Coalescence-mGAM-p7_S173,4.0
A4-e003Coalescence-mBHI-p1_S732,3.0
Assembly-G8-C4-AE-mBHI-3_S699,4.0
B8-e003Coalescence-mBHI-p5,4.0
E8-e003Coalescence-mBHI-p7_S101,13.0
F8-e003Coalescence-mBHI-p5_S17,4.0
C2-e003Coalescence-mGAM-p7,4.0
E9-e003Coalescence-mBHI-p1_S820,4.0
C4-e003Coalescence-mBHI-inoculumn-redo,3.0
F100-e003Coalescence-mBHI-p7_S115,5.0
Coalescence-F6-G3-ACPP-AE-mBHI-mBHI-3_S685,5.0
C9-e003Coalescence-mBHI-p5,4.0
A2-e003Coalescence-Inoculumn-mGAM,6.0
E5-e004Assembly-mGAM-p5,3.0
E8-e003Coalescence-mGAM-p3_S153,14.0
C2-e003Coalescence-mBHI-p3,7.0
D8-e003Coalescence-mBHI-p1_S751,4.0
Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,5.0
A10-e003Coalescence-mBHI-p1_S764,6.0
G4-e003Coalescence-mBHI-p1_S798,3.0
C9-e003Coalescence-mBHI-p3,4.0
C8-e003Coalescence-mBHI-p7,4.0
C8-e003Coalescence-mBHI-p3,4.0
G4-e003Coalescence-mGAM-p5_S75,4.0
Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,5.0
B8-e003Coalescence-mBHI-p1_S749,4.0
E9-e003Coalescence-mBHI-p7_S102,5.0
Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,7.0
G9-e003Coalescence-mBHI-p3_S130,4.0
B10-e003Coalescence-mBHI-p5,4.0
C5-e003Coalescence-mBHI-inoculumn-redo,4.0
A10-e003Coalescence-mBHI-p5,4.0
Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,6.0
Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,7.0
E100-e003Coalescence-mBHI-p5_S7,4.0
H8-e003Coalescence-mBHI-p1_S815,5.0
A8-e003Coalescence-mBHI-p7,22.0
Coalescence-H2-A2-e003Coalescence-inoculumn-mBHI-0_S705,8.0
Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707,5.0
Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,4.0
B2-e003Coalescence-Inoculumn-mGAM,4.0
G100-e003Coalescence-mBHI-p3_S131,6.0
A9-e003Coalescence-mBHI-p1_S756,6.0
A10-e003Coalescence-mGAM-p3,4.0
A9-e003Coalescence-mBHI-p3,4.0
A2-e003Coalescence-Inoculumn-mBHI,4.0
C3-e003Coalescence-mBHI-p5,4.0
D2-e003Assembly-mBHI-p3,4.0
A9-e003Coalescence-mBHI-p5,4.0
Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,4.0
G100-e003Coalescence-mBHI-p5_S31,7.0
H4-e003Coalescence-mGAM-p7_S183,4.0
A8-e003Coalescence-mBHI-p5,10.0
E11-e003Coalescence-mBHI-p1_S836,11.0
Assembly-G5-C10-AE-mGAM-5_S696,4.0
G3-e003Coalescence-mBHI-p5_S26,5.0
D4-e003Coalescence-Inoculumn-mBHI,4.0
A10-e003Coalescence-mBHI-p7,5.0
Coalescence-H9-C5-e003Coalescence-inoculumn-mBHI-0_S712,7.0
C10-e003Coalescence-mBHI-p7,6.0
B10-e003Coalescence-mBHI-p3,4.0
G9-e003Coalescence-mBHI-p5_S30,5.0
C8-e003Coalescence-mBHI-p1_S750,3.0
G8-e003Coalescence-mBHI-p3_S129,7.0
A11-e003Coalescence-mBHI-p1_S772,5.0
A9-e003Coalescence-mBHI-p7,5.0
C2-e003Coalescence-Inoculumn-mGAM,5.0
G3-e003Coalescence-mBHI-p7_S122,4.0
G8-e003Coalescence-mBHI-p7_S125,7.0
B4-e003Coalescence-Inoculumn-mGAM,4.0
C4-e003Coalescence-Inoculumn-mGAM,4.0
Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,6.0
F8-e003Coalescence-mBHI-p7_S113,4.0
C5-e004Assembly-mBHI-p7,12.0
Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,3.0
G100-e003Coalescence-mBHI-p7_S127,4.0
Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708,4.0
Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,5.0
G8-e003Coalescence-mBHI-p5_S29,8.0
E8-e003Coalescence-mBHI-p3_S105,13.0
E8-e003Coalescence-mBHI-p5_S5,10.0
C2-e003Coalescence-mBHI-inoculumn-redo,4.0
E100-e003Coalescence-mBHI-p7_S103,10.0
