,index,fixed_diffs,comparisons,sample1,species_id
0,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,0,2503852,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
1,A_A2_A3_ACPP_AA_mBHI_mBHI_2_S2,0,1832365,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
2,A_A4_A5_AF_AA_mBHI_mBHI_2_S4,0,2483086,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
3,A_A12_A5_AF_AA_mBHI_mBHI_4_S12,0,2540729,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
4,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0,2517656,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
5,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0,2540443,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
6,A_D1_D2_AA_AF_mBHI_mBHI_2_S37,0,2547277,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
7,A_D9_D2_AA_AF_mBHI_mBHI_4_S45,0,2553938,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
8,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0,1974728,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
9,A_H1_D2_AA_AF_mBHI_mGAM_2_S85,0,1235540,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
10,A_H9_D2_AA_AF_mBHI_mGAM_4_S93,0,1875477,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
11,B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,0,2533048,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
12,B_A4_E5_AF_AA_mBHI_mBHI_2_S100,0,2527756,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
13,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,2316,1328138,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
14,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0,2521174,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
15,B_C7_G10_AE_AE_mGAM_mBHI_2_S127,13573,1628818,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
16,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,2369,1302619,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
17,B_C11_C10_AE_AE_mGAM_mBHI_4_S131,20189,2364407,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
18,B_D1_H2_AA_AF_mBHI_mBHI_2_S133,0,1841827,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
19,B_H2_H3_ACPP_AF_mBHI_mGAM_2_S182,3979,1432365,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
20,C_A9_E2_AA_AA_mBHI_mBHI_4_S201,0,2446998,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
21,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,2,1661794,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
22,C_C7_C10_AE_AE_mGAM_mBHI_6_S223,21086,2436437,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
23,C_D9_H2_AA_AF_mBHI_mBHI_4_S237,0,2535010,A_A1_A2_AA_AA_mBHI_mBHI_2_S1,102340
