,sample,boot_med,boot_low,boot_high,actual_med
0,B11-e003Coalescence-mBHI-p1_S773,0.0,0.0,0.0,0.0
1,B11-e003Coalescence-mBHI-p3,0.714,0.7,0.727,0.714
2,B11-e003Coalescence-mGAM-p3,0.909,0.906,0.911,0.909
3,B11-e003Coalescence-mGAM-p7,1.0,1.0,1.0,1.0
4,B5-e003Coalescence-Inoculumn-mGAM,0.565,0.556,0.571,0.565
5,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,1.0,1.0,1.0,1.0
6,B_D6_H9_ACPP_AF_mGAM_mBHI_2_S138,0.375,0.333,0.4,0.375
7,B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,1.0,1.0,1.0,1.0
8,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,0.844,0.839,0.848,0.844
9,Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,0.786,0.778,0.791,0.786
10,Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,0.914,0.9099875000000001,0.917,0.914
11,D3-e003Coalescence-Inoculumn-mGAM,0.541,0.533,0.548,0.541
12,D9-e003Coalescence-mBHI-p1_S759,0.0,0.0,0.0,0.0
13,D9-e003Coalescence-mBHI-p5,1.0,1.0,1.0,1.0
14,D9-e003Coalescence-mBHI-p7,1.0,1.0,1.0,1.0
15,D9-e003Coalescence-mGAM-p1_S763,0.267,0.25,0.273,0.267
16,D9-e003Coalescence-mGAM-p3,1.0,1.0,1.0,1.0
17,D9-e003Coalescence-mGAM-p5,0.75,0.739,0.759,0.75
18,D9-e003Coalescence-mGAM-p7,0.6,0.588,0.615,0.6
19,F11-e003Coalescence-mBHI-p1_S837,0.0,0.0,0.0,0.0
20,F11-e003Coalescence-mGAM-p1_S841,0.0,0.0,0.0,0.0
21,F111-e003Coalescence-mBHI-p3_S120,1.0,1.0,1.0,1.0
22,F111-e003Coalescence-mBHI-p5_S20,1.0,1.0,1.0,1.0
23,F111-e003Coalescence-mBHI-p7_S116,1.0,1.0,1.0,1.0
24,F111-e003Coalescence-mGAM-p3_S168,0.863,0.85,0.88,0.864
25,F111-e003Coalescence-mGAM-p5_S68,1.0,1.0,1.0,1.0
26,F111-e003Coalescence-mGAM-p7_S164,1.0,1.0,1.0,1.0
27,H9-e003Coalescence-mBHI-p1_S823,0.0,0.0,0.0,0.0
28,H9-e003Coalescence-mBHI-p5_S42,0.8,0.786,0.81,0.8
29,H9-e003Coalescence-mBHI-p7_S138,1.0,1.0,1.0,1.0
30,H9-e003Coalescence-mGAM-p1_S827,0.3,0.278,0.312,0.3
31,H9-e003Coalescence-mGAM-p5_S90,1.0,1.0,1.0,1.0
32,H9-e003Coalescence-mGAM-p7_S186,1.0,1.0,1.0,1.0
