,0
e004-inoculumn-fecal-BD,0.002061778583673573
BB-Fecal,0.0005542488892377805
BF-Fecal,0.0010912262623475036
AM-Fecal,8.426143341229423e-05
e003-inoculumn-fecal-inoculumn,0.0016465073305512975
e003-inoculumn-fecal-AC,0.001858829227036258
BG-Fecal,0.0035521629192114277
D5-e004Assembly-mGAM-p3,3.0501936274876274e-05
e004-inoculumn-fecal-AR,0.00014246697198612858
BK-Fecal,0.007388270927899078
e003-inoculumn-fecal-AE,0.0002145334089146687
BC-Fecal,0.00019676734525306185
e004-inoculumn-fecal-BE,0.001270949861595536
BA-Fecal,0.0015717966521715733
e003-inoculumn-fecal-AF,0.0009296007103995014
