,0
C2-e003Coalescence-mGAM-p1_S722,7.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,53.0
F3-e004Assembly-epsilon-p3,32.0
B2-e003Coalescence-mBHI-p3,8.0
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,7.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,6.0
C2-e003Coalescence-mBHI-p1_S718,4.0
F5-e003Coalescence-mBHI-p7_S112,4.0
E9-e003Coalescence-mBHI-p5_S6,4.0
A4-e003Coalescence-mBHI-p7,3.0
G3-e003Coalescence-mBHI-p3_S34,6.0
E4-e003Coalescence-mBHI-p5_S3,4.0
A4-e003Coalescence-mBHI-inoculumn-redo,49.0
B3-e003Coalescence-mBHI-p3,14.0
C2-e003Coalescence-mBHI-p5,4.0
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,4.0
B3-e004Assembly-mBHI-p7,14.0
C4-e003GlycerolRevival-mBHI-p2,4.0
C5-e004Assembly-mBHI-p3,56.0
Assembly-G11-D9-ACPP-mGAM-3_S702,5.0
Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,4.0
B2-e003Assembly-mBHI-p5,6.0
G2-e003Coalescence-mBHI-p5_S25,4.0
A4-e003Coalescence-mBHI-p1_S732,12.0
C3-e004Assembly-mBHI-p5,7.0
B2-e003Coalescence-mBHI-p5,4.0
Assembly-G7-C3-ACPP-mBHI-3_S698,4.0
D3-e004Assembly-mGAM-p7,7.0
Assembly-G8-C4-AE-mBHI-3_S699,4.0
B3-e003Coalescence-mGAM-p1_S729,4.0
E5-e003Coalescence-mBHI-p7_S100,37.0
D3-e003Coalescence-Inoculumn-mBHI,4.0
C3-e003Coalescence-mBHI-p7,5.0
E8-e003Coalescence-mBHI-p7_S101,4.0
D3-e003Coalescence-mBHI-p5,4.0
D2-e003Coalescence-mBHI-p5,20.0
F100-e003Coalescence-mBHI-p7_S115,5.0
B5-e003Coalescence-mBHI-p5,4.0
Coalescence-F6-G3-ACPP-AE-mBHI-mBHI-3_S685,22.0
C9-e003Coalescence-mBHI-p5,6.0
E5-e003Coalescence-mBHI-p1_S804,6.0
E5-e004Assembly-mGAM-p5,4.0
E8-e003Coalescence-mGAM-p3_S153,34.0
C2-e003Coalescence-mBHI-p3,9.0
G5-e003Coalescence-mBHI-p7_S124,4.0
Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,4.0
B3-e003Coalescence-mBHI-p1_S725,4.0
E3-e004Assembly-mGAM-p3,5.0
E5-e003Coalescence-mBHI-p5_S4,23.0
D2-e003Coalescence-mBHI-p1_S719,6.0
C9-e003Coalescence-mBHI-p3,4.0
A5-e003Coalescence-mGAM-p1_S744,5.0
D4-e003Coalescence-mGAM-p5,4.0
C3-e004Assembly-mBHI-p7,31.0
G3-e004Assembly-epsilon-p3,43.0
Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,4.0
G9-e003Coalescence-mBHI-p3_S130,4.0
H2-e003Coalescence-mGAM-p1_S787,11.0
E5-e004Assembly-mGAM-p7,4.0
B10-e003Coalescence-mBHI-p5,5.0
H3-e003Coalescence-mBHI-p5_S38,4.0
E4-e003Coalescence-mGAM-p1_S800,3.0
B3-e004Assembly-mBHI-p5,5.0
H3-e003Coalescence-mBHI-p3_S46,6.0
H2-e003Coalescence-mBHI-p7_S133,24.0
B5-e003Coalescence-mBHI-p3,4.0
A2-e003Coalescence-mBHI-p7,4.0
Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,4.0
F2-e003Coalescence-mBHI-p3_S21,7.0
F4-e003Coalescence-mBHI-p3_S23,4.0
D2-e003Coalescence-mBHI-p7,4.0
F3-e003Coalescence-mBHI-p3_S22,4.0
A4-e003Coalescence-mGAM-p1_S736,8.0
D3-e003Assembly-mBHI-p3,4.0
Coalescence-H2-A2-e003Coalescence-inoculumn-mBHI-0_S705,263.0
E5-e003Coalescence-mBHI-p3_S12,15.0
Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707,69.0
E3-e004Assembly-mGAM-p7,3.0
D5-e003Coalescence-mGAM-p1_S747,4.0
C5-e003Coalescence-mGAM-p3,4.0
E4-e003Coalescence-mBHI-p1_S796,5.0
A3-e003Coalescence-mBHI-inoculumn-redo,9.0
D9-e003Assembly-mGAM-p5,4.0
D3-e003Assembly-mBHI-p5,5.0
A9-e003Coalescence-mBHI-p3,5.0
E3-e003Coalescence-mBHI-p1_S788,7.0
E4-e003Coalescence-mBHI-p3_S11,4.0
A2-e003Coalescence-Inoculumn-mBHI,67.0
D3-e003Coalescence-mBHI-p7,5.0
H2-e003Coalescence-mBHI-p1_S783,5.0
C3-e003Coalescence-mBHI-p5,6.0
D2-e003Assembly-mBHI-p3,15.0
Coalescence-D5-H2-AA-AF-mBHI-mBHI-5_S660,72.0
H2-e003Coalescence-mBHI-p3_S45,36.0
Assembly-G9-C9-ACPP-mGAM-3_S700,4.0
A3-e003Coalescence-mBHI-p1_S724,9.0
H3-e003Coalescence-mBHI-p7_S134,4.0
G100-e003Coalescence-mBHI-p5_S31,16.0
Assembly-G2-B3-ACPP-mBHI-3_S693,21.0
F9-e003Coalescence-mBHI-p5_S18,4.0
A5-e003Coalescence-mBHI-p7,50.0
D2-e003Coalescence-mGAM-p5,4.0
H5-e003Coalescence-mGAM-p1_S811,4.0
D3-e003Coalescence-mGAM-p5,4.0
A5-e003Coalescence-mBHI-inoculumn-redo,12.0
D2-e003Assembly-mBHI-p5,4.0
G3-e003Coalescence-mBHI-p5_S26,6.0
Assembly-G6-C2-AA-mBHI-3_S697,6.0
B5-e003Coalescence-mBHI-p7,4.0
F5-e003Coalescence-mBHI-p5_S16,4.0
A4-e003Coalescence-mBHI-p5,4.0
B3-e003Coalescence-mBHI-p7,3.0
A5-e003Coalescence-mBHI-p1_S740,8.0
D2-e003Coalescence-mGAM-p1_S723,9.0
F2-e003Coalescence-mBHI-p1_S781,7.0
Coalescence-H9-C5-e003Coalescence-inoculumn-mBHI-0_S712,4.0
C10-e003Coalescence-mBHI-p7,11.0
B9-e003Coalescence-mBHI-p5,5.0
B10-e003Coalescence-mBHI-p3,4.0
G2-e003Coalescence-mBHI-p3_S33,5.0
G9-e003Coalescence-mBHI-p5_S30,4.0
C11-e003Coalescence-mBHI-p5,4.0
F3-e003Coalescence-mBHI-p5_S14,4.0
B2-e003Coalescence-mBHI-p1_S717,9.0
E5-e003Coalescence-mGAM-p7_S148,5.0
E3-e004Assembly-mGAM-p5,6.0
F4-e003Coalescence-mBHI-p7_S111,4.0
F3-e003Coalescence-mGAM-p1_S793,4.0
D4-e003Coalescence-mGAM-p1_S739,4.0
A9-e003Coalescence-mBHI-p7,6.0
G3-e003Coalescence-mBHI-p7_S122,5.0
D2-e003Coalescence-Inoculumn-mBHI,15.0
E2-e003Coalescence-mBHI-p5_S1,9.0
F5-e003Coalescence-mBHI-p3_S24,5.0
E2-e003Coalescence-mBHI-p3_S9,13.0
B2-e003Assembly-mBHI-p3,5.0
D4-e003Coalescence-mGAM-p3,4.0
Coalescence-A4-B10-ACPP-AE-mGAM-mBHI-7_S623,5.0
B9-e003Coalescence-mBHI-p7,4.0
E3-e003Coalescence-mGAM-p1_S792,5.0
C5-e004Assembly-mBHI-p7,29.0
F4-e003Coalescence-mBHI-p5_S15,4.0
Coalescence-C7-A5-AA-AF-mBHI-mBHI-5_S650,146.0
D3-e004Assembly-mGAM-p5,6.0
E3-e003Coalescence-mBHI-p3_S10,12.0
G5-e003Coalescence-mGAM-p5_S76,4.0
E3-e003Coalescence-mBHI-p5_S2,4.0
C9-e003Coalescence-mBHI-p7,4.0
A2-e003Coalescence-mBHI-p3,8.0
G100-e003Coalescence-mBHI-p7_S127,11.0
Coalescence-H5-A5-e003Coalescence-inoculumn-mBHI-0_S708,33.0
Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,5.0
C3-e004Assembly-mBHI-p3,4.0
B3-e003Coalescence-mBHI-p5,4.0
C2-e003Coalescence-mBHI-inoculumn-redo,29.0
B2-e003Coalescence-Inoculumn-mBHI,21.0
E2-e003Coalescence-mGAM-p1_S784,14.0
A3-e003Coalescence-mBHI-p3,9.0
A2-e003Coalescence-mBHI-p5,11.0
C10-e003Coalescence-mBHI-p5,14.0
B9-e003Coalescence-mBHI-p3,4.0
C3-e003Coalescence-mBHI-inoculumn-redo,4.0
Coalescence-C11-B11-ACPP-AF-mGAM-mBHI-5_S654,4.0
Coalescence-E4-C3-ACPP-AE-mBHI-mBHI-3_S671,18.0
G2-e003Coalescence-mBHI-p1_S782,7.0
A5-e003Coalescence-mBHI-p3,5.0
A4-e003Coalescence-mBHI-p3,4.0
F3-e004Assembly-epsilon-p5,4.0
F2-e003Coalescence-mBHI-p5_S13,7.0
Coalescence-H6-C2-e003Coalescence-inoculumn-mBHIREDO-0_S709,29.0
A2-e003Coalescence-mBHI-inoculumn-redo,70.0
Coalescence-E11-D3-ACPP-AF-mBHI-mBHI-3_S678,24.0
E5-e003Coalescence-mGAM-p1_S808,6.0
C8-e003Coalescence-mBHI-p5,4.0
B4-e003Coalescence-Inoculumn-mBHI,4.0
Coalescence-H8-C4-e003Coalescence-inoculumn-mBHI-0_S711,4.0
A3-e003Coalescence-mGAM-p1_S728,6.0
G111-e003Coalescence-mBHI-p5_S32,4.0
B3-e004Assembly-mBHI-p3,4.0
E2-e003Coalescence-mBHI-p1_S780,12.0
E2-e003Coalescence-mBHI-p7_S97,4.0
B2-e004Assembly-mBHI-p3,4.0
F2-e003Coalescence-mGAM-p1_S785,7.0
G2-e003Coalescence-mGAM-p1_S786,4.0
Coalescence-E6-D8-AA-AF-mGAM-mBHI-3_S673,4.0
B4-e003Coalescence-mBHI-p3,4.0
A5-e003Coalescence-Inoculumn-mBHI,7.0
A2-e003Coalescence-mGAM-p1_S720,7.0
C10-e003Coalescence-mGAM-p7,4.0
F3-e004Assembly-epsilon-p7,4.0
C10-e003Coalescence-mBHI-p3,17.0
D2-e003Coalescence-mBHI-p3,24.0
