,0
D2-e004Assembly-mGAM-p7,125.0
C2-e003Coalescence-mGAM-p1_S722,20.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,29.0
B2-e003Coalescence-mBHI-p3,22.0
C2-e003Coalescence-mBHI-p1_S718,6.0
F5-e003Coalescence-mBHI-p7_S112,5.0
G3-e003Coalescence-mBHI-p3_S34,8.0
E3-e003Coalescence-mGAM-p7_S146,13.0
A4-e003Coalescence-mBHI-inoculumn-redo,12.0
B3-e003Coalescence-mBHI-p3,154.0
C2-e003Coalescence-mBHI-p5,5.0
C4-e003GlycerolRevival-mBHI-p2,14.0
Assembly-G11-D9-ACPP-mGAM-3_S702,4.0
Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,19.0
B2-e003Assembly-mBHI-p5,7.0
G2-e003Coalescence-mBHI-p5_S25,17.0
A4-e003Coalescence-mBHI-p1_S732,22.0
F2-e003Coalescence-mGAM-p5_S61,12.0
B2-e003Coalescence-mBHI-p5,5.0
Assembly-G7-C3-ACPP-mBHI-3_S698,40.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,4.0
e004-inoculumn-fecal-AK,36.0
C3-e003Coalescence-mGAM-p3,9.0
B3-e003Coalescence-mGAM-p1_S729,37.0
E5-e003Coalescence-mBHI-p7_S100,99.0
D3-e003Coalescence-Inoculumn-mBHI,24.0
C3-e003Coalescence-mBHI-p7,52.0
H2-e003Coalescence-mGAM-p7_S181,6.0
E8-e003Coalescence-mBHI-p7_S101,5.0
C2-e003Coalescence-mGAM-p7,21.0
D3-e003Coalescence-mBHI-p5,5.0
B5-e003Coalescence-mBHI-p1_S741,5.0
D2-e003Coalescence-mBHI-p5,10.0
B5-e003Coalescence-mBHI-p5,6.0
Coalescence-F6-G3-ACPP-AE-mBHI-mBHI-3_S685,34.0
E5-e003Coalescence-mBHI-p1_S804,15.0
F5-e003Coalescence-mGAM-p5_S64,5.0
F4-e003Coalescence-mGAM-p7_S159,14.0
C2-e003Coalescence-mBHI-p3,26.0
F3-e003Coalescence-mBHI-p1_S789,19.0
Coalescence-H7-C3-e003Coalescence-inoculumn-mBHI-0_S710,38.0
B3-e003Coalescence-mBHI-p1_S725,22.0
D2-e004Assembly-mGAM-p3,163.0
E5-e003Coalescence-mBHI-p5_S4,24.0
Coalescence-B9-G3-ACPP-AE-mBHI-mGAM-7_S640,20.0
D2-e003Coalescence-mBHI-p1_S719,20.0
F5-e003Coalescence-mGAM-p7_S160,6.0
H3-e003Coalescence-mGAM-p3_S94,5.0
F4-e003Coalescence-mGAM-p1_S801,7.0
G2-e003Coalescence-mGAM-p5_S73,11.0
A5-e003Coalescence-mGAM-p1_S744,8.0
B4-e003Coalescence-mGAM-p5,9.0
B5-e003Coalescence-Inoculumn-mBHI,9.0
C2-e003Coalescence-mGAM-p3,12.0
Coalescence-D8-A4-AA-AE-mBHI-mGAM-3_S663,50.0
H3-e003Coalescence-mGAM-p5_S86,4.0
H2-e003Coalescence-mGAM-p1_S787,14.0
Coalescence-A7-B3-ACPP-ACPP-mBHI-mGAM-7_S626,53.0
C3-e003Coalescence-mBHI-p1_S726,4.0
H3-e003Coalescence-mBHI-p5_S38,12.0
E4-e003Coalescence-mGAM-p1_S800,5.0
F2-e004Assembly-epsilon-p3,11.0
H3-e003Coalescence-mBHI-p3_S46,12.0
E3-e003Coalescence-mGAM-p3_S58,6.0
H2-e003Coalescence-mBHI-p7_S133,27.0
B5-e003Coalescence-mBHI-p3,8.0
A2-e003Coalescence-mBHI-p7,12.0
F4-e003Coalescence-mGAM-p3_S71,16.0
F2-e003Coalescence-mBHI-p3_S21,14.0
F4-e003Coalescence-mBHI-p3_S23,10.0
D2-e003Coalescence-mBHI-p7,4.0
E3-e003Coalescence-mGAM-p5_S50,15.0
F3-e003Coalescence-mBHI-p3_S22,22.0
A4-e003Coalescence-mGAM-p1_S736,15.0
D5-e003Coalescence-mBHI-p5,38.0
D3-e003Assembly-mBHI-p3,9.0
Coalescence-H2-A2-e003Coalescence-inoculumn-mBHI-0_S705,71.0
E5-e003Coalescence-mBHI-p3_S12,5.0
Coalescence-H4-A4-e003Coalescence-inoculumn-mBHI-0_S707,18.0
G3-e003Coalescence-mGAM-p1_S794,5.0
E4-e003Coalescence-mBHI-p1_S796,8.0
D3-e003Coalescence-mBHI-p1_S727,6.0
A3-e003Coalescence-mBHI-inoculumn-redo,5.0
Coalescence-A6-B2-AA-ACPP-mBHI-mGAM-7_S625,12.0
C3-e003Coalescence-mGAM-p5,19.0
C10-e003GlycerolRevival-mGAM-p2,14.0
D3-e003Assembly-mBHI-p5,6.0
E4-e003Coalescence-mGAM-p7_S147,7.0
E3-e003Coalescence-mBHI-p1_S788,8.0
E4-e003Coalescence-mBHI-p3_S11,24.0
G2-e003Coalescence-mGAM-p3_S81,13.0
A2-e003Coalescence-Inoculumn-mBHI,15.0
F5-e003Coalescence-mBHI-p1_S805,5.0
D3-e003Coalescence-mBHI-p7,22.0
