,sample,boot_med,boot_low,boot_high,actual_med
0,A_C11_C4_AE_AE_mBHI_mBHI_4_S35,0.00026737967914438503,0.000162089566063076,0.0003974934530490086,0.0002675165162370894
1,A_C3_C4_AE_AE_mBHI_mBHI_2_S27,0.00024242424242424242,0.00010368066355624676,0.0004518595759471672,0.00024255024255024257
2,A_C4_C5_AF_AE_mBHI_mBHI_2_S28,0.375,0.357,0.375,0.375
3,A_G3_C4_AE_AE_mBHI_mGAM_2_S75,0.00023127860551173436,0.00013328486610929358,0.000342407122068139,0.00023127860551173436
4,A_G4_C5_AF_AE_mBHI_mGAM_2_S76,0.4,0.391,0.412,0.4
5,A_H11_D4_AE_AF_mBHI_mGAM_4_S95,0.667,0.636,0.667,0.667
6,A_H12_D5_AF_AF_mBHI_mGAM_4_S96,0.9990532585120666,0.9988007508342603,0.9992983750060453,0.999051740487233
7,A_H3_D4_AE_AF_mBHI_mGAM_2_S87,0.435,0.429,0.441,0.435
8,A_H4_D5_AF_AF_mBHI_mGAM_2_S88,0.9990079747081683,0.9987995198079231,0.9992045937435305,0.998997764243312
9,B_G3_G4_AE_AE_mBHI_mGAM_2_S171,0.00019036740909956216,0.0,0.0004452076575717103,0.00019036740909956216
10,B_G4_G5_AF_AE_mBHI_mGAM_2_S172,0.4,0.4,0.429,0.4
11,B_H3_H4_AE_AF_mBHI_mGAM_2_S183,0.333,0.333,0.333,0.333
12,B_H4_H5_AF_AF_mBHI_mGAM_2_S184,0.9988184586029614,0.9985878056913318,0.999017406714088,0.9988135361871463
13,C4-e003Coalescence-mBHI-p5,0.00015976482617586913,7.955702647657841e-05,0.0002722997493067329,0.00015984654731457802
14,C4-e003Coalescence-mGAM-p1_S738,0.00025627883136852895,0.00011279279005711436,0.00042822884549503255,0.0002564102564102564
15,C4-e003Coalescence-mGAM-p3,0.00012664640324214793,3.6129321517836456e-05,0.00023591753774680605,0.00012671059300557527
16,C4-e003Coalescence-mGAM-p5,5.411987552428629e-05,0.0,0.00013550869965851808,5.411987552428629e-05
17,C4-e003Coalescence-mGAM-p7,0.00035069261792039275,0.00017470300489168416,0.0005634794858249692,0.00035069261792039275
18,C5-e003Coalescence-mBHI-inoculumn-redo,0.30800000000000005,0.3,0.316,0.30800000000000005
19,C5-e003Coalescence-mGAM-p1_S746,0.273,0.25,0.286,0.273
20,C5-e003Coalescence-mGAM-p3,0.833,0.833,0.842,0.833
21,C5-e003Coalescence-mGAM-p7,0.9930500823959304,0.9919103242904411,0.9940370363647465,0.993028854791764
22,C_C11_G4_AE_AE_mBHI_mBHI_4_S227,0.00017580185177950541,7.793624814901411e-05,0.0002941984074059546,0.00017589118198874296
23,C_C3_C4_AE_AE_mBHI_mBHI_6_S219,0.00028911375514288894,0.00015512121615033462,0.00046870815105794125,0.00028926171509946155
24,C_G11_G4_AE_AE_mBHI_mGAM_4_S275,0.0003257240574360088,0.00016235962657285889,0.000518410039815956,0.0003257240574360088
25,C_G12_G5_AF_AE_mBHI_mGAM_4_S276,0.917,0.9,0.929,0.917
26,C_G3_C4_AE_AE_mBHI_mGAM_6_S267,0.0005299417064122947,0.0002401190990731403,0.0008704061895551257,0.0005299417064122947
27,C_G4_C5_AF_AE_mBHI_mGAM_6_S268,0.9606815203145478,0.9544148971187205,0.9662274455384925,0.9605140622089775
28,C_H11_H4_AE_AF_mBHI_mGAM_4_S287,0.789,0.783,0.793,0.789
29,C_H12_H5_AF_AF_mBHI_mGAM_4_S288,0.9995669177350122,0.9994729725370635,0.9996578565232654,0.9995658580224175
30,C_H3_D4_AE_AF_mBHI_mGAM_6_S279,0.9647643752702119,0.9601363381214748,0.9689486532590414,0.9646806226516371
31,C_H4_D5_AF_AF_mBHI_mGAM_6_S280,0.9925376302777098,0.9917855899284794,0.9933152422221229,0.9925543616211185
32,Coalescence-B12-H5-AF-AF-mBHI-mGAM-7_S643,0.9989839220608452,0.9987489863415676,0.9992412170824879,0.9989817310572028
33,Coalescence-D2-C5-AE-AF-mBHI-mGAM-5_S657,0.9624282434927885,0.957061776347911,0.967000058234335,0.962437901369199
34,Coalescence-E5-C4-AE-AE-mBHI-mBHI-3_S672,0.00030596634370219276,0.00016937669376693767,0.00046153846153846153,0.0003062787136294028
35,D4-e003Coalescence-Inoculumn-mBHI,0.333,0.323,0.343,0.333
36,D4-e003Coalescence-mGAM-p1_S739,0.284,0.278,0.289,0.2825
37,D4-e003Coalescence-mGAM-p3,0.619,0.611,0.625,0.619
38,D4-e003Coalescence-mGAM-p5,0.854,0.848,0.857,0.854
39,D4-e003Coalescence-mGAM-p7,0.9912399818941875,0.9901161238098625,0.9922084054759849,0.991228773900254
40,D5-e003Coalescence-mGAM-p1_S747,0.9993664202745512,0.9990928027571581,0.9996054759905545,0.9993660855784469
41,D5-e003Coalescence-mGAM-p3,0.9997834372834373,0.9996933132239296,0.9998621165115478,0.9997834372834373
42,D5-e003Coalescence-mGAM-p5,0.9997525773195877,0.9996047129681912,0.9998772954854085,0.9997523219814242
43,D5-e003Coalescence-mGAM-p7,0.9995007987220448,0.9989967897271268,0.9999003189792663,0.9995003996802558
44,D_C3_C4_AE_AE_mBHI_mBHI_6_S315,0.0002551020408163265,0.00011560159067788774,0.00041893590280687055,0.00025523226135783564
45,D_G3_C4_AE_AE_mBHI_mGAM_6_S363,0.00015952016334864726,6.361323155216285e-05,0.00027215676229508194,0.00015952016334864726
46,D_G4_C5_AF_AE_mBHI_mGAM_6_S364,0.9831166891798659,0.9801573570604712,0.9857861907114625,0.9831052181351583
