,0
D_E5_A8_AA_AA_mGAM_mGAM_6_S341,6.0
C12-e003Coalescence-mBHI-p3,4.0
C_G11_G4_AE_AE_mBHI_mGAM_4_S275,18.0
A_E8_A11_AF_AA_mGAM_mGAM_2_S56,40.0
C4-e003Coalescence-mBHI-p1_S734,14.0
C2-e003Coalescence-mGAM-p1_S722,11.0
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,4.0
C11-e003Coalescence-mBHI-p3,4.0
D11-e003Coalescence-mBHI-p5,10.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,4.0
C8-e003Coalescence-mGAM-p7,29.0
D10-e003Coalescence-mBHI-p3,7.0
B_C12_C11_AF_AE_mGAM_mBHI_4_S132,7.0
F3-e004Assembly-epsilon-p3,4.0
H5-e003Coalescence-mGAM-p3_S96,21.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,15.0
A_E12_A5_AF_AA_mBHI_mGAM_4_S60,24.0
B_H11_D10_AE_AF_mGAM_mGAM_4_S191,5.0
A8-e003Coalescence-mBHI-p3,9.0
B_A9_A8_AA_AA_mGAM_mBHI_4_S105,4.0
G5-e003Coalescence-mGAM-p3_S84,16.0
E5-e003Coalescence-mGAM-p3_S60,12.0
A10-e003Coalescence-mGAM-p1_S768,8.0
D_C8_C11_AF_AE_mGAM_mBHI_6_S320,17.0
G8-e003Coalescence-mGAM-p5_S77,28.0
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,9.0
H111-e003Coalescence-mGAM-p3_S192,40.0
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,40.0
E3-e003Coalescence-mGAM-p7_S146,17.0
H8-e003Coalescence-mBHI-p5_S41,8.0
A4-e003Coalescence-mBHI-inoculumn-redo,10.0
G8-e003Coalescence-mGAM-p1_S818,6.0
G111-e003Coalescence-mGAM-p3_S180,19.0
C5-e003Coalescence-mGAM-p1_S746,8.0
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,4.0
B_G4_G5_AF_AE_mBHI_mGAM_2_S172,7.0
G100-e003Coalescence-mGAM-p5_S79,20.0
A_E7_A10_AE_AA_mGAM_mGAM_2_S55,19.0
H2-e003Coalescence-mGAM-p3_S93,16.0
D_F10_e003Assembly_S358,12.0
Assembly-G11-D9-ACPP-mGAM-3_S702,4.0
C_G9_G2_AA_AE_mBHI_mGAM_4_S273,4.0
D10-e003Assembly-mGAM-p5,6.0
G8-e003Coalescence-mGAM-p7_S173,55.0
A4-e003Coalescence-mBHI-p1_S732,4.0
C_G12_G5_AF_AE_mBHI_mGAM_4_S276,8.0
C_G7_C10_AE_AE_mGAM_mGAM_6_S271,18.0
B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,3.0
F2-e003Coalescence-mGAM-p5_S61,26.0
G9-e003Coalescence-mGAM-p3_S178,4.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,18.0
Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,34.0
D_F4_e003Assembly_S352,23.0
C_G4_C5_AF_AE_mBHI_mGAM_6_S268,6.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,31.0
C4-e003Coalescence-mGAM-p7,14.0
H5-e003Coalescence-mGAM-p5_S88,20.0
A_E5_A8_AA_AA_mGAM_mGAM_2_S53,10.0
B_A12_A11_AF_AA_mGAM_mBHI_4_S108,9.0
D3-e004Assembly-mGAM-p7,14.0
C8-e003Assembly-mGAM-p3,4.0
Assembly-G8-C4-AE-mBHI-3_S699,7.0
F10-e003Coalescence-mGAM-p1_S833,6.0
C3-e003Coalescence-mGAM-p3,18.0
C_E11_E4_AE_AA_mBHI_mGAM_4_S251,52.0
B_E4_E5_AF_AA_mBHI_mGAM_2_S148,38.0
B_G8_G11_AF_AE_mGAM_mGAM_2_S176,17.0
E100-e003Coalescence-mGAM-p3_S155,20.0
B3-e003Coalescence-mGAM-p1_S729,10.0
G4-e003Coalescence-mBHI-p5_S27,29.0
B4-e003Assembly-mBHI-p5,9.0
H4-e003Coalescence-mGAM-p1_S803,17.0
B_G5_G8_AA_AE_mGAM_mGAM_2_S173,4.0
D_F6_e003Assembly_S354,4.0
D4-e004Assembly-mGAM-p5,7.0
H2-e003Coalescence-mGAM-p5_S85,5.0
D3-e003Coalescence-Inoculumn-mBHI,10.0
C_G3_C4_AE_AE_mBHI_mGAM_6_S267,11.0
C8-e003Assembly-mGAM-p5,4.0
D_A8_A11_AF_AA_mGAM_mBHI_6_S296,24.0
B_C7_G10_AE_AE_mGAM_mBHI_2_S127,9.0
D11-e003Coalescence-mGAM-p5,35.0
A_A7_A10_AE_AA_mGAM_mBHI_2_S7,4.0
A11-e003Coalescence-mGAM-p7,9.0
G4-e003Coalescence-mGAM-p1_S802,5.0
H2-e003Coalescence-mGAM-p7_S181,72.0
E8-e003Coalescence-mBHI-p7_S101,11.0
B10-e003Assembly-mGAM-p5,5.0
C2-e003Coalescence-mGAM-p7,62.0
B11-e003Coalescence-mGAM-p3,7.0
H4-e003Coalescence-mGAM-p3_S95,7.0
C_H4_D5_AF_AF_mBHI_mGAM_6_S280,52.0
Coalescence-F1-D8-AA-AF-mGAM-mGAM-3_S680,19.0
C4-e003Coalescence-mBHI-inoculumn-redo,6.0
B_G9_C8_AA_AE_mGAM_mGAM_4_S177,11.0
B5-e003Assembly-mBHI-p5,4.0
Coalescence-E8-D11-AF-AF-mGAM-mBHI-3_S675,41.0
D8-e003Assembly-mGAM-p5,5.0
D_B8_e003Assembly_S308,23.0
D_D11_H10_AE_AF_mGAM_mBHI_4_S335,13.0
D5-e003Coalescence-mGAM-p5,24.0
D8-e003Coalescence-mBHI-p3,4.0
D4-e003Coalescence-mBHI-p1_S735,4.0
C_F12_e003Assembly_4_S264,23.0
G9-e003Coalescence-mGAM-p1_S826,8.0
D11-e003Coalescence-mGAM-p1_S779,36.0
A_C5_C8_AA_AE_mGAM_mBHI_2_S29,4.0
A5-e003Coalescence-mGAM-p3,15.0
D_G5_C8_AA_AE_mGAM_mGAM_6_S365,17.0
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,9.0
A2-e003Coalescence-Inoculumn-mGAM,13.0
F5-e003Coalescence-mGAM-p5_S64,27.0
E5-e004Assembly-mGAM-p5,26.0
C_H8_D11_AF_AF_mGAM_mGAM_6_S284,66.0
D8-e003Coalescence-mGAM-p5,24.0
E8-e003Coalescence-mGAM-p3_S153,29.0
C_G10_G3_ACPP_AE_mBHI_mGAM_4_S274,10.0
E5-e003Coalescence-mGAM-p5_S52,23.0
G4-e003Coalescence-mGAM-p3_S83,21.0
A12-e003Coalescence-mGAM-p3,10.0
H9-e003Coalescence-mGAM-p1_S827,10.0
C_E3_A4_AE_AA_mBHI_mGAM_6_S243,6.0
F4-e003Coalescence-mGAM-p7_S159,19.0
D_G3_C4_AE_AE_mBHI_mGAM_6_S363,31.0
D_B9_e003Assembly_S309,7.0
B_E3_E4_AE_AA_mBHI_mGAM_2_S147,11.0
D8-e003Coalescence-mBHI-p1_S751,5.0
D_H9_H8_AA_AF_mGAM_mGAM_4_S381,10.0
