,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mBHI-p1_S750,0,1,C8-AA-AE-mGAM-mBHI,-1.906072902961941,-1.9383494180777026,-1.890149696272886,-1.8751428945309094,-1.9204414194196544,-1.858374879936098,1.8266696769037845,1.8077624035656417,1.847175308369624
1,C2-e003Coalescence-Inoculumn-mGAM,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,0,2,C8-AA-AE-mGAM-mBHI,-0.6504404761955702,-0.6602660745205514,-0.6437578806781704,-0.6347844086541038,-0.649050824542215,-0.6264004013566981,0.6441850929297368,0.6359694325991982,0.6503328121430767
2,C2-e003Coalescence-Inoculumn-mGAM,Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,0,3,C8-AA-AE-mGAM-mBHI,-0.23505487836488992,-0.24112783652274006,-0.2310513642889876,-0.22486279953154026,-0.23461415655889786,-0.22028068252496538,0.2410650543065454,0.23522551635793923,0.2451661559069554
3,C2-e003Coalescence-Inoculumn-mGAM,B_C9_C8_AA_AE_mGAM_mBHI_4_S129,0,4,C8-AA-AE-mGAM-mBHI,-0.23707698060938223,-0.2421334949943956,-0.23361808288754524,-0.23169000320248245,-0.23900352097300065,-0.22805535694784818,0.23095920610939133,0.22685137594412208,0.23589476371107276
4,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mBHI-p5,0,5,C8-AA-AE-mGAM-mBHI,-0.17447344335123358,-0.17818821312622235,-0.17225511763293677,-0.16852809971319704,-0.1743789139296116,-0.16567854245973088,0.17680072301864735,0.17351445888643197,0.17956822369254258
5,C2-e003Coalescence-Inoculumn-mGAM,C_C5_C8_AA_AE_mGAM_mBHI_6_S221,0,6,C8-AA-AE-mGAM-mBHI,-0.12074771098299511,-0.12384335246215242,-0.11879493186629449,-0.11582174365548621,-0.11999907176602227,-0.11372480516329445,0.12382505265532093,0.1210864992118081,0.12606558381528465
6,C2-e003Coalescence-Inoculumn-mGAM,C8-e003Coalescence-mBHI-p7,0,7,C8-AA-AE-mGAM-mBHI,-0.026794590122865093,-0.02946202558141268,-0.02488182540646016,-0.02442478769677812,-0.02863044706563423,-0.022003117085117936,0.02872133673760459,0.026323879491059195,0.03103887239015978
7,C8-e003Coalescence-mBHI-p1_S750,A_C5_C8_AA_AE_mGAM_mBHI_2_S29,1,2,C8-AA-AE-mGAM-mBHI,0.6043556865104092,0.5924851856836739,0.6276955179951946,0.6055740772227014,0.5902228144010102,0.6299950170898914,-0.5465096840834707,-0.5572870440790734,-0.52522685131136
8,C8-e003Coalescence-mBHI-p1_S750,Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,1,3,C8-AA-AE-mGAM-mBHI,0.5989418083622865,0.5963713858623859,0.6106111012965741,0.5987664161806009,0.5960890049378854,0.6109768861141956,-0.5537904793254351,-0.5617746801018261,-0.5457445837179694
9,C8-e003Coalescence-mBHI-p1_S750,B_C9_C8_AA_AE_mGAM_mBHI_4_S129,1,4,C8-AA-AE-mGAM-mBHI,0.3186461218044234,0.3150058902055247,0.32644661438358463,0.31538448404823505,0.3112789626374004,0.3235247973372982,-0.3020335803228017,-0.30727346850032716,-0.29627140860373996
10,C8-e003Coalescence-mBHI-p1_S750,C8-e003Coalescence-mBHI-p5,1,5,C8-AA-AE-mGAM-mBHI,0.2577193926276795,0.2560171899248413,0.2633212008884118,0.2574955419093609,0.2560314774761016,0.26360077687615835,-0.2363095769772559,-0.24041340371132752,-0.2323983555193992
11,C8-e003Coalescence-mBHI-p1_S750,C_C5_C8_AA_AE_mGAM_mBHI_6_S221,1,6,C8-AA-AE-mGAM-mBHI,0.23552861445700982,0.23448727846668957,0.23997324181395174,0.23520520979126625,0.2341224873548595,0.24008939776470417,-0.2183859108022037,-0.22054138280132426,-0.2141293442477816
12,C8-e003Coalescence-mBHI-p1_S750,C8-e003Coalescence-mBHI-p7,1,7,C8-AA-AE-mGAM-mBHI,0.28595037522236805,0.28471683533181025,0.2898755475965309,0.2840588433900453,0.2826012250155041,0.288129000034577,-0.27165053360641755,-0.27415979214000924,-0.268441092395004
