,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,C5-e003Coalescence-Inoculumn-mGAM,C11-e003Coalescence-mBHI-p1_S774,0,1,C11-AE-AF-mGAM-mBHI,0.9818699835091822,0.9732820473763433,0.9911262079076565,0.9761189287115428,0.965677986087977,0.9921658079964419,-0.9494273554635834,-0.9593917159714261,-0.9395066883873008
1,C5-e003Coalescence-Inoculumn-mGAM,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0,2,C11-AE-AF-mGAM-mBHI,0.3768285650262099,0.37452262066712205,0.3800035631158752,0.37017875468950073,0.3661679039432773,0.3763994571206781,-0.36544375427139625,-0.3677247801253173,-0.3654437542713962
2,C5-e003Coalescence-Inoculumn-mGAM,C11-e003Coalescence-mBHI-p3,0,3,C11-AE-AF-mGAM-mBHI,-0.39258548796136933,-0.3950591206521275,-0.3888148887330632,-0.3819813274188942,-0.3852532856296611,-0.3767963900691576,0.3878919606717238,0.3860566019767251,0.39157866138030345
3,C5-e003Coalescence-Inoculumn-mGAM,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0,4,C11-AE-AF-mGAM-mBHI,-0.8006536487726355,-0.8077669664083905,-0.7990663418529708,-0.7887604020278169,-0.7963709459718529,-0.7857512903280048,0.7945134575869862,0.7880797520447824,0.7945134575869862
4,C5-e003Coalescence-Inoculumn-mGAM,C11-e003Coalescence-mBHI-p5,0,5,C11-AE-AF-mGAM-mBHI,-0.5609116632587978,-0.5615455867249076,-0.5572418355251586,-0.5518329262889939,-0.5526350127861243,-0.5479515702437278,0.5538811391359318,0.5538811391359318,0.5575124528059886
5,C5-e003Coalescence-Inoculumn-mGAM,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0,6,C11-AE-AF-mGAM-mBHI,-0.44604531473137654,-0.44640086578437477,-0.44498711011826675,-0.4383079539987196,-0.4389763594129948,-0.43630187953217814,0.44435987656550846,0.44435987656550846,0.44435987656550846
6,C5-e003Coalescence-Inoculumn-mGAM,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,0,7,C11-AE-AF-mGAM-mBHI,-0.4063459696178448,-0.40664703852349704,-0.40543893709232215,-0.3998595560901371,-0.4004324750166588,-0.3981400636902445,0.4008592878284152,0.4008592878284152,0.4008592878284152
7,C11-e003Coalescence-mBHI-p1_S774,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,1,2,C11-AE-AF-mGAM-mBHI,-0.22821285345676223,-0.23565760525924184,-0.21973095621147903,-0.23897009714287665,-0.24860570754993327,-0.22937240367839307,0.21853984692079087,0.20861917984450828,0.22850420742863364
8,C11-e003Coalescence-mBHI-p1_S774,C11-e003Coalescence-mBHI-p3,1,3,C11-AE-AF-mGAM-mBHI,-1.0796894392710823,-1.0843804730185538,-1.0731977528248324,-1.061682262603842,-1.0674535995928087,-1.0544626850810803,1.0568297494950887,1.0513157073855133,1.0645700046715498
9,C11-e003Coalescence-mBHI-p1_S774,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,1,4,C11-AE-AF-mGAM-mBHI,-1.3948062758298445,-1.404663678375801,-1.392194220153024,-1.3767859818754498,-1.3878692754363318,-1.373586750720622,1.375827061937176,1.367248787880904,1.3791485154397902
10,C11-e003Coalescence-mBHI-p1_S774,C11-e003Coalescence-mBHI-p5,1,5,C11-AE-AF-mGAM-mBHI,-0.9462362785030021,-0.9480348474115089,-0.9421328345809542,-0.9336202422400132,-0.9360291448417772,-0.9287685471834302,0.9297082627858106,0.9272280960167399,0.9342474048733815
11,C11-e003Coalescence-mBHI-p1_S774,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,1,6,C11-AE-AF-mGAM-mBHI,-0.7313317372212558,-0.7327705923480613,-0.7299031597187798,-0.7210328123014801,-0.7229599343828914,-0.7191132736085835,0.7231173229713269,0.7211331895560704,0.7251101950728955
12,C11-e003Coalescence-mBHI-p1_S774,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,1,7,C11-AE-AF-mGAM-mBHI,-0.6374680975071555,-0.63866714344616,-0.636277616255092,-0.6290555383576737,-0.6306614734255166,-0.6274559227802599,0.6259070617104149,0.6242536171977011,0.6275677884617221
13,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,C11-e003Coalescence-mBHI-p3,2,3,C11-AE-AF-mGAM-mBHI,-1.9312381451168674,-1.9383774988941656,-1.922050920572946,-1.8863014916356842,-1.8965169207524701,-1.8747588176577508,1.8991254422658064,1.8890573144729677,1.910185544391545
14,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,2,4,C11-AE-AF-mGAM-mBHI,-1.9776487704725592,-1.9921239797449364,-1.9768836593821755,-1.9479020377766878,-1.9621204662769547,-1.9456939242417364,1.9544706694453686,1.9438842842148822,1.9567516952992898
15,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,C11-e003Coalescence-mBHI-p5,2,5,C11-AE-AF-mGAM-mBHI,-1.1857470873828553,-1.1867743095619916,-1.1799759016988596,-1.165170290605725,-1.1666423662956928,-1.160173439553582,1.1667644014074845,1.1667644014074838,1.1728165908575783
16,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,2,6,C11-AE-AF-mGAM-mBHI,-0.8572387085607093,-0.8580091251950613,-0.8568561530155171,-0.8415484910911308,-0.8426525478586065,-0.8415484910911306,0.8492616919839608,0.8492616919839608,0.8504022049109214
17,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,2,7,C11-AE-AF-mGAM-mBHI,-0.7194209466358983,-0.72003727994338,-0.7191149021997446,-0.7070726266006333,-0.7079558720146139,-0.7070726266006331,0.7073805046683399,0.7073805046683398,0.7082929150099083
18,C11-e003Coalescence-mBHI-p3,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,3,4,C11-AE-AF-mGAM-mBHI,-2.024059395828251,-2.057802366576354,-2.018231517648764,-2.005086356847789,-2.0450658878262558,-1.9992871548009055,2.0143779483327733,1.988643126163958,2.0198840244177694
19,C11-e003Coalescence-mBHI-p3,C11-e003Coalescence-mBHI-p5,3,5,C11-AE-AF-mGAM-mBHI,-0.8123449596033692,-0.8174858935072297,-0.8054175850631905,-0.8046046900907459,-0.8103760270797125,-0.7977915816768716,0.8028649068322438,0.7973348557693744,0.8119431910073855
20,C11-e003Coalescence-mBHI-p3,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,3,6,C11-AE-AF-mGAM-mBHI,-0.498801163767003,-0.5022284530362432,-0.49685911178289066,-0.4932974909096131,-0.4971450489022575,-0.491364423560652,0.5008277924592931,0.4971410917507135,0.5026631511542918
21,C11-e003Coalescence-mBHI-p3,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,3,7,C11-AE-AF-mGAM-mBHI,-0.4161383475594158,-0.41870881451134595,-0.4146818085713315,-0.41226541034187053,-0.4151510788363538,-0.4108156098301495,0.4105847831959337,0.407819757664499,0.4119613022171828
22,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,C11-e003Coalescence-mBHI-p5,4,5,C11-AE-AF-mGAM-mBHI,0.3980562787965525,0.3969941438055691,0.4254552529846669,0.39587697666629795,0.39587697666629706,0.42431383366683173,-0.40864813466828576,-0.40864813466828576,-0.3829133124994706
23,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,4,6,C11-AE-AF-mGAM-mBHI,0.26317135335114084,0.2626502485619189,0.2768708404451983,0.2625969420594747,0.2625969420594747,0.27681537055974204,-0.25594728547744694,-0.25594728547744694,-0.24307987439303935
24,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,4,7,C11-AE-AF-mGAM-mBHI,0.11939760258854282,0.11905019939572817,0.12853059398458067,0.11867490516010251,0.11867490516010222,0.12815385749361377,-0.12401293851634612,-0.12401293851634612,-0.1154346644600744
25,C11-e003Coalescence-mBHI-p5,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,5,6,C11-AE-AF-mGAM-mBHI,0.1282864279057292,0.10993728923753385,0.1293485628967126,0.12931690745265234,0.10991012722632032,0.12931690745265323,-0.10324643628660812,-0.12140300463689169,-0.10324643628660812
26,C11-e003Coalescence-mBHI-p5,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,5,7,C11-AE-AF-mGAM-mBHI,-0.019931735515462456,-0.029106304849560338,-0.019400668019970757,-0.019926130592995195,-0.02962952070616076,-0.01992613059299475,0.01830465955962368,0.0092263753844819,0.01830465955962368
27,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,6,7,C11-AE-AF-mGAM-mBHI,-0.1681498989366541,-0.168149898936655,-0.16814989893665322,-0.16916916863864273,-0.16916916863864362,-0.16916916863864184,0.13985575540585593,0.13985575540585593,0.13985575540585593
28,C5-e003Coalescence-Inoculumn-mGAM,C11-e003Coalescence-mGAM-p1_S778,0,1,C11-AE-AF-mGAM-mGAM,1.7040173079815546,1.6881623156772358,1.7306187042229577,1.6437699934283023,1.6029391080829347,1.6576777813596755,-1.6731849812153599,-1.7035667571925939,-1.6582280766035322
29,C5-e003Coalescence-Inoculumn-mGAM,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0,2,C11-AE-AF-mGAM-mGAM,1.3904660567005749,1.3828555697853795,1.3981945145953025,1.3649712038150954,1.358954284033234,1.3729149397885425,-1.3669708075174758,-1.375767656520974,-1.3583077819805665
30,C5-e003Coalescence-Inoculumn-mGAM,C11-e003Coalescence-mGAM-p3,0,3,C11-AE-AF-mGAM-mGAM,0.5325111969178162,0.5298984779016329,0.534627606144036,0.5298540186373678,0.5263020394173865,0.5338652984919423,-0.5191798247688162,-0.5191798247688164,-0.5168658041370555
31,C5-e003Coalescence-Inoculumn-mGAM,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,0,4,C11-AE-AF-mGAM-mGAM,0.3876566746385719,0.38297458374467064,0.3942781143496837,0.37460291481014923,0.37159445491921833,0.38629296163568594,-0.3807843259029183,-0.3859216337178299,-0.37571391238148794
32,C5-e003Coalescence-Inoculumn-mGAM,C11-e003Coalescence-mGAM-p5,0,5,C11-AE-AF-mGAM-mGAM,0.27755279798356086,0.27573860586649895,0.27950403297263376,0.27359070088048504,0.27118443488852356,0.2763593422346316,-0.2710664271031848,-0.27229583840003335,-0.2686208856738958
33,C5-e003Coalescence-Inoculumn-mGAM,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,0,6,C11-AE-AF-mGAM-mGAM,0.25517053862536815,0.25356645855281185,0.2566434561333708,0.25101452695093796,0.24839804202708737,0.2532649616663132,-0.24935882366976364,-0.2504759415876586,-0.24713871469375628
34,C5-e003Coalescence-Inoculumn-mGAM,C11-e003Coalescence-mGAM-p7,0,7,C11-AE-AF-mGAM-mGAM,0.22459682992574362,0.22336542016544486,0.22595943871079363,0.2213119978020029,0.21959287786432807,0.2231610676609578,-0.2195437811576058,-0.22052664783876,-0.21759104337309615
35,C11-e003Coalescence-mGAM-p1_S778,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,1,2,C11-AE-AF-mGAM-mGAM,1.0759558397915294,1.0492410230164364,1.0958428153051119,1.090026046585059,1.0741385746381649,1.1308569319304274,-1.0607566338195917,-1.0783503318265881,-1.0303748578423577
36,C11-e003Coalescence-mGAM-p1_S778,C11-e003Coalescence-mGAM-p3,1,3,C11-AE-AF-mGAM-mGAM,-0.05372134142808538,-0.0665532693913631,-0.04601952441246276,-0.027103968758099284,-0.03373642129099008,-0.0066885260854155915,0.05782275345445553,0.050344301148541604,0.07301364144307254
37,C11-e003Coalescence-mGAM-p1_S778,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,1,4,C11-AE-AF-mGAM-mGAM,-0.05144985835177751,-0.062220852017180674,-0.04210944298566166,-0.03982031714267305,-0.05246405791714293,-0.02192965434421268,0.050015892534562324,0.043166148781346614,0.06690370255554737
38,C11-e003Coalescence-mGAM-p1_S778,C11-e003Coalescence-mGAM-p5,1,5,C11-AE-AF-mGAM-mGAM,-0.07914360753754113,-0.08615501208384865,-0.07477606539500256,-0.06950504038501087,-0.07240934814130179,-0.059297319048668806,0.07946321142485901,0.07572398527190216,0.08858986618375975
39,C11-e003Coalescence-mGAM-p1_S778,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,1,6,C11-AE-AF-mGAM-mGAM,-0.03454138715543289,-0.04027953135625384,-0.03154536783870143,-0.027707109932509244,-0.03147843475028576,-0.01954093286343572,0.03540640783935563,0.0324150269169901,0.04281763196749449
40,C11-e003Coalescence-mGAM-p1_S778,C11-e003Coalescence-mGAM-p7,1,7,C11-AE-AF-mGAM-mGAM,-0.021987718732973633,-0.026467600258096025,-0.019082768865363697,-0.01561272656088682,-0.017769974729667716,-0.00880757900332559,0.02272975218535326,0.02023693475004862,0.028934985404749848
41,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,C11-e003Coalescence-mGAM-p3,2,3,C11-AE-AF-mGAM-mGAM,-1.1833985226477002,-1.1988554384371561,-1.1671380017759163,-1.1349928213469478,-1.1574988891670392,-1.1283465121543643,1.1764021407285028,1.1590760896546841,1.1939958387354987
42,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,2,4,C11-AE-AF-mGAM-mGAM,-0.6151527074234299,-0.6234631480414511,-0.6020392654368201,-0.6157653741947973,-0.6237091101682439,-0.5903792115080856,0.6054021557116394,0.5951275400818156,0.6155429827544999
43,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,C11-e003Coalescence-mGAM-p5,2,5,C11-AE-AF-mGAM-mGAM,-0.464247468490765,-0.46932906191038304,-0.45959355958214776,-0.45265892171882993,-0.45988781305008875,-0.4487738964954333,0.45953649317300926,0.45580275716785934,0.46540105917534136
44,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,2,6,C11-AE-AF-mGAM-mGAM,-0.3124772204122346,-0.31634144935959896,-0.30902960783042527,-0.30474588308437645,-0.31185455508412196,-0.3031685310751777,0.3094471682540924,0.30511565548563785,0.3138455927558415
45,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,C11-e003Coalescence-mGAM-p7,2,7,C11-AE-AF-mGAM-mGAM,-0.24160932491300252,-0.2446678135957653,-0.23898954645322013,-0.23615168460323424,-0.2393291789926129,-0.23356298680069734,0.2394270293863422,0.23733174383940764,0.24294576898774145
46,C11-e003Coalescence-mGAM-p3,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,3,4,C11-AE-AF-mGAM-mGAM,-0.046906892199161776,-0.06475401515844581,-0.020054750543390343,-0.09653792704264674,-0.10318423623523021,-0.04576560166922339,0.034402170694776135,0.0069108775398474265,0.05468382478049749
47,C11-e003Coalescence-mGAM-p3,C11-e003Coalescence-mGAM-p5,3,5,C11-AE-AF-mGAM-mGAM,-0.10456587364699654,-0.10942028071047738,-0.09928322119174994,-0.111491971904771,-0.11771472752450429,-0.10527365947903167,0.10110366939526261,0.09455911020550012,0.10721752296848497
48,C11-e003Coalescence-mGAM-p3,C_G8_C11_AF_AE_mGAM_mGAM_6_S272,3,6,C11-AE-AF-mGAM-mGAM,-0.022170119667079897,-0.025171914907060205,-0.018842153416958052,-0.02799690366351933,-0.032179309014215576,-0.023687569026855565,0.020462177429289092,0.015913920961738565,0.02278671950244352
49,C11-e003Coalescence-mGAM-p3,C11-e003Coalescence-mGAM-p7,3,7,C11-AE-AF-mGAM-mGAM,-0.006120907385417762,-0.008621093050151296,-0.0035810189586011343,-0.009826699787669035,-0.013102977715451714,-0.00657713894967022,0.005183251550802126,0.0017277193849618566,0.008600542673693923
50,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,C11-e003Coalescence-mGAM-p5,4,5,C11-AE-AF-mGAM-mGAM,-0.16222485509483198,-0.19018303179254062,-0.14199851025695676,-0.12644601676689526,-0.17721834214031862,-0.11763883086505716,0.16780516809574908,0.14137645752578498,0.19447924241376513
