,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,sel_med1,sel_lower1,sel_upper1,sel_med2,sel_lower2,sel_upper2
0,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p1_S772,0,1,A11-AA-AF-mGAM-mBHI,-1.231234530383841,-1.2431058840757165,-1.2147844728261517,-1.2160211428421106,-1.2306087615745487,-1.194043006070266,1.2017055035515496,1.1879829363222194,1.2168066979415464
1,A5-e003Coalescence-Inoculumn-mGAM,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0,2,A11-AA-AF-mGAM-mBHI,-2.5672965667848358,-2.5703651286110984,-2.559739747879812,-2.5559938941782714,-2.5559938941782714,-2.5434619098466635,2.4791019300864003,2.4688006130876956,2.591175965956508
2,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p3,0,3,A11-AA-AF-mGAM-mBHI,-2.174966512059841,-2.1766773798020145,-2.169928632789825,-2.167096556846796,-2.167096556846796,-2.1587419006257242,2.1905512713656208,2.1836837266998175,2.193291647239593
3,A5-e003Coalescence-Inoculumn-mGAM,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0,4,A11-AA-AF-mGAM-mBHI,-1.4548221511618145,-1.4579668467135296,-1.3521727233281433,-1.4465658506554495,-1.4517852469108385,-1.343902351130587,1.1937191932192068,1.1885685347198545,1.1957744751246862
4,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p5,0,5,A11-AA-AF-mGAM-mBHI,-1.3049799072359047,-1.3060064278812087,-1.3019571796738951,-1.300257934108078,-1.300257934108078,-1.2952451403754348,1.3143307628193726,1.3102102360198906,1.315974988343756
5,A5-e003Coalescence-Inoculumn-mGAM,A11-e003Coalescence-mBHI-p7,0,7,A11-AA-AF-mGAM-mBHI,-0.9321285051685033,-0.9328617342008633,-0.9299694140527822,-0.9287556672200555,-0.9287556672200555,-0.9251751002681676,0.9388076877281232,0.9358644542999218,0.9399821345312542
6,A11-e003Coalescence-mBHI-p1_S772,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,1,2,A11-AA-AF-mGAM-mBHI,-3.9021442739534287,-3.909437649262213,-3.8960280469359927,-3.8886907112042044,-3.8959666455144326,-3.8813790267819948,3.7496182898531716,3.742707412313325,3.9737663615933867
7,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p3,1,3,A11-AA-AF-mGAM-mBHI,-2.6462253382816403,-2.649872025936032,-2.643167224772922,-2.6389962966940255,-2.6426342638491396,-2.635340454482921,2.6815341218886166,2.6780786831186933,2.6849741552726565
8,A11-e003Coalescence-mBHI-p1_S772,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,1,4,A11-AA-AF-mGAM-mBHI,-1.531428641337118,-1.5338597664400464,-1.394629519962449,-1.5279479701636716,-1.5303732816004143,-1.390021537203672,1.1887637341857327,1.186460108339117,1.1910570897750925
9,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p5,1,5,A11-AA-AF-mGAM-mBHI,-1.3231126691408202,-1.324936012968016,-1.321583612386461,-1.3194981483470127,-1.3213171319245698,-1.3176702272414604,1.3407670609443083,1.3390393415593467,1.3424870776363282
10,A11-e003Coalescence-mBHI-p1_S772,A11-e003Coalescence-mBHI-p7,1,7,A11-AA-AF-mGAM-mBHI,-0.8820751127605467,-0.8832906753120107,-0.881055741590974,-0.8796654322313417,-0.8808780879497131,-0.8784468181609736,0.8938447072962055,0.8926928943728978,0.8949913850908855
11,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p3,2,3,A11-AA-AF-mGAM-mBHI,-1.390306402609852,-1.390306402609852,-1.3893018821838465,-1.3893018821838465,-1.3893018821838465,-1.3893018821838465,1.6134499539240617,1.3893018821838465,1.6134499539240617
12,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,2,4,A11-AA-AF-mGAM-mBHI,-0.346070825028963,-0.34607082502896347,-0.14333827097488117,-0.34757659964340526,-0.3475765996434057,-0.14434279241451042,-0.09166354364798668,-0.20373757951809424,-0.09166354364798668
13,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p5,2,5,A11-AA-AF-mGAM-mBHI,-0.4634354675366173,-0.4634354675366173,-0.4631006273946155,-0.4631006273946155,-0.4631006273946155,-0.4631006273946155,0.5378166513080205,0.4631006273946155,0.5378166513080205
14,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,A11-e003Coalescence-mBHI-p7,2,7,A11-AA-AF-mGAM-mBHI,-0.2780612805219704,-0.2780612805219704,-0.2778603764367693,-0.2778603764367693,-0.2778603764367693,-0.2778603764367693,0.32268999078481236,0.2778603764367693,0.32268999078481236
15,A11-e003Coalescence-mBHI-p3,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,3,4,A11-AA-AF-mGAM-mBHI,0.6981647525519259,0.698164752551925,1.1036298606600896,0.694148682897036,0.6941486828970351,1.1006162973548257,-1.796777041220035,-1.796777041220035,-1.796777041220035
16,A11-e003Coalescence-mBHI-p3,A11-e003Coalescence-mBHI-p5,3,5,A11-AA-AF-mGAM-mBHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
17,A11-e003Coalescence-mBHI-p3,A11-e003Coalescence-mBHI-p7,3,7,A11-AA-AF-mGAM-mBHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
18,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,A11-e003Coalescence-mBHI-p5,4,5,A11-AA-AF-mGAM-mBHI,-0.6981647525519259,-1.1036298606600896,-0.698164752551925,-0.694148682897036,-1.1006162973548257,-0.6941486828970351,1.796777041220035,1.796777041220035,1.796777041220035
19,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,A11-e003Coalescence-mBHI-p7,4,7,A11-AA-AF-mGAM-mBHI,-0.2327215841839753,-0.36787662022002987,-0.23272158418397498,-0.231382894299012,-0.36687209911827523,-0.2313828942990117,0.5989256804066783,0.5989256804066783,0.5989256804066783
20,A11-e003Coalescence-mBHI-p5,A11-e003Coalescence-mBHI-p7,5,7,A11-AA-AF-mGAM-mBHI,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0,0.0
21,D2-e003Coalescence-Inoculumn-mGAM,D8-e003Coalescence-mBHI-p1_S751,0,1,D8-AA-AF-mGAM-mBHI,-1.0641785835652553,-1.0761352317622521,-1.05168164663031,-1.0386980908436403,-1.0564072464616583,-1.0217878006748362,1.056124722080004,1.0436915318049573,1.0749298808159624
22,D2-e003Coalescence-Inoculumn-mGAM,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0,2,D8-AA-AF-mGAM-mBHI,-2.6891278831522536,-2.6934491475644182,-2.6839877795497045,-2.668879773887497,-2.6773104328702897,-2.662535316221306,2.574676017550705,2.570535841454788,2.721086552046158
23,D2-e003Coalescence-Inoculumn-mGAM,B_D9_D8_AA_AF_mGAM_mBHI_4_S141,0,4,D8-AA-AF-mGAM-mBHI,-1.6199688940091432,-1.6221295262152255,-1.6173988422078687,-1.609593961282455,-1.6138092907738513,-1.6064217324493595,1.6346634793213142,1.6325933912733557,1.6377627950248632
24,D2-e003Coalescence-Inoculumn-mGAM,D8-e003Coalescence-mBHI-p5,0,5,D8-AA-AF-mGAM-mBHI,-1.2959751152073147,-1.2977036209721806,-1.2939190737662951,-1.287675169025964,-1.291047432619081,-1.2851373859594877,1.3077307834570515,1.3060747130186847,1.3102102360198906
25,D2-e003Coalescence-Inoculumn-mGAM,C_D5_D8_AA_AF_mGAM_mBHI_6_S233,0,6,D8-AA-AF-mGAM-mBHI,-1.079979262672762,-1.0814196841434836,-1.0782658948052457,-1.07306264085497,-1.0758728605159007,-1.0709478216329062,1.089775652880876,1.088395594182237,1.0918418633499087
