,sample1,sample2,passage1,passage2,mesocosms,sel_med,sel_lower,sel_upper,n_snps
0,C3-e003Coalescence-Inoculumn-mGAM,G9-e003Coalescence-mBHI-p1_S822,0,1,G9-AC/PP-AE-mGAM-mBHI,0.8277850461636217,0.7859912678690764,0.8485758158326954,13269
1,C3-e003Coalescence-Inoculumn-mGAM,B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,0,2,G9-AC/PP-AE-mGAM-mBHI,-1.6315954916320008,-1.6579439816433068,-1.6047196474875065,13269
2,C3-e003Coalescence-Inoculumn-mGAM,G9-e003Coalescence-mBHI-p3_S130,0,3,G9-AC/PP-AE-mGAM-mBHI,-2.108032338801606,-2.129467464354515,-2.088066572524178,13269
3,C3-e003Coalescence-Inoculumn-mGAM,G9-e003Coalescence-mBHI-p5_S30,0,5,G9-AC/PP-AE-mGAM-mBHI,-1.3044160880418927,-1.3060747130186847,-1.300257934108078,13269
4,C3-e003Coalescence-Inoculumn-mGAM,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,0,7,G9-AC/PP-AE-mGAM-mBHI,-0.9317257771727805,-0.9329105092990605,-0.9287556672200555,13269
5,G9-e003Coalescence-mBHI-p1_S822,B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,1,2,G9-AC/PP-AE-mGAM-mBHI,-4.0861987306846235,-4.139692283959241,-4.02478174414408,13269
6,G9-e003Coalescence-mBHI-p1_S822,G9-e003Coalescence-mBHI-p3_S130,1,3,G9-AC/PP-AE-mGAM-mBHI,-3.5738114880312417,-3.6075157498691226,-3.539711233202533,13269
7,G9-e003Coalescence-mBHI-p1_S822,G9-e003Coalescence-mBHI-p5_S30,1,5,G9-AC/PP-AE-mGAM-mBHI,-1.8374663715932713,-1.8395680985504257,-1.8280549716891796,13269
8,G9-e003Coalescence-mBHI-p1_S822,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,1,7,G9-AC/PP-AE-mGAM-mBHI,-1.2249775810621808,-1.2263787323669504,-1.218703314459453,13269
9,B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,G9-e003Coalescence-mBHI-p3_S130,2,3,G9-AC/PP-AE-mGAM-mBHI,-3.060794550673616,-3.143910106753348,-2.982064747528191,13269
10,B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,G9-e003Coalescence-mBHI-p5_S30,2,5,G9-AC/PP-AE-mGAM-mBHI,-1.0862964856484874,-1.1039877202786055,-1.0691168607822272,13269
11,B_C6_G9_ACPP_AE_mGAM_mBHI_2_S126,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,2,7,G9-AC/PP-AE-mGAM-mBHI,-0.6517778913890925,-0.6623926321671634,-0.6414701164693365,13269
12,G9-e003Coalescence-mBHI-p3_S130,G9-e003Coalescence-mBHI-p5_S30,3,5,G9-AC/PP-AE-mGAM-mBHI,-0.09898220758393705,-0.1279676698125347,-0.06728620988676193,13269
13,G9-e003Coalescence-mBHI-p3_S130,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,3,7,G9-AC/PP-AE-mGAM-mBHI,-0.04949110379196853,-0.06398383490626736,-0.033643104943380964,13269
14,G9-e003Coalescence-mBHI-p5_S30,Coalescence-B10-G9-ACPP-AE-mGAM-mBHI-7_S641,5,7,G9-AC/PP-AE-mGAM-mBHI,0.0,0.0,0.0,13269
15,C3-e003Coalescence-Inoculumn-mGAM,C9-e003Coalescence-mBHI-p1_S758,0,1,C9-AC/PP-AE-mGAM-mBHI,0.7197753029907813,0.7074059966906856,0.740566072659855,13269
16,C3-e003Coalescence-Inoculumn-mGAM,C9-e003Coalescence-mBHI-p3,0,3,C9-AC/PP-AE-mGAM-mBHI,-1.6754476914925998,-1.6849839393697494,-1.6651819543314066,13269
17,C3-e003Coalescence-Inoculumn-mGAM,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,0,4,C9-AC/PP-AE-mGAM-mBHI,-1.6305201100523659,-1.632593391273356,-1.6253224176350973,13269
18,C3-e003Coalescence-Inoculumn-mGAM,C9-e003Coalescence-mBHI-p5,0,5,C9-AC/PP-AE-mGAM-mBHI,-1.3044160880418927,-1.3060747130186847,-1.300257934108078,13269
19,C3-e003Coalescence-Inoculumn-mGAM,C9-e003Coalescence-mBHI-p7,0,7,C9-AC/PP-AE-mGAM-mBHI,-0.9317257771727805,-0.9329105092990605,-0.9287556672200555,13269
20,C9-e003Coalescence-mBHI-p1_S758,C9-e003Coalescence-mBHI-p3,1,3,C9-AC/PP-AE-mGAM-mBHI,-2.873082368732102,-2.8872883954880746,-2.858939087874903,13269
21,C9-e003Coalescence-mBHI-p1_S758,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,1,4,C9-AC/PP-AE-mGAM-mBHI,-2.4139519144000814,-2.4166960352165705,-2.411211538526109,13269
22,C9-e003Coalescence-mBHI-p1_S758,C9-e003Coalescence-mBHI-p5,1,5,C9-AC/PP-AE-mGAM-mBHI,-1.8104639358000612,-1.812522026412428,-1.8084086538945818,13269
23,C9-e003Coalescence-mBHI-p1_S758,C9-e003Coalescence-mBHI-p7,1,7,C9-AC/PP-AE-mGAM-mBHI,-1.2069759572000407,-1.2083480176082853,-1.2056057692630544,13269
24,C9-e003Coalescence-mBHI-p3,B_C10_C9_ACPP_AE_mGAM_mBHI_4_S130,3,4,C9-AC/PP-AE-mGAM-mBHI,-1.4959865838593487,-1.5237139645015825,-1.4681133048736452,13269
25,C9-e003Coalescence-mBHI-p3,C9-e003Coalescence-mBHI-p5,3,5,C9-AC/PP-AE-mGAM-mBHI,-0.7479932919296743,-0.7618569822507912,-0.7340566524368226,13269
