,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-BD,0,1026973,e004-inoculumn-fecal-BD,100258
1,BB-Fecal,4880,958974,e004-inoculumn-fecal-BD,100258
2,BF-Fecal,8021,998211,e004-inoculumn-fecal-BD,100258
3,e003-inoculumn-fecal-inoculumn,6423,938587,e004-inoculumn-fecal-BD,100258
4,BK-Fecal,5886,1003179,e004-inoculumn-fecal-BD,100258
5,e003-inoculumn-fecal-AE,5805,1005938,e004-inoculumn-fecal-BD,100258
6,BC-Fecal,8106,1012081,e004-inoculumn-fecal-BD,100258
7,e004-inoculumn-fecal-BE,5226,994142,e004-inoculumn-fecal-BD,100258
8,BA-Fecal,6639,965402,e004-inoculumn-fecal-BD,100258
9,e003-inoculumn-fecal-AF,5435,955282,e004-inoculumn-fecal-BD,100258
0,e004-inoculumn-fecal-BD,4927,1026973,BB-Fecal,100258
1,BB-Fecal,0,958974,BB-Fecal,100258
2,BF-Fecal,7877,998211,BB-Fecal,100258
3,e003-inoculumn-fecal-inoculumn,6221,938587,BB-Fecal,100258
4,BK-Fecal,5804,1003179,BB-Fecal,100258
5,e003-inoculumn-fecal-AE,5423,1005938,BB-Fecal,100258
6,BC-Fecal,7934,1012081,BB-Fecal,100258
7,e004-inoculumn-fecal-BE,5114,994142,BB-Fecal,100258
8,BA-Fecal,6373,965402,BB-Fecal,100258
9,e003-inoculumn-fecal-AF,5115,955282,BB-Fecal,100258
0,e004-inoculumn-fecal-BD,8041,1026973,BF-Fecal,100258
1,BB-Fecal,7876,958974,BF-Fecal,100258
2,BF-Fecal,0,998211,BF-Fecal,100258
3,e003-inoculumn-fecal-inoculumn,7022,938587,BF-Fecal,100258
4,BK-Fecal,7058,1003179,BF-Fecal,100258
5,e003-inoculumn-fecal-AE,8170,1005938,BF-Fecal,100258
6,BC-Fecal,398,1012081,BF-Fecal,100258
7,e004-inoculumn-fecal-BE,8050,994142,BF-Fecal,100258
8,BA-Fecal,7321,965402,BF-Fecal,100258
9,e003-inoculumn-fecal-AF,7838,955282,BF-Fecal,100258
0,e004-inoculumn-fecal-BD,6450,1026973,e003-inoculumn-fecal-inoculumn,100258
1,BB-Fecal,6223,958974,e003-inoculumn-fecal-inoculumn,100258
2,BF-Fecal,7016,998211,e003-inoculumn-fecal-inoculumn,100258
3,e003-inoculumn-fecal-inoculumn,0,938587,e003-inoculumn-fecal-inoculumn,100258
4,BK-Fecal,5822,1003179,e003-inoculumn-fecal-inoculumn,100258
5,e003-inoculumn-fecal-AE,6580,1005938,e003-inoculumn-fecal-inoculumn,100258
6,BC-Fecal,7082,1012081,e003-inoculumn-fecal-inoculumn,100258
7,e004-inoculumn-fecal-BE,6445,994142,e003-inoculumn-fecal-inoculumn,100258
8,BA-Fecal,3030,965402,e003-inoculumn-fecal-inoculumn,100258
9,e003-inoculumn-fecal-AF,6389,955282,e003-inoculumn-fecal-inoculumn,100258
0,e004-inoculumn-fecal-BD,5906,1026973,BK-Fecal,100258
1,BB-Fecal,5807,958974,BK-Fecal,100258
2,BF-Fecal,7061,998211,BK-Fecal,100258
3,e003-inoculumn-fecal-inoculumn,5829,938587,BK-Fecal,100258
4,BK-Fecal,0,1003179,BK-Fecal,100258
5,e003-inoculumn-fecal-AE,6036,1005938,BK-Fecal,100258
6,BC-Fecal,7106,1012081,BK-Fecal,100258
7,e004-inoculumn-fecal-BE,6032,994142,BK-Fecal,100258
8,BA-Fecal,5941,965402,BK-Fecal,100258
9,e003-inoculumn-fecal-AF,5915,955282,BK-Fecal,100258
0,e004-inoculumn-fecal-BD,5848,1026973,e003-inoculumn-fecal-AE,100258
1,BB-Fecal,5416,958974,e003-inoculumn-fecal-AE,100258
2,BF-Fecal,8172,998211,e003-inoculumn-fecal-AE,100258
3,e003-inoculumn-fecal-inoculumn,6588,938587,e003-inoculumn-fecal-AE,100258
4,BK-Fecal,6037,1003179,e003-inoculumn-fecal-AE,100258
5,e003-inoculumn-fecal-AE,0,1005938,e003-inoculumn-fecal-AE,100258
6,BC-Fecal,8315,1012081,e003-inoculumn-fecal-AE,100258
7,e004-inoculumn-fecal-BE,5636,994142,e003-inoculumn-fecal-AE,100258
8,BA-Fecal,6803,965402,e003-inoculumn-fecal-AE,100258
9,e003-inoculumn-fecal-AF,4545,955282,e003-inoculumn-fecal-AE,100258
0,e004-inoculumn-fecal-BD,8128,1026973,BC-Fecal,100258
1,BB-Fecal,7929,958974,BC-Fecal,100258
2,BF-Fecal,396,998211,BC-Fecal,100258
3,e003-inoculumn-fecal-inoculumn,7086,938587,BC-Fecal,100258
4,BK-Fecal,7101,1003179,BC-Fecal,100258
5,e003-inoculumn-fecal-AE,8311,1005938,BC-Fecal,100258
6,BC-Fecal,0,1012081,BC-Fecal,100258
7,e004-inoculumn-fecal-BE,8131,994142,BC-Fecal,100258
8,BA-Fecal,7391,965402,BC-Fecal,100258
9,e003-inoculumn-fecal-AF,7921,955282,BC-Fecal,100258
0,e004-inoculumn-fecal-BD,5271,1026973,e004-inoculumn-fecal-BE,100258
1,BB-Fecal,5113,958974,e004-inoculumn-fecal-BE,100258
2,BF-Fecal,8053,998211,e004-inoculumn-fecal-BE,100258
3,e003-inoculumn-fecal-inoculumn,6450,938587,e004-inoculumn-fecal-BE,100258
4,BK-Fecal,6028,1003179,e004-inoculumn-fecal-BE,100258
5,e003-inoculumn-fecal-AE,5645,1005938,e004-inoculumn-fecal-BE,100258
6,BC-Fecal,8134,1012081,e004-inoculumn-fecal-BE,100258
7,e004-inoculumn-fecal-BE,0,994142,e004-inoculumn-fecal-BE,100258
8,BA-Fecal,6598,965402,e004-inoculumn-fecal-BE,100258
9,e003-inoculumn-fecal-AF,5196,955282,e004-inoculumn-fecal-BE,100258
0,e004-inoculumn-fecal-BD,6664,1026973,BA-Fecal,100258
1,BB-Fecal,6367,958974,BA-Fecal,100258
2,BF-Fecal,7325,998211,BA-Fecal,100258
3,e003-inoculumn-fecal-inoculumn,3041,938587,BA-Fecal,100258
4,BK-Fecal,5937,1003179,BA-Fecal,100258
5,e003-inoculumn-fecal-AE,6805,1005938,BA-Fecal,100258
6,BC-Fecal,7397,1012081,BA-Fecal,100258
7,e004-inoculumn-fecal-BE,6596,994142,BA-Fecal,100258
8,BA-Fecal,0,965402,BA-Fecal,100258
9,e003-inoculumn-fecal-AF,6576,955282,BA-Fecal,100258
0,e004-inoculumn-fecal-BD,5459,1026973,e003-inoculumn-fecal-AF,100258
1,BB-Fecal,5115,958974,e003-inoculumn-fecal-AF,100258
2,BF-Fecal,7840,998211,e003-inoculumn-fecal-AF,100258
3,e003-inoculumn-fecal-inoculumn,6393,938587,e003-inoculumn-fecal-AF,100258
4,BK-Fecal,5905,1003179,e003-inoculumn-fecal-AF,100258
5,e003-inoculumn-fecal-AE,4551,1005938,e003-inoculumn-fecal-AF,100258
6,BC-Fecal,7941,1012081,e003-inoculumn-fecal-AF,100258
