,A2-e003Coalescence-mBHI-inoculumn-redo,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,1166,716
A3-e003Coalescence-mGAM-p7,3801,2160
B2-e003Coalescence-Inoculumn-mBHI,3043,1714
B2-e003Coalescence-mGAM-p3,3749,2137
E3-e003Coalescence-mGAM-p3_S58,3716,2144
E3-e003Coalescence-mGAM-p5_S50,3845,2188
E3-e003Coalescence-mGAM-p7_S146,3379,1959
F2-e003Coalescence-mGAM-p3_S69,3461,1994
F2-e003Coalescence-mGAM-p5_S61,3845,2185
F2-e003Coalescence-mGAM-p7_S157,3167,1790
