,0
A_A11_A4_AE_AA_mBHI_mBHI_4_S11,27.0
A_C1_C2_AA_AE_mBHI_mBHI_2_S25,8.0
A_C2_C3_ACPP_AE_mBHI_mBHI_2_S26,2.0
A_C3_C4_AE_AE_mBHI_mBHI_2_S27,6.0
A_C4_C5_AF_AE_mBHI_mBHI_2_S28,8.0
A_C5_C8_AA_AE_mGAM_mBHI_2_S29,12.0
A_C8_C11_AF_AE_mGAM_mBHI_2_S32,15.0
A_C9_C2_AA_AE_mBHI_mBHI_4_S33,52.0
A_C10_C3_ACPP_AE_mBHI_mBHI_4_S34,22.0
A_C11_C4_AE_AE_mBHI_mBHI_4_S35,38.0
A_C12_C5_AF_AE_mBHI_mBHI_4_S36,42.0
A_D3_D4_AE_AF_mBHI_mBHI_2_S39,4.0
A_D4_D5_AF_AF_mBHI_mBHI_2_S40,2.0
A_D11_D4_AE_AF_mBHI_mBHI_4_S47,7.0
A_D12_D5_AF_AF_mBHI_mBHI_4_S48,5.0
A_E2_A3_ACPP_AA_mBHI_mGAM_2_S50,5.0
A_E3_A4_AE_AA_mBHI_mGAM_2_S51,4.0
A_E10_A3_ACPP_AA_mBHI_mGAM_4_S58,32.0
A_E11_A4_AE_AA_mBHI_mGAM_4_S59,10.0
A_G1_C2_AA_AE_mBHI_mGAM_2_S73,24.0
A_G2_C3_ACPP_AE_mBHI_mGAM_2_S74,2.0
A_G3_C4_AE_AE_mBHI_mGAM_2_S75,8.0
A_G4_C5_AF_AE_mBHI_mGAM_2_S76,5.0
A_G5_C8_AA_AE_mGAM_mGAM_2_S77,12.0
A_G8_C11_AF_AE_mGAM_mGAM_2_S80,16.0
A_G9_C2_AA_AE_mBHI_mGAM_4_S81,18.0
A_G10_C3_ACPP_AE_mBHI_mGAM_4_S82,5.0
A_H3_D4_AE_AF_mBHI_mGAM_2_S87,8.0
A_H10_D3_ACPP_AF_mBHI_mGAM_4_S94,12.0
A_H11_D4_AE_AF_mBHI_mGAM_4_S95,5.0
B_A2_E3_ACPP_AA_mBHI_mBHI_2_S98,3.0
B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,4.0
B_A7_E10_AE_AA_mGAM_mBHI_2_S103,49.0
B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,14.0
