,index,fixed_diffs,num_int_sites,sample1,species_id
0,D2-e004Assembly-mGAM-p7,0,2882935,D2-e004Assembly-mGAM-p7,101489
1,D11-e003Coalescence-mBHI-p5,11317,1885670,D2-e004Assembly-mGAM-p7,101489
2,e004-inoculumn-fecal-AK,32,4807722,D2-e004Assembly-mGAM-p7,101489
3,D4-e004Assembly-mGAM-p5,7605,4912988,D2-e004Assembly-mGAM-p7,101489
4,D3-e003Coalescence-Inoculumn-mBHI,9361,1570921,D2-e004Assembly-mGAM-p7,101489
5,E4-e004Assembly-mGAM-p7,6220,3956312,D2-e004Assembly-mGAM-p7,101489
6,D2-e004Assembly-mGAM-p3,21,3495902,D2-e004Assembly-mGAM-p7,101489
7,D5-e003Coalescence-Inoculumn-mGAM,9795,1601773,D2-e004Assembly-mGAM-p7,101489
8,F2-e004Assembly-epsilon-p3,11,1827688,D2-e004Assembly-mGAM-p7,101489
9,D5-e003Coalescence-Inoculumn-mBHI,17268,2856232,D2-e004Assembly-mGAM-p7,101489
10,G4-e004Assembly-epsilon-p3,4133,2662726,D2-e004Assembly-mGAM-p7,101489
11,E2-e004Assembly-mGAM-p7,18,3563011,D2-e004Assembly-mGAM-p7,101489
12,D4-e003Coalescence-Inoculumn-mBHI,10930,1823814,D2-e004Assembly-mGAM-p7,101489
13,C2-e004Assembly-mBHI-p7,25,4256608,D2-e004Assembly-mGAM-p7,101489
14,F4-e004Assembly-epsilon-p3,2533,1588396,D2-e004Assembly-mGAM-p7,101489
15,E2-e004Assembly-mGAM-p5,34,4637154,D2-e004Assembly-mGAM-p7,101489
16,C4-e004Assembly-mBHI-p3,7014,4559238,D2-e004Assembly-mGAM-p7,101489
17,D5-e003Coalescence-mGAM-p3,9356,1512144,D2-e004Assembly-mGAM-p7,101489
18,F2-e004Assembly-epsilon-p7,35,4533911,D2-e004Assembly-mGAM-p7,101489
19,E2-e004Assembly-mGAM-p3,10,1573145,D2-e004Assembly-mGAM-p7,101489
20,D4-e004Assembly-mGAM-p7,6885,4442211,D2-e004Assembly-mGAM-p7,101489
21,G2-e004Assembly-epsilon-p5,27,3989997,D2-e004Assembly-mGAM-p7,101489
