,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-BD,0,775433,e004-inoculumn-fecal-BD,103166
1,e004-inoculumn-fecal-AK,5870,1864385,e004-inoculumn-fecal-BD,103166
2,E5-e004Assembly-mGAM-p5,4154,883241,e004-inoculumn-fecal-BD,103166
3,BB-Fecal,6907,1724752,e004-inoculumn-fecal-BD,103166
4,BF-Fecal,5794,1832360,e004-inoculumn-fecal-BD,103166
5,e003-inoculumn-fecal-inoculumn,4008,1487069,e004-inoculumn-fecal-BD,103166
6,e003-inoculumn-fecal-AC,1469,436257,e004-inoculumn-fecal-BD,103166
7,BG-Fecal,4949,1678113,e004-inoculumn-fecal-BD,103166
8,BK-Fecal,4775,1644523,e004-inoculumn-fecal-BD,103166
9,e003-inoculumn-fecal-AE,5619,1579518,e004-inoculumn-fecal-BD,103166
10,e004-inoculumn-fecal-BE,7435,1761826,e004-inoculumn-fecal-BD,103166
0,e004-inoculumn-fecal-BD,5086,775433,e004-inoculumn-fecal-AK,103166
1,e004-inoculumn-fecal-AK,0,1864385,e004-inoculumn-fecal-AK,103166
2,E5-e004Assembly-mGAM-p5,6791,883241,e004-inoculumn-fecal-AK,103166
3,BB-Fecal,3593,1724752,e004-inoculumn-fecal-AK,103166
4,BF-Fecal,9822,1832360,e004-inoculumn-fecal-AK,103166
5,e003-inoculumn-fecal-inoculumn,5841,1487069,e004-inoculumn-fecal-AK,103166
6,e003-inoculumn-fecal-AC,2632,436257,e004-inoculumn-fecal-AK,103166
7,BG-Fecal,11717,1678113,e004-inoculumn-fecal-AK,103166
8,BK-Fecal,11452,1644523,e004-inoculumn-fecal-AK,103166
9,e003-inoculumn-fecal-AE,9556,1579518,e004-inoculumn-fecal-AK,103166
10,e004-inoculumn-fecal-BE,13301,1761826,e004-inoculumn-fecal-AK,103166
0,e004-inoculumn-fecal-BD,4185,775433,E5-e004Assembly-mGAM-p5,103166
1,e004-inoculumn-fecal-AK,7655,1864385,E5-e004Assembly-mGAM-p5,103166
2,E5-e004Assembly-mGAM-p5,0,883241,E5-e004Assembly-mGAM-p5,103166
3,BB-Fecal,9418,1724752,E5-e004Assembly-mGAM-p5,103166
4,BF-Fecal,8103,1832360,E5-e004Assembly-mGAM-p5,103166
5,e003-inoculumn-fecal-inoculumn,5971,1487069,E5-e004Assembly-mGAM-p5,103166
6,e003-inoculumn-fecal-AC,983,436257,E5-e004Assembly-mGAM-p5,103166
7,BG-Fecal,9148,1678113,E5-e004Assembly-mGAM-p5,103166
8,BK-Fecal,8955,1644523,E5-e004Assembly-mGAM-p5,103166
9,e003-inoculumn-fecal-AE,7869,1579518,E5-e004Assembly-mGAM-p5,103166
10,e004-inoculumn-fecal-BE,141,1761826,E5-e004Assembly-mGAM-p5,103166
0,e004-inoculumn-fecal-BD,6922,775433,BB-Fecal,103166
1,e004-inoculumn-fecal-AK,7901,1864385,BB-Fecal,103166
2,E5-e004Assembly-mGAM-p5,9402,883241,BB-Fecal,103166
3,BB-Fecal,0,1724752,BB-Fecal,103166
4,BF-Fecal,14148,1832360,BB-Fecal,103166
5,e003-inoculumn-fecal-inoculumn,9221,1487069,BB-Fecal,103166
6,e003-inoculumn-fecal-AC,3601,436257,BB-Fecal,103166
7,BG-Fecal,15978,1678113,BB-Fecal,103166
8,BK-Fecal,15578,1644523,BB-Fecal,103166
9,e003-inoculumn-fecal-AE,13563,1579518,BB-Fecal,103166
10,e004-inoculumn-fecal-BE,17913,1761826,BB-Fecal,103166
0,e004-inoculumn-fecal-BD,5431,775433,BF-Fecal,103166
1,e004-inoculumn-fecal-AK,11225,1864385,BF-Fecal,103166
2,E5-e004Assembly-mGAM-p5,7726,883241,BF-Fecal,103166
3,BB-Fecal,13216,1724752,BF-Fecal,103166
4,BF-Fecal,0,1832360,BF-Fecal,103166
5,e003-inoculumn-fecal-inoculumn,7745,1487069,BF-Fecal,103166
6,e003-inoculumn-fecal-AC,2989,436257,BF-Fecal,103166
7,BG-Fecal,12266,1678113,BF-Fecal,103166
8,BK-Fecal,12100,1644523,BF-Fecal,103166
9,e003-inoculumn-fecal-AE,9978,1579518,BF-Fecal,103166
