,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
D11-e003Coalescence-mBHI-p5,0.14285714285714285,0.1454
C8-e003Coalescence-mGAM-p7,0.7627142857142858,0.5740000000000001
D10-e003Coalescence-mBHI-p3,0.6837142857142856,0.5842
A8-e003Coalescence-mBHI-p3,0.26285714285714284,0.26
A4-e003Coalescence-mBHI-inoculumn-redo,0.6178571428571429,0.4582
D10-e003Assembly-mGAM-p5,0.8571428571428571,0.3142
C4-e003Coalescence-mGAM-p7,0.7841428571428571,0.2052
D3-e004Assembly-mGAM-p7,0.08399999999999999,0.1358
C3-e003Coalescence-mGAM-p3,0.7827142857142857,0.5192
B4-e003Assembly-mBHI-p5,0.6827142857142857,0.7394000000000001
D4-e004Assembly-mGAM-p5,0.20628571428571427,0.2
D3-e003Coalescence-Inoculumn-mBHI,0.43242857142857144,0.21000000000000002
D11-e003Coalescence-mGAM-p5,0.14285714285714285,0.1286
A11-e003Coalescence-mGAM-p7,0.19642857142857142,0.1684
B10-e003Assembly-mGAM-p5,0.2857142857142857,0.0
C2-e003Coalescence-mGAM-p7,0.7472857142857142,0.5354
B11-e003Coalescence-mGAM-p3,0.0,0.1538
C4-e003Coalescence-mBHI-inoculumn-redo,0.526,1.0
D8-e003Assembly-mGAM-p5,0.14285714285714285,0.0
D5-e003Coalescence-mGAM-p5,0.14285714285714285,0.11000000000000001
A5-e003Coalescence-mGAM-p3,0.14285714285714285,0.1166
A2-e003Coalescence-Inoculumn-mGAM,0.30157142857142855,0.1384
E5-e004Assembly-mGAM-p5,0.14285714285714285,0.06339999999999998
D8-e003Coalescence-mGAM-p5,0.14285714285714285,0.0
A12-e003Coalescence-mGAM-p3,0.20628571428571427,0.2
E4-e004Assembly-mGAM-p7,0.0,0.2
E3-e004Assembly-mGAM-p3,0.07514285714285715,0.153
D5-e004Assembly-mGAM-p5,0.14285714285714285,0.0
B5-e003Coalescence-Inoculumn-mGAM,0.14285714285714285,0.2
D10-e003Coalescence-mBHI-p5,0.0,0.4
D10-e003Coalescence-mGAM-p5,0.7671428571428571,0.3492
B11-e003Assembly-mGAM-p5,0.14285714285714285,0.1466
B4-e003Coalescence-mGAM-p5,0.7744285714285715,0.44560000000000005
D4-e003Coalescence-mGAM-p5,0.15457142857142858,0.1724
B5-e003Coalescence-mGAM-p5,0.14285714285714285,0.1242
B5-e003Coalescence-Inoculumn-mBHI,0.04285714285714286,0.19319999999999998
C2-e003Coalescence-mGAM-p3,0.4184285714285714,0.3142
B5-e003Coalescence-mGAM-p7,0.14285714285714285,0.2
E5-e004Assembly-mGAM-p7,0.44842857142857145,0.142
D5-e003Coalescence-Inoculumn-mGAM,0.14285714285714285,0.16
C4-e003Coalescence-mGAM-p5,0.8504285714285714,0.6856
C5-e003Coalescence-mGAM-p7,0.14285714285714285,0.131
C5-e003Coalescence-mBHI-inoculumn-redo,0.5027142857142858,0.4636
D5-e003Coalescence-mBHI-p5,0.8595714285714285,0.3134
D4-e003Coalescence-mGAM-p7,0.14285714285714285,0.1696
E3-e004Assembly-mGAM-p7,0.039,0.0
C4-e003Coalescence-mGAM-p3,0.8828571428571428,0.48979999999999996
B2-e003Coalescence-Inoculumn-mGAM,0.3192857142857143,0.3052
D5-e003Coalescence-mGAM-p7,0.14285714285714285,0.2
C5-e003Coalescence-mGAM-p3,0.14285714285714285,0.183
A3-e003Coalescence-Inoculumn-mGAM,0.3332857142857143,0.2
D10-e003Assembly-mGAM-p3,0.0,0.2
C3-e003Coalescence-mGAM-p5,0.3525714285714286,0.5488
C10-e003GlycerolRevival-mGAM-p2,0.47971428571428565,0.384
A10-e003Coalescence-mGAM-p3,0.6861428571428572,0.5700000000000001
