,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
D11-e003Coalescence-mBHI-p5,0.014013698166114396,0.020285777392200884
C8-e003Coalescence-mGAM-p7,0.682,0.574
D10-e003Coalescence-mBHI-p3,0.9300480265080722,0.733
A8-e003Coalescence-mBHI-p3,0.42000000000000004,0.05675840264066564
A4-e003Coalescence-mBHI-inoculumn-redo,0.7915,0.438
D10-e003Assembly-mGAM-p5,0.9779784743103916,0.7855
C4-e003Coalescence-mGAM-p7,0.792,0.292
D3-e004Assembly-mGAM-p7,0.03997255628110163,0.015938825093872122
C3-e003Coalescence-mGAM-p3,0.9689102340035877,0.517
B4-e003Assembly-mBHI-p5,0.9440384212064578,0.706
D4-e004Assembly-mGAM-p5,0.472,0.027892943914276214
D3-e003Coalescence-Inoculumn-mBHI,0.357,0.04643869306963552
D11-e003Coalescence-mGAM-p5,0.009346451017255914,0.00619843198095027
A11-e003Coalescence-mGAM-p7,0.03364722366212129,0.022314355131420972
B10-e003Assembly-mGAM-p5,0.7912061719174387,
C2-e003Coalescence-mGAM-p7,0.838,0.465
B11-e003Coalescence-mGAM-p3,0.06995197349192785,0.06385320297074884
C4-e003Coalescence-mBHI-inoculumn-redo,0.5,1.0
D8-e003Assembly-mGAM-p5,0.5,
D5-e003Coalescence-mGAM-p5,0.02238463151741691,0.008925742052568388
A5-e003Coalescence-mGAM-p3,0.021029514788825806,0.013946471957138107
A2-e003Coalescence-Inoculumn-mGAM,0.5555,0.03929427875123005
E5-e004Assembly-mGAM-p5,0.04639862846279141,0.15849999999999997
D8-e003Coalescence-mGAM-p5,0.013458889464848516,0.008925742052568388
A12-e003Coalescence-mGAM-p3,0.222,0.05108256237659907
E4-e004Assembly-mGAM-p7,0.09326929798923712,0.15271512197902584
E3-e004Assembly-mGAM-p3,0.04663464899461856,0.01859529594285081
D5-e004Assembly-mGAM-p5,0.17896613835648115,0.07297508910942725
B5-e003Coalescence-Inoculumn-mGAM,0.011857744602096796,0.017164888562631517
D10-e003Coalescence-mBHI-p5,,0.8691013240179779
D10-e003Coalescence-mGAM-p5,0.818,0.333
B11-e003Assembly-mGAM-p5,0.0941442067096893,0.05675840264066564
B4-e003Coalescence-mGAM-p5,0.8,0.5805
D4-e003Coalescence-mGAM-p5,0.012016865593614746,0.062
B5-e003Coalescence-mGAM-p5,0.009067687048662256,0.013126091253777042
B5-e003Coalescence-Inoculumn-mBHI,0.3,0.333
C2-e003Coalescence-mGAM-p3,0.75,0.7855
