,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
D5-e004Assembly-mGAM-p3,8,3
C10-e003Coalescence-mBHI-p7,10,3
C11-e003Coalescence-mBHI-p5,7,3
E3-e004Assembly-mGAM-p5,9,3
D10-e003Coalescence-mGAM-p3,11,3
C4-e004Assembly-mBHI-p3,1,2
C2-e003Coalescence-Inoculumn-mGAM,11,2
D11-e003Coalescence-mGAM-p7,11,3
D5-e003Coalescence-mGAM-p3,11,3
E4-e004Assembly-mGAM-p5,4,3
E5-e004Assembly-mGAM-p3,8,3
B4-e003Coalescence-Inoculumn-mGAM,11,3
A10-e003Coalescence-mGAM-p7,11,3
C4-e003Coalescence-Inoculumn-mGAM,11,3
D4-e003Coalescence-mGAM-p3,11,3
D11-e003Assembly-mGAM-p5,8,1
C3-e003Coalescence-mGAM-p7,11,3
B11-e003GlycerolRevival-mGAM-p2,9,3
B3-e003Coalescence-mGAM-p5,10,3
D3-e004Assembly-mGAM-p5,11,2
D4-e004Assembly-mGAM-p7,5,3
C11-e003Coalescence-mGAM-p7,11,3
C11-e003Assembly-mGAM-p3,7,2
D10-e003Coalescence-mBHI-p7,5,1
C11-e003Assembly-mGAM-p5,11,3
B10-e003GlycerolRevival-mGAM-p2,4,2
C2-e003Coalescence-mBHI-inoculumn-redo,9,1
A8-e003Coalescence-mGAM-p7,2,2
C11-e003GlycerolRevival-mGAM-p2,10,3
C10-e003Coalescence-mGAM-p5,11,3
A5-e003Coalescence-Inoculumn-mGAM,11,3
D4-e003Coalescence-Inoculumn-mGAM,10,2
C10-e003Coalescence-mBHI-p5,11,3
C3-e003Coalescence-mBHI-inoculumn-redo,11,3
e004-inoculumn-fecal-AR,7,2
B5-e003Coalescence-mGAM-p3,10,3
C2-e003Coalescence-mGAM-p5,11,3
B8-e003GlycerolRevival-mGAM-p2,5,0
C8-e003Coalescence-mBHI-p5,9,3
B4-e003Coalescence-Inoculumn-mBHI,11,3
D2-e003Coalescence-Inoculumn-mGAM,11,3
D3-e003Coalescence-Inoculumn-mGAM,11,3
C5-e003Coalescence-Inoculumn-mGAM,11,3
C4-e003Coalescence-mBHI-p5,11,3
BC-Fecal,2,1
e004-inoculumn-fecal-BE,3,2
A11-e003Coalescence-mBHI-p3,10,3
A4-e003Coalescence-Inoculumn-mGAM,11,3
C10-e003Coalescence-mGAM-p7,11,3
A11-e003Coalescence-mGAM-p3,11,3
C10-e003Coalescence-mBHI-p3,10,2
H111-e003Coalescence-mGAM-p7_S188,11,3
H4-e003Coalescence-mGAM-p7_S183,11,3
F5-e003Coalescence-mGAM-p5_S64,11,3
F5-e003Coalescence-mGAM-p7_S160,11,3
E3-e003Coalescence-mGAM-p3_S58,11,3
G4-e003Coalescence-mBHI-p5_S27,11,3
H111-e003Coalescence-mBHI-p3_S144,11,3
G111-e003Coalescence-mGAM-p5_S80,11,3
G100-e003Coalescence-mGAM-p3_S179,11,2
G111-e003Coalescence-mBHI-p5_S32,11,2
H2-e003Coalescence-mGAM-p7_S181,11,3
H2-e003Coalescence-mGAM-p5_S85,5,2
G8-e003Coalescence-mGAM-p3_S177,11,3
F2-e003Coalescence-mGAM-p7_S157,10,2
H3-e003Coalescence-mGAM-p3_S94,10,1
H4-e003Coalescence-mGAM-p3_S95,7,3
F3-e003Coalescence-mGAM-p3_S70,7,2
H100-e003Coalescence-mGAM-p7_S187,7,2
E100-e003Coalescence-mGAM-p3_S155,11,3
E3-e003Coalescence-mGAM-p5_S50,11,3
F5-e003Coalescence-mGAM-p3_S72,4,3
H100-e003Coalescence-mBHI-p5_S43,9,2
F2-e003Coalescence-mGAM-p5_S61,11,3
H8-e003Coalescence-mBHI-p7_S137,7,3
G8-e003Coalescence-mGAM-p5_S77,11,2
G100-e003Coalescence-mBHI-p5_S31,9,3
H111-e003Coalescence-mGAM-p5_S92,11,3
G4-e003Coalescence-mBHI-p3_S35,11,3
E8-e003Coalescence-mBHI-p7_S101,9,3
H2-e003Coalescence-mGAM-p3_S93,11,3
E4-e003Coalescence-mGAM-p5_S51,5,2
E8-e003Coalescence-mGAM-p3_S153,11,3
G111-e003Coalescence-mGAM-p3_S180,10,3
G5-e003Coalescence-mGAM-p3_S84,11,3
H8-e003Coalescence-mBHI-p5_S41,6,3
G100-e003Coalescence-mGAM-p7_S175,4,2
G5-e003Coalescence-mGAM-p5_S76,10,3
G5-e003Coalescence-mGAM-p7_S172,10,3
G4-e003Coalescence-mGAM-p5_S75,11,3
E5-e003Coalescence-mGAM-p3_S60,11,3
G2-e003Coalescence-mGAM-p5_S73,11,3
E5-e003Coalescence-mGAM-p7_S148,11,3
E100-e003Coalescence-mGAM-p5_S55,11,3
E8-e003Coalescence-mGAM-p5_S53,7,3
H5-e003Coalescence-mGAM-p3_S96,9,3
G4-e003Coalescence-mGAM-p3_S83,11,3
H3-e003Coalescence-mGAM-p7_S182,11,3
H5-e003Coalescence-mGAM-p5_S88,11,3
F4-e003Coalescence-mGAM-p5_S63,9,0
G4-e003Coalescence-mGAM-p7_S171,11,3
H8-e003Coalescence-mGAM-p5_S89,11,3
E3-e003Coalescence-mGAM-p7_S146,11,3
G100-e003Coalescence-mBHI-p3_S131,9,3
G4-e003Coalescence-mBHI-p7_S123,11,3
F3-e003Coalescence-mGAM-p5_S62,11,2
G111-e003Coalescence-mBHI-p7_S128,8,2
G3-e003Coalescence-mGAM-p3_S82,11,3
F111-e003Coalescence-mGAM-p3_S168,3,2
F3-e003Coalescence-mGAM-p7_S158,8,2
H111-e003Coalescence-mBHI-p5_S44,10,3
E111-e003Coalescence-mBHI-p7_S104,9,2
F2-e003Coalescence-mGAM-p3_S69,11,3
G3-e003Coalescence-mGAM-p5_S74,11,3
E111-e003Coalescence-mGAM-p5_S56,11,3
G100-e003Coalescence-mGAM-p5_S79,10,3
H100-e003Coalescence-mGAM-p5_S91,4,2
E4-e003Coalescence-mGAM-p7_S147,6,0
E4-e003Coalescence-mGAM-p3_S59,11,3
F4-e003Coalescence-mGAM-p3_S71,10,2
H100-e003Coalescence-mBHI-p7_S139,11,3
G8-e003Coalescence-mGAM-p7_S173,11,3
H111-e003Coalescence-mGAM-p3_S192,11,3
E8-e003Coalescence-mBHI-p3_S105,2,2
E8-e003Coalescence-mGAM-p7_S149,9,3
F4-e003Coalescence-mGAM-p7_S159,11,2
H3-e003Coalescence-mGAM-p5_S86,9,3
H4-e003Coalescence-mGAM-p5_S87,11,2
E100-e003Coalescence-mGAM-p7_S151,11,3
H8-e003Coalescence-mGAM-p7_S185,11,3
G2-e003Coalescence-mGAM-p3_S81,11,2
G100-e003Coalescence-mBHI-p7_S127,8,1
E5-e003Coalescence-mGAM-p5_S52,9,3
