,C4-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-mBHI-inoculumn-redo
D11-e003Coalescence-mGAM-p7,7,5
D5-e003Coalescence-mGAM-p3,7,5
E4-e004Assembly-mGAM-p5,1,5
E5-e004Assembly-mGAM-p3,3,5
B4-e003Coalescence-Inoculumn-mGAM,7,3
A10-e003Coalescence-mGAM-p7,6,5
C4-e003Coalescence-Inoculumn-mGAM,7,5
D4-e003Coalescence-mGAM-p3,7,5
D11-e003Assembly-mGAM-p5,6,4
C3-e003Coalescence-mGAM-p7,7,4
B11-e003GlycerolRevival-mGAM-p2,5,4
B3-e003Coalescence-mGAM-p5,6,5
D3-e004Assembly-mGAM-p5,5,4
D4-e004Assembly-mGAM-p7,5,5
C11-e003Coalescence-mGAM-p7,7,5
C11-e003Assembly-mGAM-p3,7,4
D10-e003Coalescence-mBHI-p7,2,2
C11-e003Assembly-mGAM-p5,5,5
B10-e003GlycerolRevival-mGAM-p2,4,4
C2-e003Coalescence-mBHI-inoculumn-redo,4,4
A8-e003Coalescence-mGAM-p7,2,2
C11-e003GlycerolRevival-mGAM-p2,7,5
C10-e003Coalescence-mGAM-p5,7,5
A5-e003Coalescence-Inoculumn-mGAM,7,5
D4-e003Coalescence-Inoculumn-mGAM,4,5
C10-e003Coalescence-mBHI-p5,7,4
C3-e003Coalescence-mBHI-inoculumn-redo,7,5
e004-inoculumn-fecal-AR,2,2
B5-e003Coalescence-mGAM-p3,7,4
C2-e003Coalescence-mGAM-p5,7,5
B8-e003GlycerolRevival-mGAM-p2,2,3
C8-e003Coalescence-mBHI-p5,4,5
B4-e003Coalescence-Inoculumn-mBHI,7,5
D2-e003Coalescence-Inoculumn-mGAM,7,4
D3-e003Coalescence-Inoculumn-mGAM,7,5
C5-e003Coalescence-Inoculumn-mGAM,7,5
C4-e003Coalescence-mBHI-p5,7,5
BC-Fecal,0,2
e004-inoculumn-fecal-BE,0,1
A11-e003Coalescence-mBHI-p3,7,5
A4-e003Coalescence-Inoculumn-mGAM,7,5
C10-e003Coalescence-mGAM-p7,7,5
A11-e003Coalescence-mGAM-p3,7,5
C10-e003Coalescence-mBHI-p3,6,2
H111-e003Coalescence-mGAM-p7_S188,7,5
H4-e003Coalescence-mGAM-p7_S183,7,5
F5-e003Coalescence-mGAM-p5_S64,7,5
F5-e003Coalescence-mGAM-p7_S160,7,4
E3-e003Coalescence-mGAM-p3_S58,4,5
G4-e003Coalescence-mBHI-p5_S27,7,5
H111-e003Coalescence-mBHI-p3_S144,7,5
G111-e003Coalescence-mGAM-p5_S80,7,5
G100-e003Coalescence-mGAM-p3_S179,5,4
G111-e003Coalescence-mBHI-p5_S32,7,5
H2-e003Coalescence-mGAM-p7_S181,7,5
H2-e003Coalescence-mGAM-p5_S85,2,4
G8-e003Coalescence-mGAM-p3_S177,7,4
F2-e003Coalescence-mGAM-p7_S157,5,4
H3-e003Coalescence-mGAM-p3_S94,4,2
H4-e003Coalescence-mGAM-p3_S95,6,5
F3-e003Coalescence-mGAM-p3_S70,3,4
H100-e003Coalescence-mGAM-p7_S187,3,0
E100-e003Coalescence-mGAM-p3_S155,7,5
E3-e003Coalescence-mGAM-p5_S50,7,5
F5-e003Coalescence-mGAM-p3_S72,6,4
H100-e003Coalescence-mBHI-p5_S43,3,3
F2-e003Coalescence-mGAM-p5_S61,6,5
H8-e003Coalescence-mBHI-p7_S137,4,5
G8-e003Coalescence-mGAM-p5_S77,6,4
G100-e003Coalescence-mBHI-p5_S31,5,4
H111-e003Coalescence-mGAM-p5_S92,7,5
G4-e003Coalescence-mBHI-p3_S35,7,3
E8-e003Coalescence-mBHI-p7_S101,4,5
H2-e003Coalescence-mGAM-p3_S93,6,5
E4-e003Coalescence-mGAM-p5_S51,1,3
E8-e003Coalescence-mGAM-p3_S153,6,4
G111-e003Coalescence-mGAM-p3_S180,7,5
G5-e003Coalescence-mGAM-p3_S84,7,5
H8-e003Coalescence-mBHI-p5_S41,5,5
G100-e003Coalescence-mGAM-p7_S175,4,3
G5-e003Coalescence-mGAM-p5_S76,6,5
G5-e003Coalescence-mGAM-p7_S172,7,5
G4-e003Coalescence-mGAM-p5_S75,7,5
E5-e003Coalescence-mGAM-p3_S60,5,5
G2-e003Coalescence-mGAM-p5_S73,6,5
E5-e003Coalescence-mGAM-p7_S148,7,5
E100-e003Coalescence-mGAM-p5_S55,6,5
E8-e003Coalescence-mGAM-p5_S53,5,5
H5-e003Coalescence-mGAM-p3_S96,4,5
G4-e003Coalescence-mGAM-p3_S83,6,5
H3-e003Coalescence-mGAM-p7_S182,7,5
H5-e003Coalescence-mGAM-p5_S88,7,5
F4-e003Coalescence-mGAM-p5_S63,2,4
G4-e003Coalescence-mGAM-p7_S171,7,4
H8-e003Coalescence-mGAM-p5_S89,7,5
E3-e003Coalescence-mGAM-p7_S146,7,5
G100-e003Coalescence-mBHI-p3_S131,6,5
G4-e003Coalescence-mBHI-p7_S123,6,5
F3-e003Coalescence-mGAM-p5_S62,7,3
G111-e003Coalescence-mBHI-p7_S128,2,4
G3-e003Coalescence-mGAM-p3_S82,7,4
F111-e003Coalescence-mGAM-p3_S168,3,0
F3-e003Coalescence-mGAM-p7_S158,5,4
H111-e003Coalescence-mBHI-p5_S44,6,5
E111-e003Coalescence-mBHI-p7_S104,7,4
F2-e003Coalescence-mGAM-p3_S69,7,5
G3-e003Coalescence-mGAM-p5_S74,7,5
E111-e003Coalescence-mGAM-p5_S56,7,5
G100-e003Coalescence-mGAM-p5_S79,7,4
H100-e003Coalescence-mGAM-p5_S91,0,3
E4-e003Coalescence-mGAM-p7_S147,0,2
E4-e003Coalescence-mGAM-p3_S59,5,5
F4-e003Coalescence-mGAM-p3_S71,7,4
H100-e003Coalescence-mBHI-p7_S139,7,5
G8-e003Coalescence-mGAM-p7_S173,6,5
H111-e003Coalescence-mGAM-p3_S192,7,5
E8-e003Coalescence-mBHI-p3_S105,2,3
E8-e003Coalescence-mGAM-p7_S149,7,4
F4-e003Coalescence-mGAM-p7_S159,7,4
H3-e003Coalescence-mGAM-p5_S86,6,3
H4-e003Coalescence-mGAM-p5_S87,7,4
E100-e003Coalescence-mGAM-p7_S151,6,5
H8-e003Coalescence-mGAM-p7_S185,7,5
G2-e003Coalescence-mGAM-p3_S81,7,4
G100-e003Coalescence-mBHI-p7_S127,3,2
E5-e003Coalescence-mGAM-p5_S52,7,5
