,index,fixed_diffs,comparisons,sample1,species_id
0,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,0,2528276,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
1,A_C8_C11_AF_AE_mGAM_mBHI_2_S32,0,2526844,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
2,A_D5_D8_AA_AF_mGAM_mBHI_2_S41,0,2535462,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
3,A_D8_D11_AF_AF_mGAM_mBHI_2_S44,0,2537324,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
4,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,0,2543010,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
5,A_G8_C11_AF_AE_mGAM_mGAM_2_S80,0,2542699,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
6,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,0,2530338,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
7,A_H8_D11_AF_AF_mGAM_mGAM_2_S92,0,2543132,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
8,B_A8_E11_AF_AA_mGAM_mBHI_2_S104,0,1385750,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
9,B_A12_A11_AF_AA_mGAM_mBHI_4_S108,0,2514194,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
10,B_C8_G11_AF_AE_mGAM_mBHI_2_S128,0,1815337,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
11,B_C12_C11_AF_AE_mGAM_mBHI_4_S132,0,2366401,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
12,B_D5_H8_AA_AF_mGAM_mBHI_2_S137,0,1754524,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
13,B_D7_H10_AE_AF_mGAM_mBHI_2_S139,0,2539159,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
14,B_D8_H11_AF_AF_mGAM_mBHI_2_S140,0,2477037,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
15,B_D10_D9_ACPP_AF_mGAM_mBHI_4_S142,0,1976778,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
16,B_D11_D10_AE_AF_mGAM_mBHI_4_S143,0,2511806,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
17,B_D12_D11_AF_AF_mGAM_mBHI_4_S144,0,1454766,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
18,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,0,2543408,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
19,B_E12_A11_AF_AA_mGAM_mGAM_4_S156,0,2544321,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
20,B_G8_G11_AF_AE_mGAM_mGAM_2_S176,0,2540718,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
21,B_G12_C11_AF_AE_mGAM_mGAM_4_S180,0,2529334,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
22,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,0,2543650,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
23,B_H6_H9_ACPP_AF_mGAM_mGAM_2_S186,0,2536845,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
24,B_H7_H10_AE_AF_mGAM_mGAM_2_S187,0,2540889,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
25,B_H8_H11_AF_AF_mGAM_mGAM_2_S188,0,2543324,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
26,B_H9_D8_AA_AF_mGAM_mGAM_4_S189,0,2542803,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
27,B_H10_D9_ACPP_AF_mGAM_mGAM_4_S190,0,2512689,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
28,B_H11_D10_AE_AF_mGAM_mGAM_4_S191,0,2492285,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
29,C_C8_C11_AF_AE_mGAM_mBHI_6_S224,0,2458309,A_A8_A11_AF_AA_mGAM_mBHI_2_S8,101694
