,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-AK,0,1586502,e004-inoculumn-fecal-AK,102720
1,F2-e004Assembly-epsilon-p3,97,682321,e004-inoculumn-fecal-AK,102720
2,e003-inoculumn-fecal-AC,5032,717815,e004-inoculumn-fecal-AK,102720
3,G2-e004Assembly-epsilon-p3,82,1424592,e004-inoculumn-fecal-AK,102720
4,BG-Fecal,9022,1529022,e004-inoculumn-fecal-AK,102720
0,e004-inoculumn-fecal-AK,52,1586502,F2-e004Assembly-epsilon-p3,102720
1,F2-e004Assembly-epsilon-p3,0,682321,F2-e004Assembly-epsilon-p3,102720
2,e003-inoculumn-fecal-AC,2063,717815,F2-e004Assembly-epsilon-p3,102720
3,G2-e004Assembly-epsilon-p3,41,1424592,F2-e004Assembly-epsilon-p3,102720
4,BG-Fecal,3722,1529022,F2-e004Assembly-epsilon-p3,102720
0,e004-inoculumn-fecal-AK,5039,1586502,e003-inoculumn-fecal-AC,102720
1,F2-e004Assembly-epsilon-p3,2088,682321,e003-inoculumn-fecal-AC,102720
2,e003-inoculumn-fecal-AC,0,717815,e003-inoculumn-fecal-AC,102720
3,G2-e004Assembly-epsilon-p3,4409,1424592,e003-inoculumn-fecal-AC,102720
4,BG-Fecal,1100,1529022,e003-inoculumn-fecal-AC,102720
0,e004-inoculumn-fecal-AK,27,1586502,G2-e004Assembly-epsilon-p3,102720
1,F2-e004Assembly-epsilon-p3,41,682321,G2-e004Assembly-epsilon-p3,102720
2,e003-inoculumn-fecal-AC,4386,717815,G2-e004Assembly-epsilon-p3,102720
3,G2-e004Assembly-epsilon-p3,0,1424592,G2-e004Assembly-epsilon-p3,102720
4,BG-Fecal,7977,1529022,G2-e004Assembly-epsilon-p3,102720
0,e004-inoculumn-fecal-AK,9009,1586502,BG-Fecal,102720
1,F2-e004Assembly-epsilon-p3,3731,682321,BG-Fecal,102720
2,e003-inoculumn-fecal-AC,1046,717815,BG-Fecal,102720
3,G2-e004Assembly-epsilon-p3,7987,1424592,BG-Fecal,102720
4,BG-Fecal,0,1529022,BG-Fecal,102720
