,B3-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C12-e003Coalescence-mBHI-p3,0.0003654743390357698,0.9815697278911565
C9-e003Coalescence-mGAM-p3,0.6936236391912908,0.0017006802721088435
C11-e003Coalescence-mBHI-p3,0.000255054432348367,0.9711615646258503
D11-e003Coalescence-mBHI-p5,0.0005660964230171073,0.9959285714285714
D10-e003Coalescence-mBHI-p3,0.00038880248833592535,0.9961343537414965
B9-e003Coalescence-mGAM-p5,0.9360699844479005,0.0037006802721088437
B8-e003Assembly-mGAM-p5,0.15777293934681183,0.24376360544217687
C8-e003Assembly-mGAM-p3,0.19402021772939346,0.26598639455782314
D11-e003Coalescence-mGAM-p5,0.0,0.9115646258503401
B11-e003Coalescence-mGAM-p3,0.13132970451010886,0.8266989795918368
A2-e003Coalescence-Inoculumn-mGAM,0.2223950233281493,0.304421768707483
D9-e003Coalescence-mGAM-p7,0.014491446345256611,0.9693486394557824
B10-e003Coalescence-mGAM-p3,0.3188180404354588,0.0
B5-e003Coalescence-Inoculumn-mGAM,0.20095334370139972,0.7331836734693877
D10-e003Coalescence-mBHI-p5,0.00043856920684292385,0.9923826530612244
D10-e003Coalescence-mGAM-p5,0.0002115085536547434,0.9761904761904762
B11-e003Assembly-mGAM-p5,0.0009502332814930015,0.8991921768707484
D5-e003Coalescence-Inoculumn-mGAM,0.00038258164852255055,0.9985765306122449
B2-e003Coalescence-Inoculumn-mGAM,0.32227993779160186,0.24817346938775509
B12-e003Coalescence-mGAM-p3,0.015125972006220838,0.40434013605442176
A3-e003Coalescence-Inoculumn-mGAM,0.30338880248833594,0.24779421768707482
A10-e003Coalescence-mGAM-p3,0.15396578538102643,0.20918367346938777
C11-e003Coalescence-mGAM-p5,0.0001368584758942457,0.9751700680272108
D10-e003Coalescence-mGAM-p7,0.0,0.9914183673469387
C12-e003Coalescence-mGAM-p3,0.0,0.641156462585034
C11-e003Coalescence-mGAM-p3,0.0,0.9965986394557823
C11-e003Coalescence-mBHI-p5,0.0,0.8418367346938775
D10-e003Coalescence-mGAM-p3,0.0,0.9788367346938777
C2-e003Coalescence-Inoculumn-mGAM,0.08398133748055987,0.10204081632653061
B3-e003Coalescence-Inoculumn-mGAM,1.0,0.0022108843537414964
D11-e003Coalescence-mGAM-p7,5.132192846034215e-05,0.9974455782312927
B4-e003Coalescence-Inoculumn-mGAM,0.9001741835147745,0.002238095238095238
B11-e003GlycerolRevival-mGAM-p2,0.000494556765163297,0.9495068027210883
D12-e003Coalescence-mBHI-p3,0.0005178849144634526,0.977469387755102
C11-e003Coalescence-mGAM-p7,0.0,0.9723214285714286
A8-e003Coalescence-mGAM-p7,0.06220839813374806,0.1054421768707483
A5-e003Coalescence-Inoculumn-mGAM,0.11068429237947124,0.5890255102040816
D4-e003Coalescence-Inoculumn-mGAM,0.0,0.40476190476190477
C9-e003GlycerolRevival-mGAM-p2,0.09331259720062209,0.15136054421768708
B8-e003GlycerolRevival-mGAM-p2,0.2099533437013997,0.30272108843537415
D2-e003Coalescence-Inoculumn-mGAM,0.1087900466562986,0.5936785714285714
C5-e003Coalescence-Inoculumn-mGAM,0.00025972006220839817,0.980562925170068
