,index,fixed_diffs,num_int_sites,sample1,species_id
0,D4-e004Assembly-mGAM-p5,0,1510947,D4-e004Assembly-mGAM-p5,102205
1,C4-e004Assembly-mBHI-p5,22,1445588,D4-e004Assembly-mGAM-p5,102205
2,B4-e004Assembly-mBHI-p5,23,1483272,D4-e004Assembly-mGAM-p5,102205
3,C4-e004Assembly-mBHI-p3,20,1772703,D4-e004Assembly-mGAM-p5,102205
4,C5-e004Assembly-mBHI-p7,5500,1327821,D4-e004Assembly-mGAM-p5,102205
5,D4-e004Assembly-mGAM-p7,26,1752724,D4-e004Assembly-mGAM-p5,102205
0,D4-e004Assembly-mGAM-p5,29,1510947,C4-e004Assembly-mBHI-p5,102205
1,C4-e004Assembly-mBHI-p5,0,1445588,C4-e004Assembly-mBHI-p5,102205
2,B4-e004Assembly-mBHI-p5,11,1483272,C4-e004Assembly-mBHI-p5,102205
3,C4-e004Assembly-mBHI-p3,11,1772703,C4-e004Assembly-mBHI-p5,102205
4,C5-e004Assembly-mBHI-p7,5814,1327821,C4-e004Assembly-mBHI-p5,102205
5,D4-e004Assembly-mGAM-p7,15,1752724,C4-e004Assembly-mBHI-p5,102205
0,D4-e004Assembly-mGAM-p5,49,1510947,B4-e004Assembly-mBHI-p5,102205
1,C4-e004Assembly-mBHI-p5,22,1445588,B4-e004Assembly-mBHI-p5,102205
2,B4-e004Assembly-mBHI-p5,0,1483272,B4-e004Assembly-mBHI-p5,102205
3,C4-e004Assembly-mBHI-p3,26,1772703,B4-e004Assembly-mBHI-p5,102205
4,C5-e004Assembly-mBHI-p7,6129,1327821,B4-e004Assembly-mBHI-p5,102205
5,D4-e004Assembly-mGAM-p7,43,1752724,B4-e004Assembly-mBHI-p5,102205
0,D4-e004Assembly-mGAM-p5,45,1510947,C4-e004Assembly-mBHI-p3,102205
1,C4-e004Assembly-mBHI-p5,17,1445588,C4-e004Assembly-mBHI-p3,102205
2,B4-e004Assembly-mBHI-p5,8,1483272,C4-e004Assembly-mBHI-p3,102205
3,C4-e004Assembly-mBHI-p3,0,1772703,C4-e004Assembly-mBHI-p3,102205
4,C5-e004Assembly-mBHI-p7,7249,1327821,C4-e004Assembly-mBHI-p3,102205
5,D4-e004Assembly-mGAM-p7,28,1752724,C4-e004Assembly-mBHI-p3,102205
0,D4-e004Assembly-mGAM-p5,6066,1510947,C5-e004Assembly-mBHI-p7,102205
1,C4-e004Assembly-mBHI-p5,5864,1445588,C5-e004Assembly-mBHI-p7,102205
2,B4-e004Assembly-mBHI-p5,6159,1483272,C5-e004Assembly-mBHI-p7,102205
3,C4-e004Assembly-mBHI-p3,7307,1772703,C5-e004Assembly-mBHI-p7,102205
4,C5-e004Assembly-mBHI-p7,0,1327821,C5-e004Assembly-mBHI-p7,102205
5,D4-e004Assembly-mGAM-p7,7234,1752724,C5-e004Assembly-mBHI-p7,102205
0,D4-e004Assembly-mGAM-p5,24,1510947,D4-e004Assembly-mGAM-p7,102205
1,C4-e004Assembly-mBHI-p5,8,1445588,D4-e004Assembly-mGAM-p7,102205
2,B4-e004Assembly-mBHI-p5,4,1483272,D4-e004Assembly-mGAM-p7,102205
3,C4-e004Assembly-mBHI-p3,7,1772703,D4-e004Assembly-mGAM-p7,102205
4,C5-e004Assembly-mBHI-p7,6722,1327821,D4-e004Assembly-mGAM-p7,102205
5,D4-e004Assembly-mGAM-p7,0,1752724,D4-e004Assembly-mGAM-p7,102205
