,index,fixed_diffs,num_int_sites,sample1,species_id
0,B5-e004Assembly-mBHI-p3,0,3819133,B5-e004Assembly-mBHI-p3,102281
1,B5-e004Assembly-mBHI-p7,45,3887533,B5-e004Assembly-mBHI-p3,102281
2,C5-e004Assembly-mBHI-p3,36,3800019,B5-e004Assembly-mBHI-p3,102281
3,D5-e004Assembly-mGAM-p5,60,1482324,B5-e004Assembly-mBHI-p3,102281
4,BB-Fecal,20736,2857765,B5-e004Assembly-mBHI-p3,102281
5,D5-e004Assembly-mGAM-p7,29,3840998,B5-e004Assembly-mBHI-p3,102281
6,D5-e004Assembly-mGAM-p3,33,3832119,B5-e004Assembly-mBHI-p3,102281
7,C5-e004Assembly-mBHI-p7,45,3757385,B5-e004Assembly-mBHI-p3,102281
8,AG-Fecal,28086,4408525,B5-e004Assembly-mBHI-p3,102281
9,B5-e004Assembly-mBHI-p5,36,3850536,B5-e004Assembly-mBHI-p3,102281
0,B5-e004Assembly-mBHI-p3,27,3819133,B5-e004Assembly-mBHI-p7,102281
1,B5-e004Assembly-mBHI-p7,0,3887533,B5-e004Assembly-mBHI-p7,102281
2,C5-e004Assembly-mBHI-p3,17,3800019,B5-e004Assembly-mBHI-p7,102281
3,D5-e004Assembly-mGAM-p5,71,1482324,B5-e004Assembly-mBHI-p7,102281
4,BB-Fecal,21007,2857765,B5-e004Assembly-mBHI-p7,102281
5,D5-e004Assembly-mGAM-p7,21,3840998,B5-e004Assembly-mBHI-p7,102281
6,D5-e004Assembly-mGAM-p3,23,3832119,B5-e004Assembly-mBHI-p7,102281
7,C5-e004Assembly-mBHI-p7,16,3757385,B5-e004Assembly-mBHI-p7,102281
8,AG-Fecal,28421,4408525,B5-e004Assembly-mBHI-p7,102281
9,B5-e004Assembly-mBHI-p5,19,3850536,B5-e004Assembly-mBHI-p7,102281
0,B5-e004Assembly-mBHI-p3,45,3819133,C5-e004Assembly-mBHI-p3,102281
1,B5-e004Assembly-mBHI-p7,52,3887533,C5-e004Assembly-mBHI-p3,102281
2,C5-e004Assembly-mBHI-p3,0,3800019,C5-e004Assembly-mBHI-p3,102281
3,D5-e004Assembly-mGAM-p5,92,1482324,C5-e004Assembly-mBHI-p3,102281
4,BB-Fecal,20634,2857765,C5-e004Assembly-mBHI-p3,102281
5,D5-e004Assembly-mGAM-p7,41,3840998,C5-e004Assembly-mBHI-p3,102281
6,D5-e004Assembly-mGAM-p3,41,3832119,C5-e004Assembly-mBHI-p3,102281
7,C5-e004Assembly-mBHI-p7,20,3757385,C5-e004Assembly-mBHI-p3,102281
8,AG-Fecal,27941,4408525,C5-e004Assembly-mBHI-p3,102281
9,B5-e004Assembly-mBHI-p5,43,3850536,C5-e004Assembly-mBHI-p3,102281
0,B5-e004Assembly-mBHI-p3,117,3819133,D5-e004Assembly-mGAM-p5,102281
1,B5-e004Assembly-mBHI-p7,122,3887533,D5-e004Assembly-mGAM-p5,102281
2,C5-e004Assembly-mBHI-p3,111,3800019,D5-e004Assembly-mGAM-p5,102281
3,D5-e004Assembly-mGAM-p5,0,1482324,D5-e004Assembly-mGAM-p5,102281
4,BB-Fecal,7891,2857765,D5-e004Assembly-mGAM-p5,102281
5,D5-e004Assembly-mGAM-p7,118,3840998,D5-e004Assembly-mGAM-p5,102281
6,D5-e004Assembly-mGAM-p3,120,3832119,D5-e004Assembly-mGAM-p5,102281
7,C5-e004Assembly-mBHI-p7,118,3757385,D5-e004Assembly-mGAM-p5,102281
8,AG-Fecal,10561,4408525,D5-e004Assembly-mGAM-p5,102281
9,B5-e004Assembly-mBHI-p5,115,3850536,D5-e004Assembly-mGAM-p5,102281
0,B5-e004Assembly-mBHI-p3,20761,3819133,BB-Fecal,102281
1,B5-e004Assembly-mBHI-p7,21057,3887533,BB-Fecal,102281
2,C5-e004Assembly-mBHI-p3,20667,3800019,BB-Fecal,102281
3,D5-e004Assembly-mGAM-p5,7918,1482324,BB-Fecal,102281
