,index,fixed_diffs,num_int_sites,sample1,species_id
0,e004-inoculumn-fecal-BD,0,1027068,e004-inoculumn-fecal-BD,100258
1,e003-inoculumn-fecal-AA,6765,822869,e004-inoculumn-fecal-BD,100258
2,BB-Fecal,4879,959624,e004-inoculumn-fecal-BD,100258
3,Coalescence-H12-AA-fecal-0_S715,7712,963666,e004-inoculumn-fecal-BD,100258
4,BF-Fecal,8006,998208,e004-inoculumn-fecal-BD,100258
5,e003-inoculumn-fecal-inoculumn,7606,940589,e004-inoculumn-fecal-BD,100258
6,BK-Fecal,5882,1003359,e004-inoculumn-fecal-BD,100258
7,e003-inoculumn-fecal-AE,5801,1006172,e004-inoculumn-fecal-BD,100258
8,BC-Fecal,8087,1012072,e004-inoculumn-fecal-BD,100258
9,e004-inoculumn-fecal-BE,5224,994318,e004-inoculumn-fecal-BD,100258
10,BA-Fecal,6662,965510,e004-inoculumn-fecal-BD,100258
11,e003-inoculumn-fecal-AF,5430,955467,e004-inoculumn-fecal-BD,100258
0,e004-inoculumn-fecal-BD,6772,1027068,e003-inoculumn-fecal-AA,100258
1,e003-inoculumn-fecal-AA,0,822869,e003-inoculumn-fecal-AA,100258
2,BB-Fecal,6555,959624,e003-inoculumn-fecal-AA,100258
3,Coalescence-H12-AA-fecal-0_S715,20,963666,e003-inoculumn-fecal-AA,100258
4,BF-Fecal,7286,998208,e003-inoculumn-fecal-AA,100258
5,e003-inoculumn-fecal-inoculumn,7,940589,e003-inoculumn-fecal-AA,100258
6,BK-Fecal,6295,1003359,e003-inoculumn-fecal-AA,100258
7,e003-inoculumn-fecal-AE,6912,1006172,e003-inoculumn-fecal-AA,100258
8,BC-Fecal,7350,1012072,e003-inoculumn-fecal-AA,100258
9,e004-inoculumn-fecal-BE,6795,994318,e003-inoculumn-fecal-AA,100258
10,BA-Fecal,3724,965510,e003-inoculumn-fecal-AA,100258
11,e003-inoculumn-fecal-AF,6764,955467,e003-inoculumn-fecal-AA,100258
0,e004-inoculumn-fecal-BD,4930,1027068,BB-Fecal,100258
1,e003-inoculumn-fecal-AA,6554,822869,BB-Fecal,100258
2,BB-Fecal,0,959624,BB-Fecal,100258
3,Coalescence-H12-AA-fecal-0_S715,7520,963666,BB-Fecal,100258
4,BF-Fecal,7861,998208,BB-Fecal,100258
5,e003-inoculumn-fecal-inoculumn,7358,940589,BB-Fecal,100258
6,BK-Fecal,5804,1003359,BB-Fecal,100258
7,e003-inoculumn-fecal-AE,5419,1006172,BB-Fecal,100258
8,BC-Fecal,7914,1012072,BB-Fecal,100258
9,e004-inoculumn-fecal-BE,5119,994318,BB-Fecal,100258
10,BA-Fecal,6404,965510,BB-Fecal,100258
11,e003-inoculumn-fecal-AF,5115,955467,BB-Fecal,100258
0,e004-inoculumn-fecal-BD,7725,1027068,Coalescence-H12-AA-fecal-0_S715,100258
1,e003-inoculumn-fecal-AA,15,822869,Coalescence-H12-AA-fecal-0_S715,100258
2,BB-Fecal,7520,959624,Coalescence-H12-AA-fecal-0_S715,100258
3,Coalescence-H12-AA-fecal-0_S715,0,963666,Coalescence-H12-AA-fecal-0_S715,100258
4,BF-Fecal,8426,998208,Coalescence-H12-AA-fecal-0_S715,100258
5,e003-inoculumn-fecal-inoculumn,17,940589,Coalescence-H12-AA-fecal-0_S715,100258
6,BK-Fecal,7203,1003359,Coalescence-H12-AA-fecal-0_S715,100258
7,e003-inoculumn-fecal-AE,7827,1006172,Coalescence-H12-AA-fecal-0_S715,100258
8,BC-Fecal,8453,1012072,Coalescence-H12-AA-fecal-0_S715,100258
9,e004-inoculumn-fecal-BE,7752,994318,Coalescence-H12-AA-fecal-0_S715,100258
10,BA-Fecal,4275,965510,Coalescence-H12-AA-fecal-0_S715,100258
11,e003-inoculumn-fecal-AF,7731,955467,Coalescence-H12-AA-fecal-0_S715,100258
0,e004-inoculumn-fecal-BD,8027,1027068,BF-Fecal,100258
1,e003-inoculumn-fecal-AA,7287,822869,BF-Fecal,100258
2,BB-Fecal,7862,959624,BF-Fecal,100258
3,Coalescence-H12-AA-fecal-0_S715,8426,963666,BF-Fecal,100258
4,BF-Fecal,0,998208,BF-Fecal,100258
5,e003-inoculumn-fecal-inoculumn,8251,940589,BF-Fecal,100258
6,BK-Fecal,7052,1003359,BF-Fecal,100258
7,e003-inoculumn-fecal-AE,8159,1006172,BF-Fecal,100258
8,BC-Fecal,402,1012072,BF-Fecal,100258
9,e004-inoculumn-fecal-BE,8042,994318,BF-Fecal,100258
10,BA-Fecal,7344,965510,BF-Fecal,100258
11,e003-inoculumn-fecal-AF,7835,955467,BF-Fecal,100258
0,e004-inoculumn-fecal-BD,7618,1027068,e003-inoculumn-fecal-inoculumn,100258
1,e003-inoculumn-fecal-AA,6,822869,e003-inoculumn-fecal-inoculumn,100258
2,BB-Fecal,7357,959624,e003-inoculumn-fecal-inoculumn,100258
3,Coalescence-H12-AA-fecal-0_S715,19,963666,e003-inoculumn-fecal-inoculumn,100258
4,BF-Fecal,8246,998208,e003-inoculumn-fecal-inoculumn,100258
5,e003-inoculumn-fecal-inoculumn,0,940589,e003-inoculumn-fecal-inoculumn,100258
6,BK-Fecal,7060,1003359,e003-inoculumn-fecal-inoculumn,100258
7,e003-inoculumn-fecal-AE,7773,1006172,e003-inoculumn-fecal-inoculumn,100258
8,BC-Fecal,8323,1012072,e003-inoculumn-fecal-inoculumn,100258
9,e004-inoculumn-fecal-BE,7605,994318,e003-inoculumn-fecal-inoculumn,100258
10,BA-Fecal,4188,965510,e003-inoculumn-fecal-inoculumn,100258
11,e003-inoculumn-fecal-AF,7542,955467,e003-inoculumn-fecal-inoculumn,100258
0,e004-inoculumn-fecal-BD,5911,1027068,BK-Fecal,100258
1,e003-inoculumn-fecal-AA,6302,822869,BK-Fecal,100258
2,BB-Fecal,5804,959624,BK-Fecal,100258
3,Coalescence-H12-AA-fecal-0_S715,7207,963666,BK-Fecal,100258
4,BF-Fecal,7055,998208,BK-Fecal,100258
5,e003-inoculumn-fecal-inoculumn,7067,940589,BK-Fecal,100258
6,BK-Fecal,0,1003359,BK-Fecal,100258
7,e003-inoculumn-fecal-AE,6036,1006172,BK-Fecal,100258
8,BC-Fecal,7102,1012072,BK-Fecal,100258
9,e004-inoculumn-fecal-BE,6042,994318,BK-Fecal,100258
10,BA-Fecal,5979,965510,BK-Fecal,100258
11,e003-inoculumn-fecal-AF,5903,955467,BK-Fecal,100258
0,e004-inoculumn-fecal-BD,5849,1027068,e003-inoculumn-fecal-AE,100258
1,e003-inoculumn-fecal-AA,6917,822869,e003-inoculumn-fecal-AE,100258
