,sample,boot_med,boot_low,boot_high,actual_med,shifts_low,shifts_high,shifts_med
0,A11-e003Coalescence-mGAM-p3,0.0020653745886305016,0.0017317075602925087,0.0024307898871398907,0.002079021526292905,-0.000355172313844887,0.000657229736029202,0.00016131854593887107
1,A11-e003Coalescence-mGAM-p7,0.001000168017787928,0.001,0.0010004213573263513,0.0006345758479616911,0.0,0.00042117985912742685,0.00016798956267960463
2,A5-e003Coalescence-Inoculumn-mGAM,0.6636363636363637,0.662613981762918,0.667,0.6636363636363637,0.0,0.013000000000000012,0.010000000000000009
3,A_E8_A11_AF_AA_mGAM_mGAM_2_S56,0.007752744269225851,0.007381058727721852,0.008134775293060082,0.00775545803451258,-0.00014362867805628454,0.000947078592221931,0.0004026207363447831
4,A_H5_D8_AA_AF_mGAM_mGAM_2_S89,0.004842840337988232,0.004497200053244631,0.00514691504860253,0.004849285286159514,0.0004405114578064778,0.0014183868487363997,0.0008974800379779602
5,B_E12_A11_AF_AA_mGAM_mGAM_4_S156,0.015032061246880429,0.014362624795227224,0.015745558137990757,0.015039166896956712,-0.0001501959490890492,0.0018296951575867914,0.0008578948979074408
6,B_E8_E11_AF_AA_mGAM_mGAM_2_S152,0.007059265115195928,0.0067650643680854106,0.0073785566027454496,0.0070588835849122395,0.00017773140308275094,0.0010992469820078205,0.0006146425226528085
7,B_H5_H8_AA_AF_mGAM_mGAM_2_S185,0.002858028354513862,0.002723925682164722,0.0029856109662286623,0.00285656236875656,0.0005084218344369757,0.000893633396096738,0.0006996845181007627
8,B_H9_D8_AA_AF_mGAM_mGAM_4_S189,0.0040383120202194134,0.0036563441616523857,0.004432723824909394,0.004038762028168799,0.0005765964990521261,0.001758574134545665,0.001149506610016282
9,C_E8_A11_AF_AA_mGAM_mGAM_6_S248,0.00518956401250104,0.004901798037861661,0.005482301717120231,0.005187347848785708,0.00031314985726317856,0.0011589747326740923,0.0007305697352326113
10,C_H5_D8_AA_AF_mGAM_mGAM_6_S281,0.0020937883667152203,0.0017856012304189332,0.0024312641058791213,0.002090172900555538,0.0006856566642312629,0.0017129100834395062,0.0011843662947182976
11,Coalescence-B5-D8-AA-AF-mGAM-mGAM-7_S636,0.0011686511807494893,0.001021816435906584,0.0013212031769070827,0.001168222460458117,0.0003640612126214832,0.0007814248672224798,0.0005761005147227882
12,Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,0.0010001484992061005,0.0010000277298014676,0.0010002668699779192,0.0005399740998852656,2.77290325312235e-05,0.0002667987770216789,0.0001484771573604382
13,Coalescence-C3-A11-AA-AF-mGAM-mGAM-5_S646,0.008397465484268554,0.007951467399270473,0.008875939800360796,0.008402637623004134,0.00029118960498727975,0.0016080348731503933,0.000936376554686702
14,Coalescence-F10-H8-AA-AF-mGAM-mGAM-3_S689,0.0010002622538387994,0.0010001521673332432,0.0010003765520785544,0.0005996377827609251,0.00015214418186748347,0.0003764103403804203,0.0002621850797531189
15,Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,0.0017851135605060045,0.0016524358112387024,0.0019166885498502558,0.0017888561574706011,0.0004132356148136202,0.0008237869941992658,0.0006250134509113159
16,D2-e003Coalescence-Inoculumn-mGAM,0.6612410986775178,0.6559031281533805,0.662613981762918,0.6615853658536586,0.007000000000000006,0.019024999999999993,0.015000000000000013
17,D8-e003Coalescence-mGAM-p1_S755,0.5496957403651116,0.5478615071283096,0.5510616784630941,0.5496957403651116,0.01100000000000001,0.018000000000000016,0.014000000000000012
18,D8-e003Coalescence-mGAM-p5,0.0052215071505336864,0.004642001070791341,0.005822670830880793,0.005215213591732393,-9.611169183415532e-06,0.0016540493689417679,0.0007811999582419404
19,D_E12_E11_AF_AA_mGAM_mGAM_4_S348,0.010094627719466287,0.009682857159009607,0.010576034385767194,0.01009794921690424,-0.0005468317833290548,0.0007438971023862622,0.00011966066659740981
20,D_E8_A11_AF_AA_mGAM_mGAM_6_S344,0.0010003496842855195,0.0010002375616529999,0.0010433546953941442,0.0009559894775317233,0.0002260837670499255,0.00044118987089546976,0.000331150243690681
21,D_H5_D8_AA_AF_mGAM_mGAM_6_S377,0.001,0.001,0.001,0.0005668956497956546,0.0,0.0,0.0
22,E11-e003Coalescence-mBHI-p1_S836,0.12729124236252545,0.12729124236252545,0.12729124236252545,0.12729124236252545,0.018000000000000016,0.018000000000000016,0.018000000000000016
23,E11-e003Coalescence-mGAM-p1_S840,0.333,0.333,0.333,0.333,0.0,0.0,0.0
24,E111-e003Coalescence-mGAM-p5_S56,0.014485906777681582,0.013399483583938651,0.015645128356692337,0.014504933996029618,-0.0014996378890107741,0.0015314322706815567,7.918743253043647e-05
25,H8-e003Coalescence-mGAM-p1_S819,0.6091370558375634,0.6091370558375634,0.615398185483871,0.6091370558375634,0.0040000000000000036,0.019024999999999993,0.015000000000000013
26,H8-e003Coalescence-mGAM-p5_S89,0.0010001844112427567,0.001,0.0010004491858168147,0.000656288501385261,0.0,0.0004483637644863314,0.00018431199735591264
27,H8-e003Coalescence-mGAM-p7_S185,0.001,0.001,0.001,0.0001534173416568935,0.0,0.0,0.0
