,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C5-e003Coalescence-mBHI-inoculumn-redo,0.463,0.5549999999999999
C5-e003Coalescence-mBHI-p3,0.954,0.07399999999999995
C5-e003Coalescence-mBHI-p5,0.766,0.22199999999999998
C5-e003Coalescence-mBHI-p7,0.405,0.583
C5-e003Coalescence-mGAM-p3,0.842,0.15700000000000003
C5-e003Coalescence-mGAM-p7,0.583,0.40900000000000003
D4-e003Coalescence-Inoculumn-mBHI,0.478,0.526
D4-e003Coalescence-mBHI-p3,0.71,0.30600000000000005
D4-e003Coalescence-mBHI-p5,0.564,0.45199999999999996
D4-e003Coalescence-mBHI-p7,0.578,0.42300000000000004
D4-e003Coalescence-mGAM-p3,0.748,0.258
D4-e003Coalescence-mGAM-p5,0.54,0.45099999999999996
D4-e003Coalescence-mGAM-p7,0.42,0.563
G5-e003Coalescence-mBHI-p3_S36,0.675,0.33299999999999996
G5-e003Coalescence-mBHI-p5_S28,0.354,0.638
G5-e003Coalescence-mBHI-p7_S124,0.33699999999999997,0.6385000000000001
G5-e003Coalescence-mGAM-p3_S84,0.846,0.15600000000000003
G5-e003Coalescence-mGAM-p5_S76,0.577,0.41000000000000003
G5-e003Coalescence-mGAM-p7_S172,0.812,0.18000000000000005
H4-e003Coalescence-mBHI-p3_S47,0.764,0.21499999999999997
H4-e003Coalescence-mBHI-p5_S39,0.299,0.674
H4-e003Coalescence-mBHI-p7_S135,0.437,0.534
H4-e003Coalescence-mGAM-p3_S95,0.818,0.2
H4-e003Coalescence-mGAM-p5_S87,0.831,0.17000000000000004
H4-e003Coalescence-mGAM-p7_S183,0.466,0.509
