,A2-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mBHI
A3-e003Coalescence-mBHI-inoculumn-redo,0.21267597530023052,0.75
A3-e003Coalescence-mBHI-p3,0.0005976496288577987,0.9992214518637226
A3-e003Coalescence-mGAM-p7,0.8979788048856361,0.09327903304573026
B2-e003Coalescence-Inoculumn-mBHI,0.357,0.615
B2-e003Coalescence-mBHI-p3,0.0010215298238254015,0.998844895226389
B2-e003Coalescence-mBHI-p5,0.09899765065835776,0.8914067317577247
B2-e003Coalescence-mGAM-p3,0.957453192918273,0.04123894084248949
E3-e003Coalescence-mBHI-p3_S10,0.0005181393517773274,0.9991574985758024
E3-e003Coalescence-mBHI-p5_S2,0.030080190211880173,0.9648598296786896
E3-e003Coalescence-mGAM-p3_S58,0.9270015319292478,0.0637553003754885
E3-e003Coalescence-mGAM-p5_S50,0.579,0.4
E3-e003Coalescence-mGAM-p7_S146,0.004126073280723609,0.9940441707900678
F2-e003Coalescence-mBHI-p3_S21,0.00111913137608855,0.9978895611361563
F2-e003Coalescence-mBHI-p5_S13,0.0007069173310665503,0.9990088218538852
F2-e003Coalescence-mGAM-p3_S69,0.9967475248071357,0.0025943823592039527
F2-e003Coalescence-mGAM-p5_S61,0.9961411015227122,0.002816266306454743
