,A2-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,983,941
A5-e003Coalescence-mBHI-inoculumn-redo,1126,1063
A5-e003Coalescence-mBHI-p7,661,625
D2-e003Coalescence-Inoculumn-mBHI,824,789
D2-e003Coalescence-mGAM-p5,802,761
E5-e003Coalescence-mGAM-p7_S148,1125,1062
H2-e003Coalescence-mGAM-p7_S181,1122,1062
