,fname,file_sizes
0,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/F3-e003Coalescence-mBHI-p7_S110-filtered.1.fastq.gz,0.8874691212549806
1,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C_C1_C2_AA_AE_mBHI_mBHI_6_S217-filtered.1.fastq.gz,0.5680694170296192
2,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/G2-e003Coalescence-mGAM-p5_S73-filtered.2.fastq.gz,2.059149883687496
3,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D2-e003Coalescence-mBHI-p1_S719-filtered.2.fastq.gz,0.6927322829142213
4,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/D_H10_H9_ACPP_AF_mGAM_mGAM_4_S382-filtered.1.fastq.gz,0.0002072686329483986
5,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B_G7_G10_AE_AE_mGAM_mGAM_2_S175-filtered.2.fastq.gz,2.8406656738370657
6,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/A_F3_B4_AE_ACPP_mBHI_mGAM_2_S63-filtered.1.fastq.gz,4.890374839305878e-06
7,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/E111-e003Coalescence-mGAM-p3_S156-filtered.2.fastq.gz,0.0003558313474059105
8,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/C4-e003Coalescence-mGAM-p5_S211_L003-filtered.2.fastq.gz,0.5712727438658476
9,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/B2-e003Coalescence-mBHI-p3_S157_L003-filtered.2.fastq.gz,0.7498274566605687
10,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/H8-e003Coalescence-mGAM-p7_S185-filtered.2.fastq.gz,5.875705718994141
11,/oak/stanford/groups/dpetrov/swalton/coalescence-pilot-mgx/workflow/out/filter/Assembly-G7-C3-ACPP-mBHI-3_S698-filtered.2.fastq.gz,1.928081277757883
