,index,fixed_diffs,num_int_sites,sample1,species_id
0,BF-Fecal,0,1922060,BF-Fecal,102298
1,AM-Fecal,3206,2144521,BF-Fecal,102298
2,e003-inoculumn-fecal-inoculumn,2550,1401292,BF-Fecal,102298
3,e003-inoculumn-fecal-AE,3503,2955786,BF-Fecal,102298
4,BC-Fecal,2190,2388359,BF-Fecal,102298
5,e004-inoculumn-fecal-BE,3883,2936996,BF-Fecal,102298
6,e003-inoculumn-fecal-AF,1859,1228645,BF-Fecal,102298
0,BF-Fecal,3421,1922060,AM-Fecal,102298
1,AM-Fecal,0,2144521,AM-Fecal,102298
2,e003-inoculumn-fecal-inoculumn,2861,1401292,AM-Fecal,102298
3,e003-inoculumn-fecal-AE,5820,2955786,AM-Fecal,102298
4,BC-Fecal,4966,2388359,AM-Fecal,102298
5,e004-inoculumn-fecal-BE,5418,2936996,AM-Fecal,102298
6,e003-inoculumn-fecal-AF,1525,1228645,AM-Fecal,102298
0,BF-Fecal,2794,1922060,e003-inoculumn-fecal-inoculumn,102298
1,AM-Fecal,2893,2144521,e003-inoculumn-fecal-inoculumn,102298
2,e003-inoculumn-fecal-inoculumn,0,1401292,e003-inoculumn-fecal-inoculumn,102298
3,e003-inoculumn-fecal-AE,4211,2955786,e003-inoculumn-fecal-inoculumn,102298
4,BC-Fecal,3505,2388359,e003-inoculumn-fecal-inoculumn,102298
5,e004-inoculumn-fecal-BE,4188,2936996,e003-inoculumn-fecal-inoculumn,102298
6,e003-inoculumn-fecal-AF,1834,1228645,e003-inoculumn-fecal-inoculumn,102298
0,BF-Fecal,3850,1922060,e003-inoculumn-fecal-AE,102298
1,AM-Fecal,5866,2144521,e003-inoculumn-fecal-AE,102298
2,e003-inoculumn-fecal-inoculumn,4161,1401292,e003-inoculumn-fecal-AE,102298
3,e003-inoculumn-fecal-AE,0,2955786,e003-inoculumn-fecal-AE,102298
4,BC-Fecal,5126,2388359,e003-inoculumn-fecal-AE,102298
5,e004-inoculumn-fecal-BE,5615,2936996,e003-inoculumn-fecal-AE,102298
6,e003-inoculumn-fecal-AF,3492,1228645,e003-inoculumn-fecal-AE,102298
0,BF-Fecal,2499,1922060,BC-Fecal,102298
1,AM-Fecal,4907,2144521,BC-Fecal,102298
2,e003-inoculumn-fecal-inoculumn,3430,1401292,BC-Fecal,102298
3,e003-inoculumn-fecal-AE,5034,2955786,BC-Fecal,102298
4,BC-Fecal,0,2388359,BC-Fecal,102298
5,e004-inoculumn-fecal-BE,5273,2936996,BC-Fecal,102298
6,e003-inoculumn-fecal-AF,2906,1228645,BC-Fecal,102298
0,BF-Fecal,4240,1922060,e004-inoculumn-fecal-BE,102298
1,AM-Fecal,5577,2144521,e004-inoculumn-fecal-BE,102298
2,e003-inoculumn-fecal-inoculumn,4320,1401292,e004-inoculumn-fecal-BE,102298
3,e003-inoculumn-fecal-AE,5756,2955786,e004-inoculumn-fecal-BE,102298
4,BC-Fecal,5490,2388359,e004-inoculumn-fecal-BE,102298
5,e004-inoculumn-fecal-BE,0,2936996,e004-inoculumn-fecal-BE,102298
6,e003-inoculumn-fecal-AF,3267,1228645,e004-inoculumn-fecal-BE,102298
0,BF-Fecal,2025,1922060,e003-inoculumn-fecal-AF,102298
1,AM-Fecal,1558,2144521,e003-inoculumn-fecal-AF,102298
2,e003-inoculumn-fecal-inoculumn,1840,1401292,e003-inoculumn-fecal-AF,102298
3,e003-inoculumn-fecal-AE,3497,2955786,e003-inoculumn-fecal-AF,102298
4,BC-Fecal,2952,2388359,e003-inoculumn-fecal-AF,102298
5,e004-inoculumn-fecal-BE,3216,2936996,e003-inoculumn-fecal-AF,102298
6,e003-inoculumn-fecal-AF,0,1228645,e003-inoculumn-fecal-AF,102298
