,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,681665.0,803270.0
A9-e003Coalescence-mBHI-p3,795471.0,913354.0
A9-e003Coalescence-mBHI-p5,122147.0,141607.0
A9-e003Coalescence-mBHI-p7,517387.0,592585.0
A9-e003Coalescence-mGAM-p5,2502173.0,2846354.0
A9-e003Coalescence-mGAM-p7,341013.0,392232.0
B2-e003Coalescence-Inoculumn-mGAM,1332181.0,1563227.0
B8-e003Coalescence-mBHI-p5,295515.0,332455.0
B8-e003Coalescence-mBHI-p7,42251.0,50440.0
B8-e003Coalescence-mGAM-p5,1127939.0,1306894.0
B8-e003Coalescence-mGAM-p7,1774783.0,2049302.0
E9-e003Coalescence-mBHI-p5_S6,195278.0,217321.0
E9-e003Coalescence-mBHI-p7_S102,205968.0,231657.0
E9-e003Coalescence-mGAM-p3_S154,2568192.0,2871016.0
E9-e003Coalescence-mGAM-p5_S54,425003.0,475467.0
E9-e003Coalescence-mGAM-p7_S150,29169.0,31796.0
F8-e003Coalescence-mBHI-p3_S117,144699.0,160806.0
F8-e003Coalescence-mBHI-p5_S17,184042.0,202344.0
F8-e003Coalescence-mBHI-p7_S113,118376.0,131569.0
F8-e003Coalescence-mGAM-p3_S165,57663.0,54474.0
F8-e003Coalescence-mGAM-p5_S65,890283.0,992706.0
F8-e003Coalescence-mGAM-p7_S161,403193.0,449874.0
