,B3-e003Coalescence-Inoculumn-mGAM,C4-e003Coalescence-Inoculumn-mGAM
B10-e003Coalescence-mBHI-p3,0.975675708660981,0.013880739734442068
B10-e003Coalescence-mBHI-p5,0.9739425269464597,0.016201510589499507
B10-e003Coalescence-mGAM-p3,0.771,0.20799999999999996
B10-e003Coalescence-mGAM-p7,0.9455,0.021370654139355127
B4-e003Coalescence-Inoculumn-mGAM,0.576,0.384
C3-e003Coalescence-Inoculumn-mGAM,0.5880000000000001,0.374
C9-e003Coalescence-mBHI-p3,0.9799274304942923,0.0122665049720552
C9-e003Coalescence-mBHI-p5,0.9770415288420908,0.012987635847888116
C9-e003Coalescence-mBHI-p7,0.9265726143238855,0.05714484034465825
C9-e003Coalescence-mGAM-p3,0.818,0.154
C9-e003Coalescence-mGAM-p5,0.695,0.265
C9-e003Coalescence-mGAM-p7,0.683,0.287
F100-e003Coalescence-mBHI-p7_S115,0.9605407354953822,0.018295183121226098
F100-e003Coalescence-mGAM-p3_S167,0.995355425048743,0.00312520316183422
F100-e003Coalescence-mGAM-p5_S67,0.988131814878653,0.00810019960405951
F100-e003Coalescence-mGAM-p7_S163,0.99,0.001977898388875039
G9-e003Coalescence-mBHI-p3_S130,0.9592410691270101,0.028560732545907495
G9-e003Coalescence-mBHI-p5_S30,0.9643975104837814,0.02357092072043361
G9-e003Coalescence-mGAM-p3_S178,0.912,0.068
G9-e003Coalescence-mGAM-p5_S78,0.953,0.033
G9-e003Coalescence-mGAM-p7_S174,0.953,0.028000000000000025
