,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C11-e003Coalescence-mBHI-p3,0.7445249104149809,0.14285436306502297
C11-e003Coalescence-mBHI-p5,0.5125445613223905,0.4597232293932802
C11-e003Coalescence-mGAM-p3,0.955515200554849,0.03840016920473774
C11-e003Coalescence-mGAM-p5,0.9545895272222865,0.038207759245830315
C11-e003Coalescence-mGAM-p7,0.961874465379725,0.03342071549431957
C5-e003Coalescence-Inoculumn-mGAM,0.6437772511848341,0.3333144790911289
D10-e003Coalescence-mBHI-p3,0.6103267830308635,0.34599758278946097
D10-e003Coalescence-mBHI-p5,0.32248029129580397,0.5778485617597292
D10-e003Coalescence-mBHI-p7,0.48318818633683974,0.4811742808798647
D10-e003Coalescence-mGAM-p3,0.9403803028551612,0.05228172588832487
D10-e003Coalescence-mGAM-p5,0.9711166339151545,0.02425380710659899
D10-e003Coalescence-mGAM-p7,0.9951221824066584,0.002813149625332367
D4-e003Coalescence-Inoculumn-mGAM,0.6254872269101838,0.3292095721537346
G111-e003Coalescence-mBHI-p5_S32,0.3399493700150272,0.6151474498428814
G111-e003Coalescence-mBHI-p7_S128,0.22602369668246447,0.6948467488518251
G111-e003Coalescence-mGAM-p3_S180,0.9226742573112935,0.05670920957215373
G111-e003Coalescence-mGAM-p5_S80,0.9389082187030401,0.036553420352912744
G111-e003Coalescence-mGAM-p7_S176,0.8184348630216159,0.0008567802755620015
H100-e003Coalescence-mBHI-p5_S43,0.4161726967980581,0.5328929175731206
H100-e003Coalescence-mBHI-p7_S139,0.6833284013408855,0.274494923857868
H100-e003Coalescence-mGAM-p5_S91,0.009584209917928561,0.6835611554266376
H100-e003Coalescence-mGAM-p7_S187,0.30174049242862094,0.5687651679961324
