,A2-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
A4-e003Coalescence-mBHI-inoculumn-redo,0.0006066734074823053,9.656704166867848e-05
A4-e003Coalescence-mBHI-p7,0.8001011122345804,0.00033798464584037466
A4-e003Coalescence-mGAM-p5,0.8019211324570273,0.1323934141277582
C2-e003Coalescence-mBHI-inoculumn-redo,0.002123356926188069,0.006759692916807494
C2-e003Coalescence-mBHI-p3,0.580788675429727,0.0009656704166867848
C2-e003Coalescence-mGAM-p3,0.9774519716885743,0.0
C2-e003Coalescence-mGAM-p5,0.9838220424671386,0.0
C2-e003Coalescence-mGAM-p7,0.9964610717896866,0.0
E4-e003Coalescence-mBHI-p3_S11,0.24448938321536906,0.0035246970209067644
E4-e003Coalescence-mBHI-p7_S99,0.001820020222446916,0.30669692433972284
E4-e003Coalescence-mGAM-p3_S59,0.9867542972699697,0.0
E4-e003Coalescence-mGAM-p5_S51,0.9977755308392315,0.0
E4-e003Coalescence-mGAM-p7_S147,0.9961577350859454,0.0
G2-e003Coalescence-mBHI-p3_S33,0.36177957532861477,0.0049732026459369414
G2-e003Coalescence-mGAM-p3_S81,0.9911021233569262,0.0
G2-e003Coalescence-mGAM-p5_S73,0.9976744186046511,0.0
