,0.975,0.975
C11-e003Coalescence-mBHI-p3,1.0,0.571
C11-e003Coalescence-mBHI-p5,0.702,0.6572749999999996
C11-e003Coalescence-mGAM-p3,0.986,0.072
C11-e003Coalescence-mGAM-p5,1.0,0.09499999999999997
C11-e003Coalescence-mGAM-p7,1.0,0.074
C5-e003Coalescence-Inoculumn-mGAM,0.769,0.46699999999999997
D10-e003Coalescence-mBHI-p3,1.0,0.636
D10-e003Coalescence-mBHI-p5,1.0,1.0
D10-e003Coalescence-mBHI-p7,0.7494749999999949,0.75
D10-e003Coalescence-mGAM-p3,1.0,0.10899999999999999
D10-e003Coalescence-mGAM-p5,1.0,0.06000000000000005
D10-e003Coalescence-mGAM-p7,1.0,0.015000000000000013
D4-e003Coalescence-Inoculumn-mGAM,1.0,0.645
G111-e003Coalescence-mBHI-p5_S32,0.571,0.8260000000000001
G111-e003Coalescence-mBHI-p7_S128,0.565,1.0
G111-e003Coalescence-mGAM-p3_S180,1.0,0.129
G111-e003Coalescence-mGAM-p5_S80,1.0,0.094
G111-e003Coalescence-mGAM-p7_S176,1.0,0.0
H100-e003Coalescence-mBHI-p5_S43,0.6845499999999993,0.7878500000000004
H100-e003Coalescence-mBHI-p7_S139,0.867,0.471
H100-e003Coalescence-mGAM-p5_S91,0.267,1.0
H100-e003Coalescence-mGAM-p7_S187,0.733,1.0
