,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B4-e003Coalescence-Inoculumn-mBHI,0.24307834461218117,0.7316072141933969
B4-e003Coalescence-mBHI-p3,0.8126374284226966,0.1371617906238985
B4-e003Coalescence-mGAM-p5,0.20760059864653826,0.7735391845846552
C3-e003Coalescence-mBHI-inoculumn-redo,0.23474570536179074,0.7386546821760075
C3-e003Coalescence-mBHI-p5,0.9473712909942739,0.0324258019034191
C3-e003Coalescence-mBHI-p7,0.9497650963040084,0.03823393255786629
C3-e003Coalescence-mGAM-p3,0.4605805570015617,0.5217035600986958
C3-e003Coalescence-mGAM-p5,0.19775247267048413,0.786556456350605
C3-e003Coalescence-mGAM-p7,0.257776158250911,0.7255840676771237
F4-e003Coalescence-mBHI-p3_S23,0.7701176470588235,0.08935131006932207
F4-e003Coalescence-mBHI-p5_S15,0.7322235814679854,0.18443696392903297
F4-e003Coalescence-mBHI-p7_S111,0.42457092660072876,0.46896533897309367
F4-e003Coalescence-mGAM-p3_S71,0.48328735033836545,0.47963752790506403
F4-e003Coalescence-mGAM-p5_S63,0.5378222280062468,0.4274249794383739
F4-e003Coalescence-mGAM-p7_S159,0.6627915148360228,0.30613018446716017
G3-e003Coalescence-mBHI-p3_S34,0.7242114783966684,0.2451801198449066
G3-e003Coalescence-mBHI-p5_S26,0.8896320926600727,0.08439666314181647
G3-e003Coalescence-mBHI-p7_S122,0.8131250650702759,0.15924180472329927
G3-e003Coalescence-mGAM-p3_S82,0.18137844872462258,0.7912549641640231
G3-e003Coalescence-mGAM-p5_S74,0.08486790733992712,0.8929510045823053
