,0.025,0.025
B10-e003Coalescence-mBHI-p3,0.64,0.0
B10-e003Coalescence-mBHI-p5,0.5,0.0
B10-e003Coalescence-mGAM-p3,0.665,0.115
B10-e003Coalescence-mGAM-p7,0.722,0.0
B4-e003Coalescence-Inoculumn-mGAM,0.446,0.243
C3-e003Coalescence-Inoculumn-mGAM,0.437,0.229
C9-e003Coalescence-mBHI-p3,0.6783000000000001,0.0
C9-e003Coalescence-mBHI-p5,0.556,0.0
C9-e003Coalescence-mBHI-p7,0.444,0.0
C9-e003Coalescence-mGAM-p3,0.716,0.075
C9-e003Coalescence-mGAM-p5,0.56,0.148
C9-e003Coalescence-mGAM-p7,0.573575,0.182
F100-e003Coalescence-mBHI-p7_S115,0.5,0.0
F100-e003Coalescence-mGAM-p3_S167,0.864,0.0
F100-e003Coalescence-mGAM-p5_S67,0.75,0.0
F100-e003Coalescence-mGAM-p7_S163,0.966,0.0
G9-e003Coalescence-mBHI-p3_S130,0.556,0.0
G9-e003Coalescence-mBHI-p5_S30,0.5,0.0
G9-e003Coalescence-mGAM-p3_S178,0.836,0.023
G9-e003Coalescence-mGAM-p5_S78,0.87175,0.0
G9-e003Coalescence-mGAM-p7_S174,0.875,0.0
