,C4-e003Coalescence-mBHI-inoculumn-redo,D5-e003Coalescence-Inoculumn-mBHI
C5-e003Coalescence-mBHI-inoculumn-redo,0.4503352593565331,0.5260690410958905
C5-e003Coalescence-mBHI-p5,0.5122114248194353,0.4334891780821918
C5-e003Coalescence-mBHI-p7,0.5417483913328957,0.4333806849315069
C5-e003Coalescence-mGAM-p3,0.8594039395929087,0.12983150684931508
C5-e003Coalescence-mGAM-p7,0.4090646093237032,0.5748868493150685
D4-e003Coalescence-Inoculumn-mBHI,0.4406617202889035,0.5352104109589041
D4-e003Coalescence-mBHI-p3,0.14592501641497047,0.25039068493150685
D4-e003Coalescence-mBHI-p5,0.11725581089954037,0.17299013698630136
D4-e003Coalescence-mBHI-p7,0.2458979645436638,0.5738928767123287
D4-e003Coalescence-mGAM-p3,0.7805322390019699,0.2053915068493151
D4-e003Coalescence-mGAM-p5,0.4314345370978332,0.5492257534246575
D4-e003Coalescence-mGAM-p7,0.4904262639527249,0.49167547945205475
G5-e003Coalescence-mBHI-p3_S36,0.0651365725541694,0.18777479452054793
G5-e003Coalescence-mBHI-p5_S28,0.3620337491792515,0.5772232876712328
G5-e003Coalescence-mBHI-p7_S124,0.3221124097176626,0.6067550684931506
G5-e003Coalescence-mGAM-p3_S84,0.8840798424162837,0.0973731506849315
G5-e003Coalescence-mGAM-p5_S76,0.7003683519369666,0.2674345205479452
G5-e003Coalescence-mGAM-p7_S172,0.33685738673670385,0.6240916438356164
H4-e003Coalescence-mBHI-p3_S47,0.24564333552199608,0.6572609589041096
H4-e003Coalescence-mBHI-p5_S39,0.13192501641497045,0.6393504109589041
H4-e003Coalescence-mBHI-p7_S135,0.4181602101116218,0.3510195890410959
H4-e003Coalescence-mGAM-p3_S95,0.6438204858831255,0.29414630136986303
H4-e003Coalescence-mGAM-p5_S87,0.15654523965856862,0.7738072602739725
H4-e003Coalescence-mGAM-p7_S183,0.280026920551543,0.6757768493150685
