,A2-e003Coalescence-Inoculumn-mGAM,B3-e003Coalescence-Inoculumn-mGAM
A3-e003Coalescence-Inoculumn-mGAM,0.3914527047743393,0.6916673895452339
A9-e003Coalescence-mBHI-p3,0.15084817925480626,0.9981323342318532
A9-e003Coalescence-mBHI-p5,0.15380464522255968,0.989427521238357
A9-e003Coalescence-mBHI-p7,0.1524279233919677,0.9978132436696845
A9-e003Coalescence-mGAM-p5,0.14598083385920957,0.9998078060564497
A9-e003Coalescence-mGAM-p7,0.14797979549166748,0.9999592537069897
B2-e003Coalescence-Inoculumn-mGAM,0.40088453370825744,0.6829275537078108
B8-e003Coalescence-mBHI-p5,0.15222785645398712,0.9921871471326946
B8-e003Coalescence-mBHI-p7,0.1474997988213297,0.9997025971451229
B8-e003Coalescence-mGAM-p5,0.14724128698449118,0.9998079737147771
B8-e003Coalescence-mGAM-p7,0.1459002542846083,0.9998342230671711
E9-e003Coalescence-mBHI-p5_S6,0.15197937811735066,0.9916991224962153
E9-e003Coalescence-mBHI-p7_S102,0.1639052814029364,0.9732720746621082
E9-e003Coalescence-mGAM-p3_S154,0.1492857146194677,0.9941873671202109
E9-e003Coalescence-mGAM-p5_S54,0.14264151782458007,0.9989525855632462
E9-e003Coalescence-mGAM-p7_S150,0.12729267372895883,1.0
F8-e003Coalescence-mBHI-p3_S117,0.14464493880400003,0.9955290287675834
F8-e003Coalescence-mBHI-p5_S17,0.14501057910694296,0.9986505110109517
F8-e003Coalescence-mBHI-p7_S113,0.1436869973643306,0.9996427045884669
F8-e003Coalescence-mGAM-p3_S165,0.12727404054593067,0.999632742225649
F8-e003Coalescence-mGAM-p5_S65,0.14314142020009368,0.9996954314771946
F8-e003Coalescence-mGAM-p7_S161,0.14287949939607086,0.9985956245526525
