,A2-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
A11-e003Coalescence-mBHI-p3,0.087,0.905
A11-e003Coalescence-mBHI-p5,0.02371619373017701,0.9721172203541902
A11-e003Coalescence-mBHI-p7,0.023764545432135,0.9741086437741462
A11-e003Coalescence-mGAM-p3,0.076,0.917
A11-e003Coalescence-mGAM-p7,0.021756689949307035,0.9759858557866122
A5-e003Coalescence-Inoculumn-mGAM,0.46,0.513
D2-e003Coalescence-Inoculumn-mGAM,0.472,0.5
D8-e003Coalescence-mBHI-p5,0.03226913771657971,0.889
D8-e003Coalescence-mGAM-p5,0.006462622786955807,0.9934386822056234
E111-e003Coalescence-mBHI-p3_S108,0.01867578203470689,0.9753199344800523
E111-e003Coalescence-mBHI-p5_S8,0.02256551650940503,0.970721774535531
E111-e003Coalescence-mBHI-p7_S104,0.085,0.893
E111-e003Coalescence-mGAM-p5_S56,0.008884406779427255,0.9886699501769353
H8-e003Coalescence-mBHI-p5_S41,0.009288458449180548,0.9879153425356388
H8-e003Coalescence-mBHI-p7_S137,0.051,0.937
H8-e003Coalescence-mGAM-p5_S89,0.005558973246344796,0.9934051219359369
H8-e003Coalescence-mGAM-p7_S185,0.111,0.871
