,C4-e003Coalescence-Inoculumn-mGAM,D5-e003Coalescence-Inoculumn-mGAM
C11-e003Coalescence-mBHI-p3,95459.0,96070.0
C11-e003Coalescence-mBHI-p5,528234.0,501963.0
C11-e003Coalescence-mGAM-p3,2769075.0,2749152.0
C11-e003Coalescence-mGAM-p5,1261007.0,1260675.0
C11-e003Coalescence-mGAM-p7,1961588.0,1964774.0
C5-e003Coalescence-Inoculumn-mGAM,1204932.0,1168248.0
D10-e003Coalescence-mBHI-p3,214119.0,206878.0
D10-e003Coalescence-mBHI-p5,110990.0,103626.0
D10-e003Coalescence-mBHI-p7,247584.0,235140.0
D10-e003Coalescence-mGAM-p3,1519054.0,1518650.0
D10-e003Coalescence-mGAM-p5,1835888.0,1828924.0
D10-e003Coalescence-mGAM-p7,3741419.0,3734240.0
D4-e003Coalescence-Inoculumn-mGAM,210271.0,201657.0
G111-e003Coalescence-mBHI-p5_S32,374940.0,346368.0
G111-e003Coalescence-mBHI-p7_S128,168164.0,154558.0
G111-e003Coalescence-mGAM-p3_S180,1013869.0,1017699.0
G111-e003Coalescence-mGAM-p5_S80,1075177.0,1106224.0
G111-e003Coalescence-mGAM-p7_S176,71023.0,74671.0
H100-e003Coalescence-mBHI-p5_S43,271229.0,254598.0
H100-e003Coalescence-mBHI-p7_S139,455511.0,448795.0
H100-e003Coalescence-mGAM-p5_S91,57045.0,49283.0
H100-e003Coalescence-mGAM-p7_S187,114673.0,106794.0
