,B3-e003Coalescence-Inoculumn-mBHI,C4-e003Coalescence-mBHI-inoculumn-redo
B4-e003Coalescence-Inoculumn-mBHI,0.2355,0.741
B4-e003Coalescence-mBHI-p3,0.833,0.12
B4-e003Coalescence-mGAM-p5,0.204,0.78
C3-e003Coalescence-mBHI-inoculumn-redo,0.231,0.75
C3-e003Coalescence-mBHI-p5,0.9887027252520905,0.010782600137851504
C3-e003Coalescence-mBHI-p7,0.9876527955443634,0.011710280198439588
C3-e003Coalescence-mGAM-p3,0.4625,0.525
C3-e003Coalescence-mGAM-p5,0.196,0.791
C3-e003Coalescence-mGAM-p7,0.258,0.73
F4-e003Coalescence-mBHI-p3_S23,0.9457800636300644,0.046650839351249154
F4-e003Coalescence-mBHI-p5_S15,0.765,0.2
F4-e003Coalescence-mBHI-p7_S111,0.462,0.5
F4-e003Coalescence-mGAM-p3_S71,0.489,0.487
F4-e003Coalescence-mGAM-p5_S63,0.54,0.43200000000000005
F4-e003Coalescence-mGAM-p7_S159,0.67,0.31
G3-e003Coalescence-mBHI-p3_S34,0.735,0.244
G3-e003Coalescence-mBHI-p5_S26,0.904,0.083
G3-e003Coalescence-mBHI-p7_S122,0.826,0.15600000000000003
G3-e003Coalescence-mGAM-p3_S82,0.18100000000000005,0.8009999999999999
G3-e003Coalescence-mGAM-p5_S74,0.083,0.904
