,B3-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
B5-e003Coalescence-Inoculumn-mBHI,0.3650107991360691,0.0005698005698005698
B5-e003Coalescence-mBHI-p3,0.3135560919832296,0.024387464387464388
B5-e003Coalescence-mBHI-p5,0.24876127556854274,0.05242165242165242
B5-e003Coalescence-mBHI-p7,0.43171134544530554,0.009230769230769232
B5-e003Coalescence-mGAM-p3,0.023631050692415195,0.0
B5-e003Coalescence-mGAM-p5,0.06720874094778301,0.0013675213675213675
B5-e003Coalescence-mGAM-p7,0.9218650743234659,0.0
D3-e003Coalescence-Inoculumn-mBHI,0.027950705120060985,0.0
D3-e003Coalescence-mBHI-p5,0.12781095159446068,0.11635327635327636
D3-e003Coalescence-mBHI-p7,0.23656460424342524,0.0
D3-e003Coalescence-mGAM-p3,0.5681616058950578,0.00011396011396011396
D3-e003Coalescence-mGAM-p5,0.005717189683648837,0.0
F5-e003Coalescence-mBHI-p3_S24,0.2112819209757337,0.045014245014245016
F5-e003Coalescence-mBHI-p5_S16,0.18434760513276585,0.06678062678062678
F5-e003Coalescence-mBHI-p7_S112,0.41405158175581247,0.015726495726495728
F5-e003Coalescence-mGAM-p3_S72,0.1039258035827722,0.02621082621082621
F5-e003Coalescence-mGAM-p5_S64,0.0026680218523694576,0.0
F5-e003Coalescence-mGAM-p7_S160,0.004192605768009148,0.0
H3-e003Coalescence-mBHI-p3_S46,0.10100368441112946,0.008091168091168091
H3-e003Coalescence-mBHI-p5_S38,0.16617964680472622,0.09732193732193732
H3-e003Coalescence-mBHI-p7_S134,0.6058950578071401,0.0044444444444444444
H3-e003Coalescence-mGAM-p3_S94,0.2509211027823656,0.0
H3-e003Coalescence-mGAM-p5_S86,0.043577690255367806,0.0003418803418803419
H3-e003Coalescence-mGAM-p7_S182,0.23542116630669546,0.0603988603988604
