,A2-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mBHI
A5-e003Coalescence-Inoculumn-mBHI,0.20917485915492956,0.7565830636461706
A5-e003Coalescence-mBHI-inoculumn-redo,0.21227140845070422,0.7703777931884728
A5-e003Coalescence-mBHI-p3,0.9763404929577465,0.018139389736477125
A5-e003Coalescence-mBHI-p7,0.9664640845070421,0.02962166743720144
A5-e003Coalescence-mGAM-p3,0.8775504225352113,0.10043604561565725
D2-e003Coalescence-Inoculumn-mBHI,0.3290506338028169,0.6426259053783325
D2-e003Coalescence-mBHI-p3,0.9491111267605634,0.04568092155956236
D2-e003Coalescence-mBHI-p5,0.9786276760563379,0.019006549545384513
D2-e003Coalescence-mBHI-p7,0.948718661971831,0.0314638619201726
D2-e003Coalescence-mGAM-p5,0.9624950704225352,0.033115194945292054
E5-e003Coalescence-mBHI-p3_S12,0.9556396478873241,0.03464385883803363
E5-e003Coalescence-mBHI-p5_S4,0.9696252816901408,0.01643411927877949
E5-e003Coalescence-mBHI-p7_S100,0.979583661971831,0.00413723223917399
E5-e003Coalescence-mGAM-p3_S60,0.8305125352112674,0.10024179380490061
E5-e003Coalescence-mGAM-p5_S52,0.9414452112676057,0.03856719063029744
E5-e003Coalescence-mGAM-p7_S148,0.9824771830985916,0.008647018030513183
H2-e003Coalescence-mBHI-p3_S45,0.929382676056338,0.05713915857605179
H2-e003Coalescence-mBHI-p7_S133,0.9484935915492957,0.0398342579750347
H2-e003Coalescence-mGAM-p3_S93,0.8755061971830985,0.09863153028201571
H2-e003Coalescence-mGAM-p5_S85,0.9171872535211267,0.007550932347048851
H2-e003Coalescence-mGAM-p7_S181,0.9943742957746478,0.0011138850362151335
