,0.975,0.975
A5-e003Coalescence-Inoculumn-mBHI,0.431,1.0
A5-e003Coalescence-mBHI-inoculumn-redo,0.357,0.894
A5-e003Coalescence-mBHI-p3,1.0,0.07399999999999995
A5-e003Coalescence-mBHI-p7,0.989,0.05500000000000005
A5-e003Coalescence-mGAM-p3,1.0,0.278
D2-e003Coalescence-Inoculumn-mBHI,0.456,0.769
D2-e003Coalescence-mBHI-p3,0.978,0.07999999999999996
D2-e003Coalescence-mBHI-p5,1.0,0.052000000000000046
D2-e003Coalescence-mBHI-p7,1.0,0.19999999999999996
D2-e003Coalescence-mGAM-p5,1.0,0.08199999999999996
E5-e003Coalescence-mBHI-p3_S12,0.987,0.06899999999999995
E5-e003Coalescence-mBHI-p5_S4,1.0,0.039000000000000035
E5-e003Coalescence-mBHI-p7_S100,1.0,0.01100000000000001
E5-e003Coalescence-mGAM-p3_S60,1.0,0.385
E5-e003Coalescence-mGAM-p5_S52,1.0,0.10399999999999998
E5-e003Coalescence-mGAM-p7_S148,1.0,0.030000000000000027
H2-e003Coalescence-mBHI-p3_S45,0.968,0.09899999999999998
H2-e003Coalescence-mBHI-p7_S133,0.985,0.07999999999999996
H2-e003Coalescence-mGAM-p3_S93,1.0,0.21599999999999997
H2-e003Coalescence-mGAM-p5_S85,1.0,0.12939999999999963
H2-e003Coalescence-mGAM-p7_S181,1.0,0.007000000000000006
