,0
C9-e003Coalescence-mGAM-p3,5.0
D2-e004Assembly-mGAM-p7,11.0
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,7.0
C9-e003Coalescence-mGAM-p7,6.0
e004-inoculumn-fecal-BD,8.0
B9-e003Coalescence-mGAM-p5,5.0
D_F10_e003Assembly_S358,5.0
Assembly-G11-D9-ACPP-mGAM-3_S702,4.0
B_G10_C9_ACPP_AE_mGAM_mGAM_4_S178,10.0
G9-e003Coalescence-mGAM-p3_S178,6.0
F4-e004Assembly-epsilon-p5,11.0
e004-inoculumn-fecal-AK,10.0
C8-e003Assembly-mGAM-p3,10.0
F10-e003Coalescence-mGAM-p1_S833,6.0
D4-e004Assembly-mGAM-p5,10.0
C8-e003Assembly-mGAM-p5,4.0
F9-e003Coalescence-mGAM-p1_S825,5.0
B11-e003Coalescence-mGAM-p3,6.0
D8-e003Assembly-mGAM-p5,6.0
D_B8_e003Assembly_S308,11.0
C_F12_e003Assembly_4_S264,14.0
C_B2_e003Assembly_S206,6.0
G9-e003Coalescence-mGAM-p1_S826,7.0
D11-e003Coalescence-mGAM-p1_S779,5.0
H9-e003Coalescence-mGAM-p1_S827,7.0
D8-e003Assembly-mGAM-p3,6.0
E4-e004Assembly-mGAM-p7,12.0
D2-e004Assembly-mGAM-p3,8.0
B5-e003Coalescence-Inoculumn-mGAM,22.0
C_A2_e003Assembly_S194,4.0
B11-e003Assembly-mGAM-p5,7.0
C9-e003Coalescence-mGAM-p1_S762,9.0
BB-Fecal,4.0
F5-e004Assembly-epsilon-p5,11.0
D5-e003Coalescence-Inoculumn-mGAM,31.0
F2-e004Assembly-epsilon-p3,8.0
G4-e004Assembly-epsilon-p5,4.0
BF-Fecal,10.0
AM-Fecal,4.0
E4-e004Assembly-mGAM-p3,8.0
C_B10_e003Assembly_4_S214,4.0
D_F5_e003Assembly_S353,34.0
B9-e003GlycerolRevival-mGAM-p2,6.0
B2-e003Coalescence-Inoculumn-mGAM,11.0
D9-e003Assembly-mGAM-p5,4.0
A3-e003Coalescence-Inoculumn-mGAM,6.0
G9-e003Coalescence-mGAM-p7_S174,4.0
C_H10_H3_ACPP_AF_mBHI_mGAM_4_S286,8.0
D11-e003Assembly-mGAM-p3,4.0
Assembly-G9-C9-ACPP-mGAM-3_S700,4.0
G4-e004Assembly-epsilon-p3,29.0
C_B1_e003Assembly_6_S205,66.0
H11-e003Coalescence-mGAM-p1_S843,4.0
G2-e004Assembly-epsilon-p3,15.0
BG-Fecal,6.0
F111-e003Coalescence-mGAM-p7_S164,4.0
B9-e003Assembly-mGAM-p5,5.0
E2-e004Assembly-mGAM-p7,10.0
B11-e003Assembly-mGAM-p3,5.0
F111-e003Coalescence-mGAM-p3_S168,5.0
G9-e003Coalescence-mGAM-p5_S78,4.0
C11-e003Coalescence-mGAM-p1_S778,4.0
B9-e003Coalescence-mGAM-p7,4.0
B11-e003Coalescence-mGAM-p7,3.0
C3-e003Coalescence-Inoculumn-mGAM,11.0
F4-e004Assembly-epsilon-p3,10.0
C_E10_E3_ACPP_AA_mBHI_mGAM_4_S250,113.0
F5-e004Assembly-epsilon-p3,31.0
C_F8_e003Assembly_6_S260,20.0
E2-e004Assembly-mGAM-p5,14.0
B3-e003Coalescence-Inoculumn-mGAM,28.0
D4-e004Assembly-mGAM-p3,7.0
E4-e004Assembly-mGAM-p5,21.0
C_F5_e003Assembly_6_S257,7.0
B4-e003Coalescence-Inoculumn-mGAM,22.0
F2-e004Assembly-epsilon-p7,7.0
B2-e003Assembly-mBHI-p3,5.0
F4-e004Assembly-epsilon-p7,13.0
C_H6_e003Assembly_S282,3.0
D10-e003Coalescence-mGAM-p1_S771,41.0
D_F8_e003Assembly_S356,14.0
D11-e003Assembly-mGAM-p5,4.0
B11-e003GlycerolRevival-mGAM-p2,7.0
G11-e003Coalescence-mGAM-p1_S842,21.0
C_E6_e003Assembly_S246,49.0
H10-e003Coalescence-mGAM-p1_S835,16.0
C_B9_e003Assembly_4_S213,30.0
D_F9_e003Assembly_S357,36.0
E2-e004Assembly-mGAM-p3,5.0
D4-e004Assembly-mGAM-p7,35.0
C11-e003Assembly-mGAM-p3,4.0
C11-e003Assembly-mGAM-p5,4.0
D9-e003Coalescence-mGAM-p1_S763,8.0
C11-e003GlycerolRevival-mGAM-p2,4.0
C_H2_e003Assembly_S278,32.0
A5-e003Coalescence-Inoculumn-mGAM,12.0
D4-e003Coalescence-Inoculumn-mGAM,4.0
C_F4_e003Assembly_6_S256,3.0
G2-e004Assembly-epsilon-p5,7.0
BK-Fecal,5.0
Coalescence-C12-B11-ACPP-AF-mGAM-mGAM-5_S655,4.0
F2-e004Assembly-epsilon-p5,5.0
C9-e003GlycerolRevival-mGAM-p2,5.0
C_F10_e003Assembly_4_S262,8.0
C9-e003Coalescence-mGAM-p5,6.0
F11-e003Coalescence-mGAM-p1_S841,5.0
D_F12_e003Assembly_S360,22.0
B9-e003Coalescence-mGAM-p3,4.0
D2-e003Coalescence-Inoculumn-mGAM,13.0
D8-e003Coalescence-mGAM-p1_S755,4.0
D3-e003Coalescence-Inoculumn-mGAM,25.0
Assembly-G4-B9-ACPP-mGAM-3_S695,24.0
C5-e003Coalescence-Inoculumn-mGAM,17.0
B2-e004Assembly-mBHI-p3,4.0
BC-Fecal,6.0
BA-Fecal,4.0
E11-e003Coalescence-mGAM-p1_S840,4.0
B9-e003Coalescence-mGAM-p1_S761,4.0
C_F6_e003Assembly_S258,7.0
B10-e003Coalescence-mGAM-p1_S769,6.0
