,sample,boot_med,boot_low,boot_high,actual_med
0,A4-e003Coalescence-mBHI-inoculumn-redo,0.6,0.583,0.6,0.6
1,A4-e003Coalescence-mBHI-p1_S732,0.636,0.63,0.647,0.636
2,A4-e003Coalescence-mGAM-p1_S736,0.43799999999999994,0.429,0.444,0.43799999999999994
3,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.8,0.786,0.8,0.8
4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,0.6,0.571,0.6,0.6
5,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0.351,0.345,0.361,0.351
6,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.458,0.45,0.467,0.45899999999999996
7,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0.5,0.471,0.5,0.5
8,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.565,0.5609999999999999,0.5690249999999999,0.565
9,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0.583,0.571,0.5880000000000001,0.583
10,C2-e003Coalescence-mBHI-inoculumn-redo,0.667,0.643,0.667,0.667
11,C2-e003Coalescence-mBHI-p3,0.455,0.44399999999999995,0.462,0.45499999999999996
12,C2-e003Coalescence-mGAM-p1_S722,0.429,0.417,0.438,0.429
13,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0.75,0.75,0.75,0.75
14,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,0.571,0.556,0.583,0.571
15,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,0.8,0.8,0.818,0.8
16,G2-e003Coalescence-mBHI-p1_S782,0.625,0.615,0.636,0.625
17,G2-e003Coalescence-mGAM-p1_S786,0.4495,0.42900000000000005,0.467,0.444
