,sample,boot_med,boot_low,boot_high,actual_med
0,A4-e003Coalescence-mBHI-inoculumn-redo,0.286,0.286,0.3,0.286
1,A4-e003Coalescence-mBHI-p1_S732,0.304,0.294,0.314,0.304
2,A4-e003Coalescence-mGAM-p1_S736,0.476,0.467,0.5,0.476
3,A_A11_A4_AE_AA_mBHI_mBHI_4_S11,0.167,0.143,0.167,0.167
4,A_A3_A4_AE_AA_mBHI_mBHI_2_S3,0.333,0.308,0.345,0.333
5,A_C1_C2_AA_AE_mBHI_mBHI_2_S25,0.581,0.571,0.591,0.581
6,A_C9_C2_AA_AE_mBHI_mBHI_4_S33,0.4845,0.473,0.5,0.485
7,A_G1_C2_AA_AE_mBHI_mGAM_2_S73,0.45,0.438,0.462,0.45
8,B_C1_G2_AA_AE_mBHI_mBHI_2_S121,0.375,0.36998749999999997,0.382,0.375
9,B_G1_G2_AA_AE_mBHI_mGAM_2_S169,0.353,0.346,0.364,0.353
10,C2-e003Coalescence-mBHI-inoculumn-redo,0.263,0.25,0.278,0.263
11,C2-e003Coalescence-mBHI-p3,0.471,0.455,0.5,0.471
12,C2-e003Coalescence-mGAM-p1_S722,0.474,0.46199999999999997,0.5,0.474
13,C_A11_E4_AE_AA_mBHI_mBHI_4_S203,0.182,0.167,0.2,0.182
14,C_C9_G2_AA_AE_mBHI_mBHI_4_S225,0.3945,0.375,0.4,0.3945
15,C_E11_E4_AE_AA_mBHI_mGAM_4_S251,0.125,0.125,0.143,0.125
16,G2-e003Coalescence-mBHI-p1_S782,0.3,0.28600000000000003,0.33299999999999996,0.3
17,G2-e003Coalescence-mGAM-p1_S786,0.45499999999999996,0.429,0.462,0.45499999999999996
