,D5-e003Coalescence-Inoculumn-mBHI,D5-e003Coalescence-Inoculumn-mGAM
D11-e003Coalescence-mBHI-p5,0.1651370527181419,0.8292269436960039
F3-e004Assembly-epsilon-p3,0.021311269406704123,0.05104488388723844
e004-inoculumn-fecal-BD,0.18091145097441996,0.22549022992777823
D3-e003Coalescence-Inoculumn-mBHI,0.8433140438795349,0.14684251691771955
D11-e003Coalescence-mGAM-p5,2.5649933480846418e-05,0.9998668721597221
A11-e003Coalescence-mGAM-p7,1.8538134654880827e-05,0.9999180088307319
B11-e003Coalescence-mGAM-p3,1.6146056568360884e-05,0.9999305829465829
D8-e003Coalescence-mGAM-p5,7.1650459490077696e-06,0.999970613480765
A12-e003Coalescence-mGAM-p3,9.94235514576491e-06,0.9999745661088127
D9-e003Coalescence-mGAM-p7,1.565262720320552e-05,0.9999417490606615
B5-e003Coalescence-Inoculumn-mGAM,2.1227654844377774e-05,0.9999236897774194
D9-e003Coalescence-mGAM-p5,5.647656538346863e-06,0.9999752246743336
D10-e003Coalescence-mGAM-p5,9.356264931408214e-06,0.9999704969775881
B11-e003Assembly-mGAM-p5,2.3321859225455063e-05,0.9999546963826744
G3-e004Assembly-epsilon-p7,0.02062444972211429,0.051321343575945616
C3-e004Assembly-mBHI-p7,0.011095135249747229,0.029573235201427295
G3-e004Assembly-epsilon-p3,0.016929782309693907,0.04247499459399805
D8-e003Coalescence-mBHI-p5,0.007251711373878702,0.9912908189518053
D5-e003Coalescence-Inoculumn-mGAM,3.0718705048136986e-05,0.9998464300833094
BF-Fecal,0.552,0.027509429260746537
AM-Fecal,0.0034006005013156155,0.09099999999999997
B12-e003Coalescence-mGAM-p3,8.350463282159222e-06,0.9999694978283639
D5-e003Coalescence-Inoculumn-mBHI,0.9999691801929813,5.413208312675427e-05
C11-e003Coalescence-mGAM-p5,1.939929417632068e-05,0.9999177830397322
D9-e003Coalescence-mGAM-p3,1.0188772003774145e-05,0.9999540282118393
D3-e003Coalescence-mGAM-p5,0.7822018162334643,0.20387600184215435
B11-e003Assembly-mGAM-p3,0.003439219938423764,0.9958956585043424
B11-e003Coalescence-mGAM-p7,8.47872413431919e-06,0.9999828613212502
D4-e003Coalescence-Inoculumn-mBHI,0.8393396876507293,0.1483001671629306
D10-e003Coalescence-mGAM-p7,1.3372947008600998e-05,0.9999600082000002
C12-e003Coalescence-mGAM-p3,1.0027647491866004e-05,0.9999776758954011
C11-e003Coalescence-mGAM-p3,1.230723384425114e-05,0.9999401890976046
D10-e003Coalescence-mGAM-p3,1.5562725186012092e-05,0.9999453213955498
D11-e003Coalescence-mGAM-p7,1.5082975469409953e-05,0.999930968539561
B11-e003GlycerolRevival-mGAM-p2,2.114662040269019e-05,0.9999711066067354
C11-e003Coalescence-mGAM-p7,2.729673057889544e-05,0.9999052557542756
A5-e003Coalescence-Inoculumn-mGAM,1.851014705350559e-05,0.9999202430106771
D4-e003Coalescence-Inoculumn-mGAM,0.00033066439896772457,0.999555481413702
e004-inoculumn-fecal-AR,0.0019522696650814998,0.005459468240616841
F3-e004Assembly-epsilon-p5,0.05020128431831202,0.09125551771046583
D2-e003Coalescence-Inoculumn-mGAM,2.476013430175443e-05,0.9999114330893146
D3-e003Coalescence-Inoculumn-mGAM,2.4095349978231676e-05,0.9999413351593535
C5-e003Coalescence-Inoculumn-mGAM,1.702713382142e-05,0.9999340985610856
G3-e004Assembly-epsilon-p5,0.02555260010205886,0.05957268944018651
BC-Fecal,0.05168661610707604,0.02574715915632658
e003-inoculumn-fecal-AF,0.9854871802733763,0.013978046840216052
A11-e003Coalescence-mBHI-p3,0.0010879552967381645,0.9986344461340553
F3-e004Assembly-epsilon-p7,0.011506287426255528,0.03116844954763663
A11-e003Coalescence-mGAM-p3,1.266625448034244e-05,0.9999504403267314
H111-e003Coalescence-mGAM-p7_S188,6.394445017339026e-06,0.9999581649215968
F5-e003Coalescence-mGAM-p5_S64,0.8187231853425432,0.1641383543344317
E111-e003Coalescence-mGAM-p7_S152,0.04728853116795648,0.9503588336021132
H111-e003Coalescence-mBHI-p3_S144,4.112181205144807e-05,0.9999458209713548
G111-e003Coalescence-mGAM-p5_S80,1.5116214162381596e-05,0.9998913907942142
F111-e003Coalescence-mGAM-p5_S68,1.9207570444490124e-05,0.999902943132531
H9-e003Coalescence-mGAM-p3_S190,4.570030447530858e-05,0.9999454117523668
G111-e003Coalescence-mGAM-p7_S176,0.0167829455506392,0.983447936084363
H100-e003Coalescence-mGAM-p7_S187,2.284545113969337e-05,0.9999276514063649
