,0
C4-e003Coalescence-mBHI-p1_S734,6.0
H5-e003Coalescence-mGAM-p3_S96,16.0
F5-e003Coalescence-mBHI-p7_S112,15.0
G5-e003Coalescence-mGAM-p3_S84,23.0
B4-e003Coalescence-mBHI-p5,8.0
D4-e003Coalescence-mBHI-p5,42.0
C5-e003Coalescence-mGAM-p1_S746,14.0
B3-e004Assembly-mBHI-p7,26.0
D4-e003Coalescence-mBHI-p3,12.0
H2-e003Coalescence-mGAM-p3_S93,10.0
C5-e004Assembly-mBHI-p3,145.0
C3-e004Assembly-mBHI-p5,38.0
F4-e004Assembly-epsilon-p5,6.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,25.0
H5-e003Coalescence-mGAM-p5_S88,19.0
H4-e003Coalescence-mGAM-p1_S803,13.0
D4-e004Assembly-mGAM-p5,3.0
H2-e003Coalescence-mGAM-p5_S85,5.0
E5-e003Coalescence-mBHI-p7_S100,130.0
D3-e003Coalescence-Inoculumn-mBHI,118.0
C3-e003Coalescence-mBHI-p7,5.0
H4-e003Coalescence-mBHI-p7_S135,120.0
B8-e003Coalescence-mBHI-p5,5.0
H2-e003Coalescence-mGAM-p7_S181,79.0
E8-e003Coalescence-mBHI-p7_S101,14.0
D3-e003Coalescence-mBHI-p5,55.0
H4-e003Coalescence-mGAM-p3_S95,11.0
B5-e003Coalescence-mBHI-p1_S741,88.0
B5-e003Assembly-mBHI-p5,57.0
D2-e003Coalescence-mBHI-p5,75.0
D5-e003Coalescence-mGAM-p5,16.0
D4-e003Coalescence-mBHI-p1_S735,223.0
B5-e003Coalescence-mBHI-p5,96.0
D5-e003Coalescence-mBHI-p7,121.0
E5-e003Coalescence-mBHI-p1_S804,26.0
Assembly-G3-B5-AF-mBHI-3_S694,23.0
A5-e003Coalescence-mGAM-p3,6.0
F5-e003Coalescence-mGAM-p5_S64,26.0
G5-e003Coalescence-mBHI-p7_S124,193.0
C4-e004Assembly-mBHI-p5,8.0
D4-e003Coalescence-mBHI-p7,13.0
E4-e004Assembly-mGAM-p7,4.0
E5-e003Coalescence-mBHI-p5_S4,89.0
D5-e003Coalescence-mBHI-p3,28.0
C5-e003Coalescence-mBHI-p3,29.0
F5-e003Coalescence-mGAM-p7_S160,13.0
H3-e003Coalescence-mGAM-p3_S94,23.0
D4-e003Coalescence-mGAM-p5,35.0
C3-e004Assembly-mBHI-p7,89.0
B5-e003Coalescence-Inoculumn-mBHI,60.0
B5-e003Coalescence-mGAM-p7,4.0
H3-e003Coalescence-mGAM-p5_S86,18.0
H2-e003Coalescence-mGAM-p1_S787,29.0
H5-e003Coalescence-mBHI-p1_S807,207.0
H4-e003Coalescence-mBHI-p1_S799,140.0
H3-e003Coalescence-mBHI-p5_S38,91.0
B3-e004Assembly-mBHI-p5,11.0
H3-e003Coalescence-mBHI-p3_S46,6.0
H2-e003Coalescence-mBHI-p7_S133,100.0
B5-e003Coalescence-mBHI-p3,98.0
G4-e004Assembly-epsilon-p5,7.0
C5-e003Coalescence-mBHI-inoculumn-redo,109.0
D5-e003Coalescence-mBHI-p1_S743,52.0
A4-e003Coalescence-mGAM-p5,222.0
