,sample,boot_med,boot_low,boot_high,actual_med
0,C11-e003Coalescence-mBHI-p3,0.821,0.819,0.824,0.821
1,C11-e003Coalescence-mBHI-p5,0.837,0.836,0.839,0.837
2,C11-e003Coalescence-mGAM-p3,0.618,0.617,0.619,0.618
3,C11-e003Coalescence-mGAM-p5,0.6779999999999999,0.676,0.679,0.6779999999999999
4,C11-e003Coalescence-mGAM-p7,0.443,0.442,0.444,0.443
5,C5-e003Coalescence-Inoculumn-mGAM,0.127,0.126,0.128,0.127
6,D10-e003Coalescence-mBHI-p3,0.792,0.7904875,0.794,0.792
7,D10-e003Coalescence-mBHI-p5,0.774,0.772,0.776,0.774
8,D10-e003Coalescence-mBHI-p7,0.733,0.731,0.735,0.733
9,D10-e003Coalescence-mGAM-p3,0.293,0.291,0.295,0.293
10,D10-e003Coalescence-mGAM-p5,0.658,0.657,0.659,0.658
11,D10-e003Coalescence-mGAM-p7,0.74,0.739,0.74,0.74
12,D4-e003Coalescence-Inoculumn-mGAM,0.123,0.121,0.125,0.123
13,G111-e003Coalescence-mBHI-p3_S132,0.9750968271814722,0.9737913779332887,0.9762796097650664,0.8184303090989291
14,G111-e003Coalescence-mBHI-p5_S32,0.81,0.809,0.811,0.81
15,G111-e003Coalescence-mBHI-p7_S128,0.786,0.785,0.788,0.786
16,G111-e003Coalescence-mGAM-p3_S180,0.647,0.646,0.649,0.647
17,G111-e003Coalescence-mGAM-p5_S80,0.615,0.614,0.617,0.615
18,G111-e003Coalescence-mGAM-p7_S176,0.15800000000000003,0.15400000000000003,0.167,0.15800000000000003
19,H100-e003Coalescence-mBHI-p5_S43,0.761,0.7594875000000001,0.762,0.761
20,H100-e003Coalescence-mBHI-p7_S139,0.717,0.716,0.719,0.717
21,H100-e003Coalescence-mGAM-p5_S91,0.172,0.171,0.17301250000000004,0.172
22,H100-e003Coalescence-mGAM-p7_S187,0.44199999999999995,0.439,0.44399999999999995,0.44199999999999995
