,sample,boot_med,boot_low,boot_high,actual_med
0,C5-e003Coalescence-mBHI-inoculumn-redo,0.424,0.423,0.425,0.424
1,C5-e003Coalescence-mBHI-p3,0.909,0.909,0.911,0.909
2,C5-e003Coalescence-mBHI-p5,0.747,0.746,0.748,0.747
3,C5-e003Coalescence-mBHI-p7,0.382,0.381,0.383,0.382
4,C5-e003Coalescence-mGAM-p3,0.818,0.817,0.819,0.818
5,C5-e003Coalescence-mGAM-p7,0.563,0.562,0.564,0.563
6,D4-e003Coalescence-Inoculumn-mBHI,0.443,0.442,0.444,0.443
7,D4-e003Coalescence-mBHI-p3,0.655,0.652,0.656,0.655
8,D4-e003Coalescence-mBHI-p5,0.509,0.5,0.511,0.509
9,D4-e003Coalescence-mBHI-p7,0.542,0.541,0.543,0.542
10,D4-e003Coalescence-mGAM-p3,0.714,0.7134875,0.715,0.714
11,D4-e003Coalescence-mGAM-p5,0.519,0.518,0.52,0.519
12,D4-e003Coalescence-mGAM-p7,0.406,0.406,0.407,0.406
13,G5-e003Coalescence-mBHI-p3_S36,0.611,0.609,0.613,0.611
14,G5-e003Coalescence-mBHI-p5_S28,0.313,0.312,0.314,0.313
15,G5-e003Coalescence-mBHI-p7_S124,0.316,0.315,0.318,0.316
16,G5-e003Coalescence-mGAM-p3_S84,0.816,0.815,0.817,0.816
17,G5-e003Coalescence-mGAM-p5_S76,0.543,0.542,0.544,0.543
18,G5-e003Coalescence-mGAM-p7_S172,0.787,0.786,0.788,0.787
19,H4-e003Coalescence-mBHI-p3_S47,0.744,0.742,0.745,0.744
20,H4-e003Coalescence-mBHI-p5_S39,0.278,0.277,0.279,0.278
21,H4-e003Coalescence-mBHI-p7_S135,0.411,0.409,0.412,0.411
22,H4-e003Coalescence-mGAM-p3_S95,0.76,0.759,0.763,0.76
23,H4-e003Coalescence-mGAM-p5_S87,0.799,0.798,0.8,0.799
24,H4-e003Coalescence-mGAM-p7_S183,0.447,0.446,0.448,0.447
