,sample,boot_med,boot_low,boot_high,actual_med
0,B10-e003Coalescence-mBHI-p3,0.582,0.579,0.585,0.582
1,B10-e003Coalescence-mBHI-p5,0.486,0.484,0.488025,0.486
2,B10-e003Coalescence-mGAM-p3,0.083,0.082,0.084,0.083
3,B10-e003Coalescence-mGAM-p7,0.002265364732234388,0.0021130491572412787,0.002424821317075714,0.00253272509127881
4,B4-e003Coalescence-Inoculumn-mGAM,0.452,0.451,0.454,0.452
5,C3-e003Coalescence-Inoculumn-mGAM,0.465,0.464,0.467,0.4655
6,C9-e003Coalescence-mBHI-p3,0.415,0.413,0.41700000000000004,0.415
7,C9-e003Coalescence-mBHI-p5,0.51,0.507,0.512,0.51
8,C9-e003Coalescence-mBHI-p7,0.154,0.152,0.156,0.154
9,C9-e003Coalescence-mGAM-p3,0.194,0.193,0.196,0.194
10,C9-e003Coalescence-mGAM-p5,0.131,0.13,0.132,0.131
11,C9-e003Coalescence-mGAM-p7,0.001440660569324155,0.0013971042643411943,0.0014841374119519996,0.001445813329793173
12,F100-e003Coalescence-mBHI-p7_S115,0.423,0.419,0.426,0.423
13,F100-e003Coalescence-mGAM-p3_S167,0.0019260077376375398,0.00186216401326076,0.0019938212818337783,0.0022692878443775913
14,F100-e003Coalescence-mGAM-p5_S67,0.076,0.074,0.077,0.076
15,F100-e003Coalescence-mGAM-p7_S163,0.014,0.014,0.014,0.014
16,G9-e003Coalescence-mBHI-p3_S130,0.18300000000000005,0.18100000000000005,0.18500000000000005,0.18300000000000005
17,G9-e003Coalescence-mBHI-p5_S30,0.16500000000000004,0.164,0.16700000000000004,0.16500000000000004
18,G9-e003Coalescence-mGAM-p3_S178,0.22299999999999998,0.221,0.22399999999999998,0.22249999999999998
19,G9-e003Coalescence-mGAM-p5_S78,0.066,0.065,0.067,0.066
20,G9-e003Coalescence-mGAM-p7_S174,0.0018917434491712952,0.0018338286691914828,0.001953358641250616,0.0018966713368509258
