,0
B2-e003Coalescence-mBHI-p3,222.0
A4-e003Coalescence-mBHI-p7,148.0
A4-e003Coalescence-mBHI-inoculumn-redo,48.0
B3-e003Coalescence-mBHI-p3,8.0
C2-e003Coalescence-mBHI-p5,150.0
B2-e003Assembly-mBHI-p5,25.0
C3-e004Assembly-mBHI-p5,42.0
B2-e003Coalescence-mBHI-p5,130.0
B8-e003Coalescence-mBHI-p5,4.0
C2-e003Coalescence-mGAM-p7,388.0
D3-e003Coalescence-mBHI-p5,4.0
D2-e003Coalescence-mBHI-p5,157.0
B5-e003Coalescence-mBHI-p5,4.0
A5-e003Coalescence-mGAM-p3,41.0
C2-e003Coalescence-mBHI-p3,420.0
C3-e004Assembly-mBHI-p7,98.0
C2-e003Coalescence-mGAM-p3,22.0
A2-e003Coalescence-mBHI-p7,107.0
D2-e003Coalescence-mBHI-p7,4.0
D5-e003Coalescence-mBHI-p5,37.0
A3-e003Coalescence-mBHI-inoculumn-redo,14.0
A2-e003Coalescence-Inoculumn-mBHI,46.0
C3-e003Coalescence-mBHI-p5,7.0
D2-e003Assembly-mBHI-p3,23.0
B2-e003Coalescence-mGAM-p3,110.0
A8-e003Coalescence-mBHI-p5,4.0
C2-e003Assembly-mBHI-p5,40.0
A5-e003Coalescence-mBHI-p7,299.0
D2-e003Coalescence-mGAM-p5,67.0
D3-e003Coalescence-mGAM-p5,4.0
A5-e003Coalescence-mBHI-inoculumn-redo,48.0
D2-e003Assembly-mBHI-p5,88.0
A3-e003Coalescence-mGAM-p7,24.0
A4-e003Coalescence-mBHI-p5,224.0
A2-e003Coalescence-mGAM-p7,40.0
D2-e003Coalescence-Inoculumn-mBHI,39.0
B2-e003Assembly-mBHI-p3,24.0
A2-e003Coalescence-mGAM-p5,53.0
A2-e003Coalescence-mBHI-p3,125.0
C3-e004Assembly-mBHI-p3,56.0
B3-e003Coalescence-mBHI-p5,6.0
C2-e003Coalescence-mBHI-inoculumn-redo,51.0
B2-e003Coalescence-Inoculumn-mBHI,23.0
A3-e003Coalescence-mBHI-p3,219.0
A2-e003Coalescence-mBHI-p5,170.0
A5-e003Coalescence-mBHI-p3,57.0
A4-e003Coalescence-mBHI-p3,160.0
A2-e003Coalescence-mBHI-inoculumn-redo,51.0
C2-e003Coalescence-mGAM-p5,35.0
B2-e003Coalescence-mBHI-p7,30.0
A5-e003Coalescence-Inoculumn-mBHI,21.0
C2-e003Coalescence-mBHI-p7,13.0
D2-e003Coalescence-mBHI-p3,107.0
E2-e003Coalescence-mGAM-p7_S145,71.0
H2-e003Coalescence-mBHI-p7_S133,226.0
E5-e003Coalescence-mBHI-p3_S12,167.0
E3-e003Coalescence-mGAM-p3_S58,99.0
G2-e003Coalescence-mBHI-p3_S33,50.0
H2-e003Coalescence-mGAM-p7_S181,265.0
F2-e003Coalescence-mBHI-p7_S109,5.0
E3-e003Coalescence-mBHI-p3_S10,170.0
H2-e003Coalescence-mGAM-p5_S85,8.0
F2-e003Coalescence-mGAM-p7_S157,112.0
E5-e003Coalescence-mBHI-p7_S100,618.0
E3-e003Coalescence-mGAM-p5_S50,131.0
E9-e003Coalescence-mBHI-p7_S102,4.0
E5-e003Coalescence-mBHI-p5_S4,209.0
F2-e003Coalescence-mGAM-p5_S61,62.0
E2-e003Coalescence-mBHI-p5_S1,141.0
E2-e003Coalescence-mBHI-p3_S9,181.0
H2-e003Coalescence-mBHI-p3_S45,73.0
E8-e003Coalescence-mBHI-p7_S101,21.0
E4-e003Coalescence-mBHI-p5_S3,186.0
H2-e003Coalescence-mGAM-p3_S93,36.0
E4-e003Coalescence-mGAM-p5_S51,43.0
F2-e003Coalescence-mBHI-p3_S21,92.0
E2-e003Coalescence-mBHI-p7_S97,51.0
E5-e003Coalescence-mGAM-p3_S60,26.0
G2-e003Coalescence-mGAM-p5_S73,45.0
E5-e003Coalescence-mGAM-p7_S148,180.0
E3-e003Coalescence-mGAM-p7_S146,125.0
E3-e003Coalescence-mBHI-p5_S2,142.0
G2-e003Coalescence-mBHI-p7_S121,32.0
E111-e003Coalescence-mBHI-p7_S104,4.0
E2-e003Coalescence-mGAM-p3_S57,63.0
F2-e003Coalescence-mBHI-p5_S13,395.0
F2-e003Coalescence-mGAM-p3_S69,35.0
E4-e003Coalescence-mGAM-p7_S147,114.0
E4-e003Coalescence-mGAM-p3_S59,42.0
G2-e003Coalescence-mBHI-p5_S25,84.0
E4-e003Coalescence-mBHI-p3_S11,174.0
E2-e003Coalescence-mGAM-p5_S49,15.0
E4-e003Coalescence-mBHI-p7_S99,340.0
G2-e003Coalescence-mGAM-p3_S81,63.0
E5-e003Coalescence-mGAM-p5_S52,15.0
