,sample,boot_med,boot_low,boot_high,actual_med
0,A3-e003Coalescence-Inoculumn-mGAM,0.375,0.333,0.429,0.375
1,A9-e003Coalescence-mBHI-p1_S756,0.25,0.244,0.2590125,0.25
2,A9-e003Coalescence-mBHI-p3,0.727,0.714,0.737,0.727
3,A9-e003Coalescence-mBHI-p7,0.6,0.583,0.611,0.6
4,A9-e003Coalescence-mGAM-p1_S760,0.188,0.0625,0.2125,0.188
5,A9-e003Coalescence-mGAM-p5,0.0,0.0,0.0,0.0
6,B2-e003Coalescence-Inoculumn-mGAM,0.385,0.375,0.412,0.385
7,B8-e003Coalescence-mBHI-p1_S749,0.25,0.25,0.265,0.25
8,B8-e003Coalescence-mGAM-p1_S753,0.0,0.0,0.0,0.0
9,B8-e003Coalescence-mGAM-p5,0.0,0.0,0.0,0.0
10,B8-e003Coalescence-mGAM-p7,0.417,0.375,0.429,0.417
11,B_A10_A9_ACPP_AA_mGAM_mBHI_4_S106,0.571,0.556,0.588,0.571
12,B_A6_E9_ACPP_AA_mGAM_mBHI_2_S102,1.0,1.0,1.0,1.0
13,B_E10_A9_ACPP_AA_mGAM_mGAM_4_S154,0.0,0.0,0.0,0.0
14,B_E6_E9_ACPP_AA_mGAM_mGAM_2_S150,0.286,0.276,0.294,0.286
15,Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,0.0,0.0,0.0,0.0
16,Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,0.842,0.829,0.857,0.842
17,E9-e003Coalescence-mBHI-p1_S820,0.216,0.212,0.22,0.216
18,E9-e003Coalescence-mBHI-p5_S6,,,,1.0
19,E9-e003Coalescence-mGAM-p1_S824,0.0,0.0,0.0,0.0
20,E9-e003Coalescence-mGAM-p3_S154,0.107,0.0,0.3,0.214
21,F8-e003Coalescence-mBHI-p1_S813,0.214,0.2,0.222,0.214
22,F8-e003Coalescence-mGAM-p1_S817,0.0,0.0,0.0,0.0
23,F8-e003Coalescence-mGAM-p7_S161,0.0,0.0,0.0,0.0
