,0
C9-e003Coalescence-mGAM-p3,6.0
G8-e003Coalescence-mBHI-p1_S814,7.0
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,49.0
C9-e003Coalescence-mGAM-p7,4.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,3.0
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,5.0
A8-e003Coalescence-mBHI-p3,9.0
E9-e003Coalescence-mBHI-p5_S6,5.0
A10-e003Coalescence-mGAM-p1_S768,5.0
Coalescence-C9-A8-AA-AA-mGAM-mGAM-5_S652,6.0
B9-e003Coalescence-mGAM-p5,19.0
H8-e003Coalescence-mBHI-p5_S41,6.0
G8-e003Coalescence-mGAM-p1_S818,4.0
Coalescence-F2-E10-AA-AE-mGAM-mBHI-3_S681,10.0
Assembly-G11-D9-ACPP-mGAM-3_S702,4.0
G8-e003Coalescence-mGAM-p7_S173,4.0
G9-e003Coalescence-mGAM-p3_S178,5.0
F9-e003Coalescence-mGAM-p5_S66,9.0
Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,36.0
C8-e003Assembly-mGAM-p3,6.0
F10-e003Coalescence-mGAM-p1_S833,5.0
C8-e003Assembly-mGAM-p5,5.0
F8-e003Coalescence-mBHI-p1_S813,14.0
A11-e003Coalescence-mGAM-p7,5.0
B8-e003Coalescence-mBHI-p5,4.0
H2-e003Coalescence-mGAM-p7_S181,12.0
F9-e003Coalescence-mGAM-p1_S825,5.0
E8-e003Coalescence-mBHI-p7_S101,6.0
F8-e003Coalescence-mBHI-p5_S17,4.0
B11-e003Coalescence-mGAM-p3,11.0
E9-e003Coalescence-mBHI-p1_S820,50.0
Coalescence-F1-D8-AA-AF-mGAM-mGAM-3_S680,19.0
D8-e003Coalescence-mBHI-p3,4.0
G9-e003Coalescence-mGAM-p1_S826,7.0
C9-e003Coalescence-mBHI-p5,4.0
A2-e003Coalescence-Inoculumn-mGAM,9.0
D8-e003Coalescence-mGAM-p5,25.0
A12-e003Coalescence-mGAM-p3,8.0
H9-e003Coalescence-mGAM-p1_S827,12.0
E9-e003Coalescence-mGAM-p1_S824,6.0
D8-e003Coalescence-mBHI-p1_S751,5.0
D8-e003Assembly-mGAM-p3,4.0
A10-e003Coalescence-mBHI-p1_S764,10.0
B10-e003Coalescence-mGAM-p3,4.0
B5-e003Coalescence-Inoculumn-mGAM,5.0
D8-e003Coalescence-mGAM-p7,82.0
C9-e003Coalescence-mBHI-p3,7.0
C8-e003Coalescence-mBHI-p7,5.0
C8-e003Coalescence-mBHI-p3,4.0
Coalescence-F9-C8-AA-AE-mGAM-mGAM-3_S688,4.0
C9-e003Coalescence-mGAM-p1_S762,8.0
B8-e003Coalescence-mBHI-p1_S749,15.0
E9-e003Coalescence-mBHI-p7_S102,4.0
G9-e003Coalescence-mBHI-p3_S130,4.0
E9-e003Coalescence-mGAM-p3_S154,6.0
D8-e003Coalescence-mBHI-p5,5.0
A9-e003Coalescence-mGAM-p3,10.0
F8-e003Coalescence-mBHI-p3_S117,4.0
B10-e003Coalescence-mBHI-p5,4.0
H9-e003Coalescence-mBHI-p5_S42,4.0
F8-e003Coalescence-mGAM-p5_S65,4.0
Coalescence-D10-A9-AA-ACPP-mGAM-mGAM-3_S665,9.0
A10-e003Coalescence-mBHI-p5,4.0
Coalescence-E12-C8-AA-AE-mGAM-mBHI-3_S679,12.0
Coalescence-E7-C8-AA-AE-mGAM-mGAM-3_S674,4.0
B8-e003Assembly-mGAM-p3,5.0
E100-e003Coalescence-mBHI-p5_S7,5.0
H8-e003Coalescence-mBHI-p1_S815,17.0
D5-e003Coalescence-mBHI-p5,4.0
A8-e003Coalescence-mBHI-p7,5.0
Coalescence-H2-A2-e003Coalescence-inoculumn-mBHI-0_S705,6.0
Coalescence-E1-B8-AA-ACPP-mGAM-mBHI-3_S668,15.0
B9-e003GlycerolRevival-mGAM-p2,4.0
A9-e003Coalescence-mGAM-p1_S760,10.0
F100-e003Coalescence-mGAM-p3_S167,4.0
B11-e003Coalescence-mBHI-p1_S773,5.0
B2-e003Coalescence-Inoculumn-mGAM,8.0
G100-e003Coalescence-mBHI-p3_S131,5.0
A9-e003Coalescence-mBHI-p1_S756,36.0
B12-e003Coalescence-mGAM-p3,4.0
A11-e003Coalescence-mBHI-p7,4.0
A3-e003Coalescence-Inoculumn-mGAM,5.0
E111-e003Coalescence-mBHI-p7_S104,5.0
Coalescence-F3-E11-AA-AF-mGAM-mGAM-3_S682,79.0
H8-e003Coalescence-mGAM-p7_S185,44.0
Coalescence-C10-B10-ACPP-AE-mGAM-mGAM-5_S653,8.0
F9-e003Coalescence-mGAM-p7_S162,5.0
A9-e003Coalescence-mBHI-p3,16.0
E4-e003Coalescence-mGAM-p7_S147,5.0
F11-e003Coalescence-mBHI-p1_S837,7.0
G9-e003Coalescence-mGAM-p7_S174,4.0
D2-e003Assembly-mBHI-p3,4.0
A9-e003Coalescence-mBHI-p5,4.0
E8-e003Coalescence-mGAM-p1_S816,4.0
Assembly-G9-C9-ACPP-mGAM-3_S700,8.0
B8-e003Coalescence-mGAM-p1_S753,6.0
A8-e003Coalescence-mBHI-p5,4.0
E11-e003Coalescence-mBHI-p1_S836,41.0
F9-e003Coalescence-mBHI-p5_S18,4.0
