,0
C9-e003Coalescence-mGAM-p3,5.0
D2-e004Assembly-mGAM-p7,8.0
F111-e003Coalescence-mBHI-p7_S116,5.0
Coalescence-F12-F9-ACPP-ACPP-mGAM-mGAM-3_S691,17.0
D11-e003Coalescence-mBHI-p5,5.0
C9-e003Coalescence-mGAM-p7,5.0
Coalescence-H3-A3-e003Coalescence-inoculumn-mBHI-0_S706,28.0
F3-e004Assembly-epsilon-p3,5.0
B2-e003Coalescence-mBHI-p3,8.0
H5-e003Coalescence-mGAM-p3_S96,4.0
Coalescence-F5-F10-ACPP-AE-mGAM-mBHI-3_S684,11.0
Coalescence-A10-C11-AE-AF-mGAM-mBHI-7_S629,8.0
F5-e003Coalescence-mBHI-p7_S112,4.0
E9-e003Coalescence-mBHI-p5_S6,5.0
G5-e003Coalescence-mGAM-p3_S84,5.0
G3-e003Coalescence-mBHI-p3_S34,11.0
E5-e003Coalescence-mGAM-p3_S60,4.0
H111-e003Coalescence-mGAM-p3_S192,7.0
A3-e003Coalescence-mBHI-p7,986.0
B9-e003Coalescence-mGAM-p5,7.0
E3-e003Coalescence-mGAM-p7_S146,16.0
B3-e003Coalescence-mBHI-p3,63.0
G111-e003Coalescence-mGAM-p3_S180,4.0
B3-e004Assembly-mBHI-p7,10.0
C4-e003GlycerolRevival-mBHI-p2,5.0
H2-e003Coalescence-mGAM-p3_S93,4.0
Assembly-G11-D9-ACPP-mGAM-3_S702,16.0
Coalescence-B7-E3-AA-ACPP-mBHI-mBHI-7_S638,14.0
C3-e004Assembly-mBHI-p5,11.0
F2-e003Coalescence-mGAM-p5_S61,23.0
B2-e003Coalescence-mBHI-p5,5.0
G9-e003Coalescence-mGAM-p3_S178,10.0
Assembly-G7-C3-ACPP-mBHI-3_S698,141.0
F4-e004Assembly-epsilon-p5,11.0
F9-e003Coalescence-mGAM-p5_S66,5.0
Coalescence-B6-E11-AA-AF-mGAM-mGAM-7_S637,6.0
Coalescence-B4-D3-ACPP-AF-mBHI-mGAM-7_S635,6.0
B12-e003Coalescence-mBHI-p3,4.0
H5-e003Coalescence-mGAM-p5_S88,4.0
F10-e003Coalescence-mGAM-p1_S833,4.0
C3-e003Coalescence-mGAM-p3,19.0
