,B3-e003Coalescence-Inoculumn-mBHI,B3-e003Coalescence-Inoculumn-mGAM
C9-e003Coalescence-mGAM-p3,,0.9002000000000001
C9-e003Coalescence-mGAM-p7,,0.9172
B9-e003Coalescence-mGAM-p5,,0.9112
B3-e003Coalescence-mBHI-p3,,0.95
C3-e003Coalescence-mGAM-p3,,0.9353999999999999
D3-e003Coalescence-Inoculumn-mBHI,,0.9481999999999999
B8-e003Coalescence-mBHI-p5,,0.6
B11-e003Coalescence-mGAM-p3,,0.8596
D9-e003Coalescence-mGAM-p7,,0.8834
B10-e003Coalescence-mGAM-p3,,0.8768
A9-e003Coalescence-mGAM-p7,,0.6
B5-e003Coalescence-Inoculumn-mGAM,,0.9141999999999999
D9-e003Coalescence-mGAM-p5,,0.8876
C9-e003Coalescence-mBHI-p3,,1.0
B4-e003Coalescence-mGAM-p5,,0.523
B5-e003Coalescence-mGAM-p5,,0.6
B5-e003Coalescence-Inoculumn-mBHI,,0.3
D3-e003Assembly-mBHI-p3,,1.0
B9-e003GlycerolRevival-mGAM-p2,,0.8423999999999999
B2-e003Coalescence-Inoculumn-mGAM,,0.8902000000000001
D9-e003Assembly-mGAM-p5,,0.8837999999999999
A3-e003Coalescence-Inoculumn-mGAM,,0.7333999999999999
C3-e003Coalescence-mGAM-p5,,0.9286
D3-e003Assembly-mBHI-p5,,0.726
A9-e003Coalescence-mBHI-p3,,0.8516
A9-e003Coalescence-mBHI-p5,,0.2
B2-e003Coalescence-mGAM-p3,,0.8754
B3-e003Coalescence-Inoculumn-mBHI,,0.7432
B9-e003Assembly-mGAM-p5,,0.9172
D3-e003Coalescence-mGAM-p3,,0.6
D9-e003Coalescence-mGAM-p3,,0.9038
D3-e003Coalescence-mGAM-p5,,0.9648
B9-e003Coalescence-mGAM-p7,,0.9524000000000001
B11-e003Coalescence-mGAM-p7,,0.7333999999999999
C3-e003Coalescence-Inoculumn-mGAM,,0.9026
A3-e003Coalescence-mGAM-p7,,0.818
B9-e003Coalescence-mBHI-p5,,0.9065999999999999
B10-e003Coalescence-mBHI-p3,,0.7138
C3-e003GlycerolRevival-mBHI-p2,,0.3888
A9-e003Coalescence-mBHI-p7,,0.675
B3-e003Coalescence-Inoculumn-mGAM,,0.9242000000000001
B4-e003Coalescence-Inoculumn-mGAM,,0.8954000000000001
B9-e003Coalescence-mBHI-p7,,0.75
C3-e003Coalescence-mGAM-p7,,0.8868
B3-e003Coalescence-mGAM-p5,,0.8614
B8-e003Coalescence-mGAM-p5,,0.9286
B3-e003Coalescence-mBHI-p5,,0.8
B2-e003Coalescence-Inoculumn-mBHI,,0.93
C9-e003Assembly-mGAM-p5,,0.8565999999999999
B9-e003Coalescence-mBHI-p3,,0.9141999999999999
C3-e003Coalescence-mBHI-inoculumn-redo,,0.8817999999999999
B5-e003Coalescence-mGAM-p3,,0.6
C3-e003Assembly-mBHI-p5,,0.2
C9-e003GlycerolRevival-mGAM-p2,,0.8744
C9-e003Coalescence-mGAM-p5,,0.9673999999999999
B8-e003Coalescence-mGAM-p7,,0.4952
B4-e003Coalescence-Inoculumn-mBHI,,0.9334
D3-e003Coalescence-Inoculumn-mGAM,,0.7692
B11-e003Coalescence-mBHI-p3,,0.6
A9-e003Coalescence-mGAM-p5,,0.9635999999999999
F5-e003Coalescence-mGAM-p5_S64,,0.525
F5-e003Coalescence-mGAM-p7_S160,,0.2
F8-e003Coalescence-mBHI-p3_S117,,0.6
F100-e003Coalescence-mGAM-p7_S163,,0.9246000000000001
